feeder,report,offset_bytes,n_ch,n_samples
7,8,0,6,128
7,9,3072,6,128
7,10,6144,6,128
7,11,9216,6,128
7,12,12288,6,128
5,106,15360,6,128
5,107,18432,6,128
5,108,21504,6,128
5,109,24576,6,128
5,110,27648,6,128
2,204,30720,6,128
2,205,33792,6,128
2,206,36864,6,128
2,207,39936,6,128
2,208,43008,6,128
1,209,46080,6,128
2,209,49152,6,128
1,210,52224,6,128
2,210,55296,6,128
1,211,58368,6,128
1,212,61440,6,128
1,213,64512,6,128
7,249,67584,6,128
7,250,70656,6,128
7,251,73728,6,128
7,252,76800,6,128
7,253,79872,6,128
7,254,82944,6,128
7,255,86016,6,128
3,331,89088,6,128
3,332,92160,6,128
3,333,95232,6,128
3,334,98304,6,128
3,335,101376,6,128
5,347,104448,6,128
5,348,107520,6,128
5,349,110592,6,128
5,350,113664,6,128
5,351,116736,6,128
5,352,119808,6,128
5,353,122880,6,128
1,450,125952,6,128
1,451,129024,6,128
1,452,132096,6,128
1,453,135168,6,128
1,454,138240,6,128
9,454,141312,6,128
1,455,144384,6,128
9,455,147456,6,128
1,456,150528,6,128
9,456,153600,6,128
9,457,156672,6,128
9,458,159744,6,128
3,572,162816,6,128
3,573,165888,6,128
3,574,168960,6,128
3,575,172032,6,128
3,576,175104,6,128
6,576,178176,6,128
3,577,181248,6,128
6,577,184320,6,128
3,578,187392,6,128
6,578,190464,6,128
6,579,193536,6,128
6,580,196608,6,128
0,612,199680,6,128
0,613,202752,6,128
0,614,205824,6,128
0,615,208896,6,128
0,616,211968,6,128
4,664,215040,6,128
4,665,218112,6,128
4,666,221184,6,128
4,667,224256,6,128
4,668,227328,6,128
9,695,230400,6,128
9,696,233472,6,128
9,697,236544,6,128
9,698,239616,6,128
9,699,242688,6,128
9,700,245760,6,128
9,701,248832,6,128
6,817,251904,6,128
6,818,254976,6,128
6,819,258048,6,128
6,820,261120,6,128
6,821,264192,6,128
6,822,267264,6,128
6,823,270336,6,128
10,843,273408,6,128
10,844,276480,6,128
10,845,279552,6,128
10,846,282624,6,128
10,847,285696,6,128
0,853,288768,6,128
0,854,291840,6,128
0,855,294912,6,128
0,856,297984,6,128
0,857,301056,6,128
0,858,304128,6,128
0,859,307200,6,128
4,905,310272,6,128
4,906,313344,6,128
4,907,316416,6,128
4,908,319488,6,128
4,909,322560,6,128
4,910,325632,6,128
4,911,328704,6,128
8,915,331776,6,128
8,916,334848,6,128
8,917,337920,6,128
8,918,340992,6,128
8,919,344064,6,128
10,1084,347136,6,128
10,1085,350208,6,128
10,1086,353280,6,128
10,1087,356352,6,128
10,1088,359424,6,128
10,1089,362496,6,128
10,1090,365568,6,128
8,1156,368640,6,128
8,1157,371712,6,128
8,1158,374784,6,128
8,1159,377856,6,128
8,1160,380928,6,128
8,1161,384000,6,128
8,1162,387072,6,128
2,1163,390144,6,128
2,1164,393216,6,128
2,1165,396288,6,128
2,1166,399360,6,128
2,1167,402432,6,128
0,1199,405504,6,128
1,1199,408576,6,128
2,1199,411648,6,128
3,1199,414720,6,128
4,1199,417792,6,128
5,1199,420864,6,128
6,1199,423936,6,128
7,1199,427008,6,128
8,1199,430080,6,128
9,1199,433152,6,128
10,1199,436224,6,128
