report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
171,1.433344,7938.31,-0.291277,60.10504,0,7952.88,1.798556,60.11325,0,7959.99,3.896338,60.11292,0,175.826,-0.278277,60.10508,0,151.451,1.962736,60.25186,0,149.975,3.961471,59.96147,0,PMU
172,1.441664,7934.2,-0.285967,60.10158,0,7945.36,1.803437,60.09336,0,7958.52,3.900916,60.08757,0,174.257,-0.271990,60.12026,0,151.761,1.966948,60.08056,0,150.563,3.980331,60.36078,0,PMU
173,1.449984,7925.53,-0.281267,60.08990,0,7947.96,1.807526,60.07823,0,7956.09,3.906714,60.11092,0,174.299,-0.263402,60.16430,0,151.205,1.970915,60.07589,0,150.04,3.974960,59.89725,0,PMU
174,1.458304,7910.17,-0.275469,60.11092,0,7934.78,1.815033,60.14361,0,7933.52,3.913428,60.12843,0,173.616,-0.249974,60.25687,0,152.563,1.986721,60.30236,0,150.186,4.008954,60.65030,0,PMU
175,1.466688,7900.81,-0.271197,60.08110,0,7940.11,1.819794,60.09036,0,7926.34,3.919836,60.12165,0,174.051,-0.243138,60.12975,0,151.736,1.981901,59.90852,0,150.883,4.000958,59.84824,0,PMU
176,1.475008,7903.25,-0.265826,60.10275,0,7937.71,1.825226,60.10391,0,7929.32,3.924475,60.08874,0,174.629,-0.239843,60.06305,0,152.06,1.989345,60.14240,0,151.462,4.012250,60.21600,0,PMU
177,1.483328,7907.28,-0.260777,60.09658,0,7939.04,1.829865,60.08874,0,7930.89,3.929262,60.09158,0,175.013,-0.239110,60.01401,0,151.418,1.990078,60.01401,0,150.682,3.998822,59.74314,0,PMU
178,1.491648,7919.51,-0.255467,60.10158,0,7939.83,1.833771,60.07473,0,7949.66,3.932314,60.05838,0,176.048,-0.238073,60.01985,0,152.319,1.995266,60.09924,0,152.195,4.005109,60.12026,0,PMU
179,1.500032,7916.24,-0.249791,60.10774,0,7949.1,1.839857,60.11552,0,7946.71,3.939699,60.14018,0,174.427,-0.234594,60.06604,0,152.214,1.998134,60.05445,0,151.045,4.008160,60.05792,0,PMU
180,1.508352,7910.38,-0.244786,60.09574,0,7937.67,1.845228,60.10275,0,7938.75,3.944155,60.08523,0,174.738,-0.222877,60.22413,0,152.423,2.008815,60.20433,0,151.83,4.026515,60.35111,0,PMU
181,1.516672,7916.94,-0.240575,60.08056,0,7946.96,1.851087,60.11208,0,7933.75,3.949709,60.10625,0,175.68,-0.222755,60.00234,0,152.266,2.010524,60.03269,0,150.815,4.021222,59.89875,0,PMU
182,1.524992,7926.6,-0.235143,60.10391,0,7944.15,1.856153,60.09691,0,7942.62,3.953310,60.06889,0,176.364,-0.220130,60.05021,0,152.605,2.015146,60.08841,0,151.94,4.031398,60.19466,0,PMU
183,1.533312,7934,-0.230262,60.09336,0,7955.3,1.862134,60.11442,0,7941.64,3.959457,60.11759,0,175.84,-0.220802,59.98716,0,152.505,2.018869,60.07122,0,150.42,4.027980,59.93462,0,PMU
184,1.541696,7943.32,-0.225074,60.09848,0,7945.49,1.868114,60.11349,0,7938.45,3.962631,60.06024,0,175.879,-0.217872,60.05561,0,153.118,2.029611,60.20390,0,150.528,4.043543,60.29542,0,PMU
185,1.550016,7945.85,-0.218788,60.12026,0,7952.34,1.873363,60.10041,0,7947.38,3.969040,60.12260,0,175.803,-0.212868,60.09574,0,152.408,2.029672,60.00117,0,150.588,4.035304,59.84238,0,PMU
186,1.558336,7947.34,-0.213783,60.09574,0,7954.12,1.878123,60.09107,0,7954.01,3.973739,60.08990,0,175.379,-0.205849,60.13427,0,152.51,2.033334,60.07005,0,151.53,4.049525,60.27204,0,PMU
187,1.566656,7948.61,-0.208229,60.10625,0,7956.69,1.883616,60.10508,0,7953.07,3.979781,60.11559,0,175.904,-0.200311,60.10592,0,152.046,2.040414,60.13544,0,149.963,4.041895,59.85405,0,PMU
188,1.574976,7945.86,-0.203163,60.09691,0,7948.47,1.889232,60.10742,0,7945.61,3.984237,60.08523,0,174.994,-0.193781,60.12493,0,152.85,2.050971,60.20195,0,150.066,4.065514,60.45181,0,PMU
189,1.583360,7943.99,-0.198786,60.08309,0,7959.24,1.894336,60.09690,0,7942.71,3.990582,60.12045,0,175.253,-0.189386,60.08341,0,152.931,2.051703,60.01390,0,150.282,4.060997,59.91427,0,PMU
190,1.591680,7944.96,-0.192377,60.12260,0,7946.61,1.900684,60.12143,0,7940.57,3.995160,60.08757,0,175.376,-0.180170,60.17630,0,153.003,2.059943,60.15762,0,151.297,4.079185,60.34793,0,PMU
191,1.600000,7928.09,-0.188410,60.07589,0,7951.63,1.904407,60.07122,0,7933.61,4.001691,60.12493,0,174.237,-0.172968,60.13777,0,152.1,2.062079,60.04086,0,150.379,4.077110,59.96030,0,PMU
192,1.608320,7935.09,-0.183405,60.09574,0,7950.42,1.909534,60.09808,0,7937.91,4.005658,60.07589,0,175.236,-0.168026,60.09453,0,153.139,2.068060,60.11442,0,151.654,4.088018,60.20866,0,PMU
193,1.616640,7937.29,-0.178217,60.09924,0,7955.87,1.915149,60.10742,0,7936.44,4.011761,60.11675,0,176.067,-0.165280,60.05254,0,153.19,2.072211,60.07940,0,150.571,4.082786,59.89992,0,PMU
194,1.625024,7935.96,-0.172480,60.10890,0,7953.94,1.920945,60.11002,0,7937.42,4.017132,60.10195,0,175.352,-0.157650,60.14482,0,153.519,2.077686,60.10394,0,151.671,4.102056,60.36576,0,PMU
195,1.633344,7926.42,-0.167965,60.08636,0,7954.31,1.926988,60.11559,0,7919.59,4.023707,60.12577,0,174.635,-0.152524,60.09807,0,152.982,2.084705,60.13427,0,150.133,4.103337,60.02452,0,PMU
196,1.641664,7931.31,-0.161190,60.12960,0,7945.18,1.932847,60.11209,0,7926.53,4.028163,60.08523,0,174.752,-0.144101,60.16113,0,152.83,2.093128,60.16112,0,151.355,4.117190,60.26500,0,PMU
197,1.649984,7905.94,-0.156064,60.09808,0,7944.86,1.936631,60.07238,0,7919.79,4.035670,60.14361,0,173.392,-0.133193,60.20866,0,152.026,2.095813,60.05137,0,150.787,4.116641,59.98949,0,PMU
198,1.658304,7919.99,-0.152219,60.07355,0,7948.06,1.942063,60.10391,0,7919.85,4.038966,60.06304,0,174.336,-0.133559,59.99299,0,153.069,2.100757,60.09457,0,151.328,4.125796,60.17514,0,PMU
199,1.666688,7935.65,-0.147092,60.09732,0,7954.95,1.947800,60.10890,0,7924.92,4.043726,60.09037,0,176.118,-0.135940,59.95482,0,153.029,2.103748,60.05677,0,149.922,4.115115,59.79726,0,PMU
200,1.675008,7946.87,-0.141415,60.10858,0,7957.64,1.953398,60.10708,0,7935.27,4.047999,60.08173,0,175.438,-0.134109,60.03503,0,152.936,2.108384,60.08869,0,150.991,4.128237,60.25103,0,PMU
201,1.683328,7943.44,-0.135635,60.11059,0,7957.74,1.958525,60.09808,0,7935.59,4.054039,60.11555,0,175.136,-0.129348,60.09107,0,152.648,2.114671,60.12026,0,150.1,4.124636,59.93111,0,PMU
202,1.691648,7946.77,-0.129714,60.11325,0,7953.44,1.964079,60.10625,0,7939.12,4.058678,60.08874,0,174.578,-0.121353,60.15295,0,152.703,2.120836,60.11793,0,151.16,4.138796,60.27087,0,PMU
203,1.700032,7939.03,-0.125320,60.08341,0,7958.82,1.969267,60.09847,0,7930.79,4.065208,60.12396,0,174.554,-0.115310,60.11469,0,152.748,2.126756,60.11237,0,149.679,4.139223,60.00811,0,PMU
204,1.708352,7948.88,-0.118728,60.12609,0,7945.81,1.976957,60.14711,0,7924.03,4.069603,60.08406,0,175.582,-0.106401,60.17042,0,152.986,2.142375,60.29879,0,150.094,4.156796,60.33615,0,PMU
205,1.716672,7929.08,-0.113601,60.09808,0,7935.92,1.981596,60.08874,0,7910.74,4.075767,60.11793,0,174.88,-0.098528,60.15062,0,152.805,2.151225,60.16930,0,149.002,4.162716,60.11325,0,PMU
206,1.724992,7937.95,-0.107986,60.10742,0,7934.67,1.986843,60.10037,0,7918.69,4.079796,60.07706,0,175.326,-0.093889,60.08874,0,153.139,2.153178,60.03736,0,151.186,4.168209,60.10508,0,PMU
207,1.733312,7936.76,-0.102800,60.09920,0,7936.97,1.992763,60.11325,0,7912.78,4.086004,60.11876,0,176.181,-0.092363,60.02919,0,153.656,2.159526,60.12143,0,149.597,4.167599,59.98832,0,PMU
208,1.741696,7951.22,-0.097185,60.10658,0,7940.84,1.998927,60.11701,0,7919.85,4.090459,60.08457,0,175.999,-0.090349,60.03823,0,153.61,2.161357,60.03476,0,150.568,4.174923,60.13902,0,PMU
209,1.750016,7949.12,-0.091936,60.10041,0,7941.63,2.003932,60.09574,0,7919.73,4.096074,60.10742,0,176.278,-0.087847,60.04787,0,153.331,2.165751,60.08407,0,149.403,4.172054,59.94512,0,PMU
210,1.758336,7938.53,-0.086504,60.10391,0,7939.67,2.007839,60.07472,0,7925.5,4.101506,60.10391,0,174.032,-0.076012,60.22640,0,152.607,2.166850,60.02102,0,151.034,4.186517,60.27667,0,PMU
211,1.766656,7936,-0.082781,60.07122,0,7946.06,2.011989,60.07940,0,7922.79,4.106755,60.10041,0,175.374,-0.071556,60.08523,0,153.173,2.172524,60.10854,0,149.946,4.182977,59.93228,0,PMU
212,1.774976,7950.76,-0.077105,60.10859,0,7952.5,2.017404,60.10359,0,7936.05,4.111272,60.08640,0,175.996,-0.067833,60.07122,0,153.456,2.175148,60.05021,0,151.101,4.189325,60.12143,0,PMU
213,1.783360,7946.15,-0.071922,60.09837,0,7954.36,2.023080,60.10774,0,7929.62,4.117495,60.11813,0,175.266,-0.065331,60.04750,0,152.889,2.179848,60.08921,0,149.569,4.190973,60.03128,0,PMU
214,1.791680,7939.89,-0.066429,60.10508,0,7953.41,2.027658,60.08757,0,7934.4,4.122866,60.10275,0,173.812,-0.053673,60.22300,0,152.301,2.184730,60.09340,0,151.116,4.206537,60.29773,0,PMU
215,1.800000,7936.35,-0.061608,60.09223,0,7955.11,2.032907,60.10041,0,7929.13,4.128726,60.11209,0,175.211,-0.048852,60.09224,0,152.458,2.190285,60.10625,0,150.395,4.202081,59.91477,0,PMU
216,1.808320,7939.44,-0.056115,60.10508,0,7949.8,2.038156,60.10041,0,7930.88,4.133059,60.08289,0,175.226,-0.042262,60.12606,0,153.024,2.200460,60.19465,0,150.718,4.215980,60.26587,0,PMU
217,1.816640,7943.03,-0.050438,60.10858,0,7953.94,2.044015,60.11209,0,7931.2,4.138979,60.11325,0,175.728,-0.040065,60.04203,0,153.118,2.201803,60.02569,0,150.362,4.212745,59.93812,0,PMU
218,1.825024,7946.3,-0.045558,60.09264,0,7954.36,2.049201,60.09843,0,7933.41,4.143496,60.08573,0,175.892,-0.035060,60.09500,0,153.64,2.210165,60.15872,0,151.516,4.225257,60.23749,0,PMU
219,1.833344,7949.61,-0.039576,60.11442,0,7959.51,2.055426,60.11909,0,7934.11,4.149899,60.12249,0,175.786,-0.033961,60.02102,0,153.501,2.209310,59.98365,0,150.967,4.222266,59.94279,0,PMU
220,1.841664,7945.38,-0.034572,60.09574,0,7954.73,2.060248,60.09223,0,7933.12,4.154721,60.09224,0,175.007,-0.022853,60.21249,0,152.933,2.218770,60.18097,0,151.198,4.237158,60.28488,0,PMU
221,1.849984,7942.27,-0.029445,60.09807,0,7955.12,2.065680,60.10391,0,7927.04,4.160519,60.11092,0,175.523,-0.019618,60.06188,0,153.155,2.223653,60.09341,0,150.266,4.235571,59.96964,0,PMU
222,1.858304,7943.6,-0.023952,60.10508,0,7948.98,2.070746,60.09691,0,7929.59,4.164791,60.08173,0,175.606,-0.010908,60.16663,0,153.454,2.233356,60.18560,0,151.268,4.249119,60.25916,0,PMU
223,1.866688,7940.16,-0.019191,60.09036,0,7958.06,2.075977,60.09930,0,7927.09,4.171322,60.12396,0,175.405,-0.009565,60.02549,0,153.62,2.232501,59.98378,0,150.798,4.247471,59.96872,0,PMU
224,1.875008,7943.7,-0.013715,60.10475,0,7954.18,2.081287,60.10158,0,7930.19,4.175777,60.08523,0,175.063,-0.001264,60.15879,0,153.146,2.240436,60.15179,0,151.111,4.259495,60.23001,0,PMU
225,1.883328,7940.7,-0.008832,60.09341,0,7958.56,2.086597,60.10158,0,7925.88,4.181818,60.11555,0,175.215,0.000471,60.03319,0,153.198,2.242877,60.04670,0,150.163,4.258091,59.97315,0,PMU
226,1.891648,7947.58,-0.002851,60.11442,0,7958.24,2.091724,60.09807,0,7937.21,4.186456,60.08874,0,175.633,0.008588,60.15529,0,153.018,2.249041,60.11792,0,151.457,4.266209,60.15529,0,PMU
227,1.900032,7944.23,0.002058,60.09317,0,7962.31,2.097400,60.10774,0,7929.81,4.192743,60.11932,0,175.058,0.010114,60.02896,0,152.895,2.252947,60.07415,0,150.056,4.266148,59.99884,0,PMU
228,1.908352,7948.66,0.007795,60.10975,0,7958.59,2.102649,60.10041,0,7935.69,4.197137,60.08407,0,174.954,0.018153,60.15379,0,152.916,2.262147,60.17598,0,150.674,4.279436,60.25421,0,PMU
229,1.916672,7950.14,0.013044,60.10041,0,7969.21,2.108018,60.10271,0,7938.84,4.203607,60.12376,0,175.118,0.019252,60.02102,0,153.004,2.260638,59.97114,0,150.331,4.274431,59.90426,0,PMU
230,1.924992,7944.3,0.018581,60.10592,0,7960.66,2.113511,60.10508,0,7934.47,4.208655,60.09658,0,174.16,0.030848,60.22183,0,152.452,2.270264,60.18415,0,150.671,4.291887,60.33392,0,PMU
231,1.933312,7947.64,0.023158,60.08757,0,7966.95,2.118516,60.09574,0,7934.56,4.214026,60.10275,0,175.461,0.032435,60.03036,0,152.58,2.273255,60.05721,0,150.102,4.285234,59.87274,0,PMU
232,1.941696,7947.2,0.029323,60.11701,0,7955.45,2.124558,60.11469,0,7931.11,4.218726,60.08921,0,175.182,0.042628,60.19347,0,152.734,2.286133,60.24444,0,150.581,4.302688,60.33129,0,PMU
233,1.950016,7945.63,0.034205,60.09340,0,7957.83,2.129624,60.09691,0,7927.92,4.224219,60.10508,0,175.544,0.043971,60.02569,0,152.854,2.289490,60.06422,0,150.145,4.299944,59.94750,0,PMU
234,1.958336,7948.91,0.039454,60.10041,0,7961.62,2.134202,60.08757,0,7937.87,4.229041,60.09224,0,175.254,0.049523,60.10621,0,153.448,2.292298,60.05371,0,151.516,4.310378,60.19961,0,PMU
235,1.966656,7948.05,0.044886,60.10391,0,7961.73,2.139995,60.11081,0,7933.51,4.234900,60.11209,0,175.27,0.053246,60.07122,0,152.816,2.294737,60.04666,0,150.309,4.306716,59.92995,0,PMU
236,1.974976,7947.19,0.049645,60.09103,0,7962.59,2.144816,60.09224,0,7935.33,4.239842,60.09453,0,175.302,0.061364,60.15529,0,153.063,2.303160,60.16113,0,150.731,4.322524,60.30240,0,PMU
237,1.983360,7942.66,0.055138,60.10427,0,7959.49,2.150371,60.10543,0,7928.95,4.245579,60.10890,0,174.917,0.066551,60.09847,0,152.451,2.306700,60.06719,0,149.916,4.321120,59.97335,0,PMU
238,1.991680,7354.66,0.015651,59.24462,0,7977.23,2.077503,58.60607,0,7874.75,4.255772,60.19498,0,162.887,0.032496,59.34854,0,151.672,2.230062,58.53394,0,150.754,4.336117,60.28689,0,PMU
