scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
single,7,GridStream,gs,cpu,6,12,1,6,1,7692.0,0.2329693187727509,1.0,27,0,1.7187738540087594,2.310604212725593,2.388929558946984,18.366211519605713,24.92648920793725,26.78866626774834,8.333333333333334,16.640665626625065,20.364658287791016,0.08982252800000001,0.2416578219999792,0.9116194535434834,81.59014285714285,81.59014285714285,1476.8640000000003,18.1010101010101,0,16,4981.375,5612,1363.1875,3.6875,10.052083333333334,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,2
single,45,GridStream,gs,cpu,6,12,1,6,1,15385.0,1.9968150796230095,1.0,239,0,2.0026201909786323,2.4188932969263988,2.5837835964921396,10.334428205169388,10.839267401443067,15.867190008066245,8.333333333333334,8.31979200519987,24.280328086301417,0.8519662079999999,2.0077670119990216,0.9204212715128393,84.26218417369226,84.26218417369226,2953.9199999999996,35.05629516926588,0,33,4555.393939393939,4704,1018.0,0.5454545454545454,6.01010101010101,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,,,1000000.0,6,6
single,55,GridStream,gs,cpu,6,12,1,6,1,15385.0,1.9968150796230095,1.0,239,0,1.9900005991075886,2.290674959331227,2.3226683770189993,10.313239997230994,10.621938533749926,15.777332009747624,8.333333333333334,8.31979200519987,23.926985278145004,0.8490883839999999,2.007791203999659,0.9203697651337378,604.6428696982521,84.26218417369226,2953.9199999999996,4.8853962364166446,2,33,4558.606060606061,4904,1018.2121212121212,0.42424242424242425,5.833333333333333,0.011922503725782414,0.018224349841100076,1.0,0.005997001499250375,0.23076923076923078,13,3,0,0,0.002849002849002849,,36.111111111111114,500097.5,6,6
single,677,GridStream,gs,cpu,6,12,1,6,1,15360.0,16.0,1.0,1920,0,1.9891398333129473,2.3989535156215416,2.9582503339042887,10.32248266710667,10.732437698825377,11.291583667116356,8.333333333333334,8.333333333333334,24.130548750201793,6.814933888,16.031641642999602,0.9199510802408224,228.072,84.48,2949.12,12.9306534778491,4,166,4599.385542168675,5063,1073.5361445783133,0.10240963855421686,8.214859437751004,0.020512820512820516,0.125,0.044444444444444446,0.013333333333333334,0.09090909090909091,11,1,10,8,0.003918495297805643,0.01044932079414838,0.0,500096.02222222224,6,4
single,901,GridStream,gs,cpu,6,12,1,6,1,15360.0,12.0,1.0,1440,0,1.972273834326188,2.336382983230578,2.6741250003397,10.30564000029699,10.66974496756302,11.007458333551767,8.333333333333334,8.333333333333334,23.847762071788264,5.069666047999998,12.025533797999742,0.9201219688411278,98.89066666666668,84.48,2949.1200000000003,29.822025671448603,1,128,4592.7421875,5023,1060.0390625,0.3828125,7.67578125,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,1
single,907,GridStream,gs,cpu,6,12,1,6,1,15360.0,10.0,1.0,1200,0,1.970402665392612,2.3861047331956797,2.7411190003476804,10.303770332029671,10.719475133082597,11.074452333559748,8.333333333333334,8.333333333333334,23.871806482820826,4.225018848000001,10.023934844000905,0.9207708388286391,156.1216,84.48,2949.12,18.889890956792655,2,109,4606.036697247707,5143,1060.8990825688074,0.3577981651376147,7.778287461773701,0.4827586206896552,0.4097222222222222,1.0,0.3181818181818182,0.5,4,2,0,0,0.000977107761027359,0.0,0.0,666782.75,6,4
single,971,GridStream,gs,cpu,6,12,1,6,1,20000.0,0.23405,1.0,28,0,2.161675500246929,2.319871880681603,2.350991000639624,10.492557999896235,11.120701559702864,11.285734999546548,8.333333333333334,6.4,25.953281142522293,0.10561481599999922,0.2421230829986598,0.9211619351115491,84.22132023071993,84.22132023071993,3840.0,45.59415584415584,0,16,4579.5,5103,986.3125,0.0,2.1041666666666665,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,,1000000.0,6,3
