feeder,report,offset_bytes,n_ch,n_samples
1,12,0,6,128
1,13,3072,6,128
1,14,6144,6,128
1,15,9216,6,128
1,16,12288,6,128
1,17,15360,6,128
1,18,18432,6,128
1,19,21504,6,128
1,20,24576,6,128
1,21,27648,6,128
1,22,30720,6,128
1,23,33792,6,128
1,24,36864,6,128
1,25,39936,6,128
1,26,43008,6,128
1,27,46080,6,128
1,28,49152,6,128
1,29,52224,6,128
1,30,55296,6,128
1,31,58368,6,128
1,32,61440,6,128
1,33,64512,6,128
4,62,67584,6,128
4,63,70656,6,128
4,64,73728,6,128
4,65,76800,6,128
4,66,79872,6,128
4,67,82944,6,128
4,68,86016,6,128
4,69,89088,6,128
4,70,92160,6,128
4,71,95232,6,128
4,72,98304,6,128
4,73,101376,6,128
4,74,104448,6,128
4,75,107520,6,128
4,76,110592,6,128
4,77,113664,6,128
4,78,116736,6,128
4,79,119808,6,128
4,80,122880,6,128
4,81,125952,6,128
4,82,129024,6,128
4,83,132096,6,128
4,84,135168,6,128
4,85,138240,6,128
3,156,141312,6,128
3,157,144384,6,128
3,158,147456,6,128
3,159,150528,6,128
3,160,153600,6,128
3,161,156672,6,128
3,162,159744,6,128
3,163,162816,6,128
3,164,165888,6,128
3,165,168960,6,128
3,166,172032,6,128
3,167,175104,6,128
3,168,178176,6,128
3,169,181248,6,128
3,170,184320,6,128
3,171,187392,6,128
3,172,190464,6,128
3,173,193536,6,128
3,174,196608,6,128
3,175,199680,6,128
3,176,202752,6,128
3,177,205824,6,128
3,178,208896,6,128
3,179,211968,6,128
1,253,215040,6,128
1,254,218112,6,128
1,255,221184,6,128
1,256,224256,6,128
1,257,227328,6,128
1,258,230400,6,128
1,259,233472,6,128
1,260,236544,6,128
1,261,239616,6,128
1,262,242688,6,128
1,263,245760,6,128
1,264,248832,6,128
1,265,251904,6,128
1,266,254976,6,128
1,267,258048,6,128
1,268,261120,6,128
1,269,264192,6,128
1,270,267264,6,128
1,271,270336,6,128
1,272,273408,6,128
1,273,276480,6,128
1,274,279552,6,128
1,275,282624,6,128
1,276,285696,6,128
2,720,288768,6,128
2,721,291840,6,128
2,722,294912,6,128
2,723,297984,6,128
2,724,301056,6,128
2,725,304128,6,128
2,726,307200,6,128
2,727,310272,6,128
2,728,313344,6,128
2,729,316416,6,128
2,730,319488,6,128
2,731,322560,6,128
2,732,325632,6,128
2,733,328704,6,128
2,734,331776,6,128
2,735,334848,6,128
2,736,337920,6,128
2,737,340992,6,128
2,738,344064,6,128
2,739,347136,6,128
2,740,350208,6,128
2,741,353280,6,128
0,757,356352,6,128
0,758,359424,6,128
0,759,362496,6,128
0,760,365568,6,128
0,761,368640,6,128
0,762,371712,6,128
0,763,374784,6,128
0,764,377856,6,128
0,765,380928,6,128
0,766,384000,6,128
0,767,387072,6,128
0,768,390144,6,128
0,769,393216,6,128
0,770,396288,6,128
0,771,399360,6,128
0,772,402432,6,128
0,773,405504,6,128
0,774,408576,6,128
0,775,411648,6,128
0,776,414720,6,128
0,777,417792,6,128
0,778,420864,6,128
2,961,423936,6,128
2,962,427008,6,128
2,963,430080,6,128
2,964,433152,6,128
2,965,436224,6,128
2,966,439296,6,128
2,967,442368,6,128
2,968,445440,6,128
2,969,448512,6,128
2,970,451584,6,128
2,971,454656,6,128
2,972,457728,6,128
2,973,460800,6,128
2,974,463872,6,128
2,975,466944,6,128
2,976,470016,6,128
2,977,473088,6,128
2,978,476160,6,128
2,979,479232,6,128
2,980,482304,6,128
2,981,485376,6,128
2,982,488448,6,128
2,983,491520,6,128
2,984,494592,6,128
0,998,497664,6,128
0,999,500736,6,128
0,1000,503808,6,128
0,1001,506880,6,128
0,1002,509952,6,128
0,1003,513024,6,128
0,1004,516096,6,128
0,1005,519168,6,128
0,1006,522240,6,128
0,1007,525312,6,128
0,1008,528384,6,128
0,1009,531456,6,128
0,1010,534528,6,128
0,1011,537600,6,128
0,1012,540672,6,128
0,1013,543744,6,128
0,1014,546816,6,128
0,1015,549888,6,128
0,1016,552960,6,128
0,1017,556032,6,128
0,1018,559104,6,128
0,1019,562176,6,128
0,1020,565248,6,128
0,1021,568320,6,128
4,1021,571392,6,128
4,1022,574464,6,128
4,1023,577536,6,128
4,1024,580608,6,128
4,1025,583680,6,128
4,1026,586752,6,128
4,1027,589824,6,128
