feeder,report,offset_bytes,n_ch,n_samples
10,48,0,6,128
10,49,3072,6,128
10,50,6144,6,128
10,51,9216,6,128
10,52,12288,6,128
10,53,15360,6,128
10,54,18432,6,128
5,55,21504,6,128
5,56,24576,6,128
5,57,27648,6,128
5,58,30720,6,128
5,59,33792,6,128
0,60,36864,6,128
5,60,39936,6,128
0,61,43008,6,128
5,61,46080,6,128
0,62,49152,6,128
0,63,52224,6,128
0,64,55296,6,128
0,65,58368,6,128
0,66,61440,6,128
1,89,64512,6,128
1,90,67584,6,128
1,91,70656,6,128
1,92,73728,6,128
1,93,76800,6,128
6,95,79872,6,128
6,96,82944,6,128
6,97,86016,6,128
6,98,89088,6,128
6,99,92160,6,128
7,246,95232,6,128
7,247,98304,6,128
7,248,101376,6,128
7,249,104448,6,128
7,250,107520,6,128
7,251,110592,6,128
7,252,113664,6,128
8,307,116736,6,128
8,308,119808,6,128
8,309,122880,6,128
8,310,125952,6,128
8,311,129024,6,128
1,330,132096,6,128
1,331,135168,6,128
1,332,138240,6,128
1,333,141312,6,128
1,334,144384,6,128
1,335,147456,6,128
1,336,150528,6,128
6,336,153600,6,128
6,337,156672,6,128
6,338,159744,6,128
6,339,162816,6,128
6,340,165888,6,128
6,341,168960,6,128
6,342,172032,6,128
15,392,175104,6,128
15,393,178176,6,128
15,394,181248,6,128
15,395,184320,6,128
15,396,187392,6,128
4,471,190464,6,128
4,472,193536,6,128
4,473,196608,6,128
4,474,199680,6,128
4,475,202752,6,128
12,506,205824,6,128
12,507,208896,6,128
12,508,211968,6,128
12,509,215040,6,128
12,510,218112,6,128
8,548,221184,6,128
8,549,224256,6,128
8,550,227328,6,128
8,551,230400,6,128
8,552,233472,6,128
8,553,236544,6,128
8,554,239616,6,128
2,603,242688,6,128
2,604,245760,6,128
2,605,248832,6,128
2,606,251904,6,128
2,607,254976,6,128
15,633,258048,6,128
15,634,261120,6,128
15,635,264192,6,128
13,636,267264,6,128
15,636,270336,6,128
13,637,273408,6,128
15,637,276480,6,128
13,638,279552,6,128
15,638,282624,6,128
13,639,285696,6,128
15,639,288768,6,128
13,640,291840,6,128
3,670,294912,6,128
3,671,297984,6,128
3,672,301056,6,128
3,673,304128,6,128
3,674,307200,6,128
11,693,310272,6,128
11,694,313344,6,128
11,695,316416,6,128
11,696,319488,6,128
11,697,322560,6,128
4,712,325632,6,128
4,713,328704,6,128
4,714,331776,6,128
4,715,334848,6,128
4,716,337920,6,128
4,717,340992,6,128
4,718,344064,6,128
12,747,347136,6,128
12,748,350208,6,128
12,749,353280,6,128
12,750,356352,6,128
12,751,359424,6,128
12,752,362496,6,128
12,753,365568,6,128
2,844,368640,6,128
2,845,371712,6,128
2,846,374784,6,128
2,847,377856,6,128
2,848,380928,6,128
2,849,384000,6,128
2,850,387072,6,128
14,862,390144,6,128
14,863,393216,6,128
14,864,396288,6,128
14,865,399360,6,128
14,866,402432,6,128
13,877,405504,6,128
13,878,408576,6,128
13,879,411648,6,128
13,880,414720,6,128
13,881,417792,6,128
13,882,420864,6,128
13,883,423936,6,128
3,911,427008,6,128
3,912,430080,6,128
3,913,433152,6,128
3,914,436224,6,128
3,915,439296,6,128
3,916,442368,6,128
3,917,445440,6,128
11,934,448512,6,128
11,935,451584,6,128
11,936,454656,6,128
11,937,457728,6,128
11,938,460800,6,128
11,939,463872,6,128
11,940,466944,6,128
9,964,470016,6,128
9,965,473088,6,128
9,966,476160,6,128
9,967,479232,6,128
9,968,482304,6,128
10,1007,485376,6,128
10,1008,488448,6,128
10,1009,491520,6,128
10,1010,494592,6,128
10,1011,497664,6,128
5,1014,500736,6,128
5,1015,503808,6,128
5,1016,506880,6,128
5,1017,509952,6,128
5,1018,513024,6,128
0,1019,516096,6,128
0,1020,519168,6,128
0,1021,522240,6,128
0,1022,525312,6,128
0,1023,528384,6,128
14,1103,531456,6,128
14,1104,534528,6,128
14,1105,537600,6,128
14,1106,540672,6,128
14,1107,543744,6,128
14,1108,546816,6,128
14,1109,549888,6,128
0,1199,552960,6,128
1,1199,556032,6,128
2,1199,559104,6,128
3,1199,562176,6,128
4,1199,565248,6,128
5,1199,568320,6,128
6,1199,571392,6,128
7,1199,574464,6,128
8,1199,577536,6,128
9,1199,580608,6,128
10,1199,583680,6,128
11,1199,586752,6,128
12,1199,589824,6,128
13,1199,592896,6,128
14,1199,595968,6,128
15,1199,599040,6,128
