Time µs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
0.0,105.89770080000001,-107.3941104,-8.5776336,-10.0473216,19815.363074,-13823.226066,-6662.585904
65.0,107.55444,-104.4280128,-10.287816000000001,-7.1613888,19892.564899999998,-13410.572058,-7126.480062
130.0,109.157736,-101.6489664,-11.864390400000001,-4.3288992,19967.489386,-12993.591104,-7590.829688
195.0,110.68086720000001,-98.9500848,-13.2806352,-1.5231312000000001,20031.254906,-12568.63946,-8047.664092
260.0,112.12383360000001,-96.33136800000001,-14.563272000000001,1.2559152,20097.753234,-12153.480378,-8493.33953
326.0,113.48663520000001,-93.659208,-16.0062384,3.8479104000000004,20158.785946,-11737.865828,-8933.093884
391.0,114.74255040000001,-90.85344,-17.502648,6.413184,20200.689002,-11313.597386,-9366.471685999999
456.0,115.7579712,-87.8338992,-18.9990576,8.9250144,20235.532304,-10891.37855,-9793.017468
521.0,116.6130624,-84.68075040000001,-20.522188800000002,11.410123200000001,20270.375605999998,-10470.07065,-10214.097634
586.0,117.46815360000001,-81.5810448,-21.9918768,13.9219536,20300.664227999998,-10057.644376,-10623.7911
651.0,118.26980160000001,-78.561504,-23.4081216,16.326897600000002,20322.071224,-9650.911452,-11020.731462
716.0,118.85767680000001,-75.4617984,-24.7976448,18.624955200000002,20333.002456,-9224.593404,-11419.265962
781.0,119.2050576,-72.2552064,-26.267332800000002,20.70924,20338.468072,-8778.917965999999,-11811.42391
846.0,119.3921088,-68.9684496,-27.924072000000002,22.526308800000002,20333.457924,-8324.81637,-12193.789295999999
911.0,119.3653872,-65.5748064,-29.6075328,24.2097696,20303.852504,-7852.951521999999,-12581.620298
977.0,119.09817120000001,-62.07427680000001,-31.317715200000002,25.7061792,20266.276394,-7363.3234219999995,-12967.629428
1042.0,118.67062560000001,-58.734076800000004,-32.9210112,27.0422592,20246.69127,-6874.378524,-13353.638557999999
1107.0,118.29652320000001,-55.6076496,-34.4174208,28.2981744,20219.36319,-6384.294956,-13740.558624
1172.0,117.73536960000001,-52.6148304,-35.8871088,29.260152,20166.301167999998,-5885.102028,-14120.191202
1237.0,116.8268352,-49.755619200000005,-37.3835184,29.7411408,20108.228998,-5384.5426959999995,-14495.2691
1302.0,115.7579712,-46.8162432,-38.960092800000005,30.0083568,20025.78929,-4881.706024,-14856.455224
1367.0,114.50205600000001,-43.9035888,-40.563388800000006,30.0618,19900.763324,-4376.364278,-15199.878096
1432.0,113.2461408,-41.0710992,-42.166684800000006,30.035078400000003,19754.102628,-3885.1420399999997,-15533.508405999999
1497.0,112.364328,-38.3187744,-43.769980800000006,30.3022944,19570.549024,-3406.2174379999997,-15858.484824
1562.0,111.72300960000001,-35.673336,-45.3198336,30.7565616,19336.438471999998,-2917.955742,-16166.836659999999
1628.0,111.29546400000001,-33.0813408,-46.9231296,31.317715200000002,19084.336934,-2427.64444,-16462.207658
1693.0,110.8411968,-30.4091808,-48.446260800000005,32.0124768,18819.710026,-1940.976882,-16756.667719999998
1758.0,110.2533216,-27.5499696,-50.0228352,32.7072384,18536.408929999998,-1443.378092,-17051.810984
1823.0,109.34478720000001,-24.530428800000003,-51.706296,33.161505600000005,18261.306258,-941.68009,-17338.755824
1888.0,108.27592320000001,-21.4040016,-53.336313600000004,33.562329600000005,18003.51137,-435.42740799999996,-17615.908101999998
1953.0,107.50099680000001,-18.437904,-54.912888,34.1769264,17765.301606,79.47916599999999,-17889.872104
2018.0,106.88640000000001,-15.632136000000001,-56.329132800000004,34.951852800000005,17542.350019999998,594.613474,-18143.567779999998
2083.0,106.11147360000001,-12.7996464,-57.638491200000004,35.7000576,17316.210157999998,1115.441132,-18377.906066
2148.0,105.06933120000001,-9.940435200000001,-58.8944064,36.261211200000005,17094.397242,1641.278938,-18603.59046
2214.0,103.54620000000001,-6.920894400000001,-60.17704320000001,36.474984,16861.42536,2160.05699,-18809.234261999998
2279.0,101.72913120000001,-3.7944672,-61.566566400000006,36.3948192,16598.620324,2673.1416919999997,-18994.15427
2344.0,99.67156800000001,-0.8283696,-62.929368000000004,35.940552000000004,16306.89307,3176.206098,-19160.172356
2409.0,97.6407264,1.9239552000000002,-64.31889120000001,35.272512,15997.630298,3660.368582,-19314.803742
2474.0,95.8236576,4.67628,-65.7618576,34.764801600000006,15673.337082,4142.709194,-19463.741778
2539.0,93.9798672,7.482048000000001,-67.28498880000001,34.203648,15301.902928,4630.5154219999995,-19586.26267
2604.0,92.0291904,10.287816000000001,-68.7546768,33.5890512,14915.438329999999,5112.400566,-19684.18829
2669.0,89.784576,13.227192,-70.1976432,32.840846400000004,14526.924126,5591.325167999999,-19775.737358
2734.0,87.32618880000001,16.326897600000002,-71.747496,31.932312000000003,14111.309576,6071.38844,-19848.156769999998
2799.0,84.89452320000001,19.4533248,-73.1904624,31.184107200000003,13697.289164,6547.3525,-19911.466822
2865.0,82.67663040000001,22.472865600000002,-74.68687200000001,30.516067200000002,13282.130082,7020.3560179999995,-19987.302244
2930.0,80.6190672,25.3587984,-76.15656,29.874748800000003,12861.27765,7492.220866,-20055.166976
2995.0,78.48133920000001,28.137844800000003,-77.51936160000001,29.126544000000003,12447.94044,7961.58064,-20115.74422
3060.0,76.15656,30.8901696,-78.8554416,28.2447312,12034.147761999999,8428.663074,-20178.598803999997
3125.0,73.6447296,33.669216,-80.031192,27.336196800000003,11616.71134,8893.695902,-20226.650677999998
3190.0,70.945848,36.3948192,-81.0466128,26.320776000000002,11195.40344,9352.352178,-20261.949448
3255.0,68.2469664,39.1204224,-81.9551472,25.4389632,10759.520564,9806.453774,-20289.277528
3320.0,65.49464160000001,41.8727472,-82.73007360000001,24.6373152,10312.250988,10254.634286,-20310.45679
3385.0,62.929368000000004,44.5983504,-83.4248352,24.129604800000003,9864.981412,10681.635536,-20327.992308
3451.0,60.4977024,47.243788800000004,-83.93254560000001,23.8089456,9404.730997999999,11092.695405999999,-20336.418466
3516.0,57.959150400000006,49.969392000000006,-84.27992640000001,23.648616,8926.945066,11500.339265999999,-20343.705954
3581.0,55.340433600000004,52.8018816,-84.5471424,23.621894400000002,8450.753272,11888.625736,-20342.33955
3646.0,52.6148304,55.5274848,-84.573864,23.621894400000002,7967.27399,12260.287623999999,-20313.8728
3711.0,49.862505600000006,58.253088000000005,-84.27992640000001,23.8623888,7461.932244,12629.444438,-20274.702552
3776.0,47.0834592,61.0855776,-83.90582400000001,24.2632128,6951.124882,12994.729774,-20235.760038
3841.0,44.544907200000004,63.944788800000005,-83.4248352,25.0915824,6445.099934,13361.381513999999,-20196.134321999998
3906.0,42.220128,66.88416480000001,-82.8102384,26.3474976,5938.164049999999,13723.250839999999,-20149.904319999998
3971.0,39.948792000000005,69.7968192,-81.9818688,27.790464,5425.9902839999995,14076.921741999999,-20083.86146
4036.0,37.5972912,72.7361952,-80.91300480000001,29.4472032,4910.628242,14435.375058,-19998.233475999998
4102.0,35.165625600000006,75.70229280000001,-79.763976,31.1039424,4398.909944,14788.590492,-19877.306721999998
4167.0,32.760681600000005,78.561504,-78.561504,32.760681600000005,3890.8353899999997,15131.330162,-19720.62573
4232.0,30.3557376,81.3939936,-77.51936160000001,34.257091200000005,3380.0280279999997,15472.475693999999,-19549.597496
4297.0,28.1111232,84.1997616,-76.87804320000001,35.4862848,2869.2206659999997,15798.818516,-19340.30995
4362.0,26.0001168,86.9520864,-76.6108272,36.3680976,2366.839462,16108.76449,-19090.713486
4427.0,23.915832,89.6242464,-76.53066240000001,37.0361376,1868.785204,16416.660858,-18830.641258
4492.0,21.6979392,92.26968480000001,-76.3970544,37.5705696,1368.225872,16721.596684,-18562.370606
4557.0,19.2662736,94.7547936,-75.9962304,38.051558400000005,863.7950619999999,17012.868469999998,-18300.021038
4622.0,16.781164800000003,97.2131808,-75.4350768,38.5859904,352.30449799999997,17289.109812,-18057.256594
4688.0,14.296056,99.72501120000001,-74.954088,39.0937008,-163.057544,17556.697261999998,-17828.839391999998
4753.0,11.9712768,102.31700640000001,-74.5799856,39.7350192,-668.39929,17810.848406,-17612.94756
4818.0,9.7801056,104.8021152,-74.15244,40.456502400000005,-1164.1762079999999,18045.869894,-17395.46159
4883.0,7.5354912,107.1803376,-73.48440000000001,41.2314288,-1657.9035199999998,18267.455076,-17166.361186
4948.0,5.157268800000001,109.50511680000001,-72.549144,42.166684800000006,-2138.42226,18481.069568,-16925.874082
5013.0,2.5652736000000003,111.8031744,-71.31995040000001,43.0752192,-2604.593758,18685.346966,-16662.15811
5078.0,-0.1068864,114.07451040000001,-69.90370560000001,44.09064,-3063.4777679999997,18876.643526,-16364.282038
5143.0,-2.7256032,116.31912480000001,-68.4607392,45.159504000000005,-3512.79695,19048.810429999998,-16040.44429
5208.0,-5.157268800000001,118.5904608,-67.09793760000001,46.3886976,-3953.689974,19207.313294,-15703.39797
5273.0,-7.455326400000001,120.9686832,-65.92218720000001,47.6178912,-4388.661914,19353.518522,-15350.865737999999
5339.0,-9.7801056,123.29346240000001,-64.7731584,48.766920000000006,-4825.455726,19467.84099,-14976.698776
5404.0,-12.238492800000001,125.51135520000001,-63.437078400000004,49.862505600000006,-5265.437814,19556.429516,-14590.917379999999
5469.0,-14.910652800000001,127.67580480000001,-61.8872256,50.904648,-5706.103104,19635.680948,-14197.393027999999
5534.0,-17.502648,129.7066464,-60.337372800000004,51.8933472,-6149.045733999999,19702.634744,-13788.838232
5599.0,-20.0144784,131.81765280000002,-58.867684800000006,52.935489600000004,-6600.186788,19771.638145999998,-13379.3725
5664.0,-22.419422400000002,134.008824,-57.585048,54.031075200000004,-7061.348137999999,19849.067705999998,-12977.421989999999
5729.0,-24.6640368,136.146552,-56.4092976,55.07321760000001,-7517.499339999999,19917.843374,-12574.560544
5794.0,-26.855208,138.20411520000002,-55.180104,56.1955248,-7970.2345319999995,19982.292096,-12177.620181999999
5859.0,-29.126544000000003,140.1280704,-53.710416,57.317832,-8425.01933,20049.473626,-11783.640362
5924.0,-31.5047664,141.9718608,-52.0002336,58.4935824,-8870.2393,20103.21885,-11381.462118
5990.0,-33.7761024,143.5751568,-50.1297216,59.722776,-9308.62725,20132.82427,-10968.124908
6055.0,-35.9672736,144.96468000000002,-48.232488000000004,60.8183616,-9744.054658,20159.924616,-10537.479914
6120.0,-38.1050016,146.3542032,-46.5223056,61.753617600000005,-10163.996154,20195.678853999998,-10098.408762
6185.0,-40.1892864,147.5299536,-44.9724528,62.4216576,-10566.629866,20217.769052,-9652.050122
6250.0,-42.3270144,148.59881760000002,-43.4226,62.9026464,-10968.124908,20227.561614,-9189.977836
6315.0,-44.625072,149.5340736,-41.846025600000004,63.0896976,-11363.471131999999,20235.30457,-8723.123136
6380.0,-47.0032944,150.14867040000001,-40.162564800000006,63.036254400000004,-11744.925582,20228.928018,-8252.396958
6445.0,-49.354795200000005,150.54949440000001,-38.3722176,62.849203200000005,-12126.380032,20207.065554,-7771.195016
6510.0,-51.706296,150.62965920000002,-36.608592,62.36821440000001,-12501.913397999999,20176.09373,-7284.982926
6576.0,-53.8974672,150.54949440000001,-34.951852800000005,61.726896,-12876.535828,20148.310182,-6802.870048
6641.0,-56.11536,150.4158864,-33.5088864,60.8183616,-13256.396139999999,20127.586388,-6330.321997999999
6706.0,-58.386696,150.041784,-32.199528,59.4822816,-13624.869751999999,20083.86146,-5856.17981
6771.0,-60.6045888,149.34702240000001,-30.8100048,57.959150400000006,-13994.482033999999,20020.09594,-5380.898952
6836.0,-62.929368000000004,148.3316016,-29.260152,56.1955248,-14359.995104,19952.458942,-4907.212232
6901.0,-65.2541472,146.96880000000002,-27.576691200000003,54.164683200000006,-14708.883592,19850.889578,-4416.445462
6966.0,-67.47204,145.3120608,-25.919952000000002,51.97351200000001,-15053.445134,19727.002281999998,-3927.045096
7031.0,-69.52960320000001,143.5484352,-24.450264,49.5952896,-15382.293029999999,19593.094689999998,-3453.3583759999997
7096.0,-71.53372320000001,141.7046448,-23.0874624,47.1101808,-15696.338216,19412.273893999998,-2959.6310639999997
7161.0,-73.5645648,139.9142976,-21.778104000000003,44.5983504,-16009.244732,19196.382062,-2455.883456
7227.0,-75.72901440000001,138.25755840000002,-20.442024,42.1132416,-16313.269622,18963.637914,-1965.34442
7292.0,-77.9469072,136.8680352,-19.025779200000002,39.948792000000005,-16606.818747999998,18692.178986,-1460.9136099999998
7357.0,-80.031192,135.7190064,-17.3957616,38.3187744,-16897.179598,18389.5205,-940.54142
7422.0,-81.9818688,134.65014240000002,-15.658857600000001,37.0361376,-17185.263108,18085.040141999998,-419.486028
7487.0,-83.8523808,133.6881648,-13.9219536,35.9672736,-17461.048982,17793.540622,102.024832
7552.0,-85.642728,132.8330736,-12.3721008,34.871688,-17718.616136,17523.903566,621.7138199999999
7617.0,-87.4063536,131.9779824,-10.8756912,33.7226592,-17964.568855999998,17267.93055,1145.046552
7682.0,-89.1967008,130.9091184,-9.3792816,32.359857600000005,-18198.907142,17019.70049,1655.62618
7747.0,-91.0404912,129.5195952,-7.8294288000000005,30.676396800000003,-18417.304047999998,16780.352056,2143.887876
7812.0,-92.8041168,127.75596960000001,-6.0925248000000005,28.886049600000003,-18624.997456,16535.310272,2643.536272
7878.0,-94.460856,125.59152,-4.195291200000001,26.9620944,-18808.551059999998,16277.28765,3150.0166879999997
7943.0,-96.0374304,123.2400192,-2.2178928,25.0114176,-18965.915254,16009.472466,3637.139714
8008.0,-97.6140048,120.91524000000001,-0.400824,22.9538544,-19121.457576,15727.765507999999,4124.26274
