feeder,report,offset_bytes,n_ch,n_samples
1,18,0,6,128
1,19,3072,6,128
1,20,6144,6,128
1,21,9216,6,128
1,22,12288,6,128
4,68,15360,6,128
4,69,18432,6,128
4,70,21504,6,128
4,71,24576,6,128
4,72,27648,6,128
4,73,30720,6,128
4,74,33792,6,128
3,162,36864,6,128
3,163,39936,6,128
3,164,43008,6,128
3,165,46080,6,128
3,166,49152,6,128
3,167,52224,6,128
3,168,55296,6,128
1,259,58368,6,128
1,260,61440,6,128
1,261,64512,6,128
1,262,67584,6,128
1,263,70656,6,128
1,264,73728,6,128
1,265,76800,6,128
2,726,79872,6,128
2,727,82944,6,128
2,728,86016,6,128
2,729,89088,6,128
2,730,92160,6,128
0,763,95232,6,128
0,764,98304,6,128
0,765,101376,6,128
0,766,104448,6,128
0,767,107520,6,128
2,967,110592,6,128
2,968,113664,6,128
2,969,116736,6,128
2,970,119808,6,128
2,971,122880,6,128
2,972,125952,6,128
2,973,129024,6,128
0,1004,132096,6,128
0,1005,135168,6,128
0,1006,138240,6,128
0,1007,141312,6,128
0,1008,144384,6,128
0,1009,147456,6,128
0,1010,150528,6,128
4,1027,153600,6,128
4,1028,156672,6,128
4,1029,159744,6,128
4,1030,162816,6,128
4,1031,165888,6,128
3,1121,168960,6,128
3,1122,172032,6,128
3,1123,175104,6,128
3,1124,178176,6,128
3,1125,181248,6,128
0,1199,184320,6,128
1,1199,187392,6,128
2,1199,190464,6,128
3,1199,193536,6,128
4,1199,196608,6,128
