feeder,report,offset_bytes,n_ch,n_samples
1,42,0,6,128
1,43,3072,6,128
1,44,6144,6,128
1,45,9216,6,128
1,46,12288,6,128
1,47,15360,6,128
1,48,18432,6,128
1,49,21504,6,128
1,50,24576,6,128
1,51,27648,6,128
1,52,30720,6,128
1,53,33792,6,128
1,54,36864,6,128
1,55,39936,6,128
1,56,43008,6,128
1,57,46080,6,128
1,58,49152,6,128
1,59,52224,6,128
1,60,55296,6,128
1,61,58368,6,128
1,62,61440,6,128
1,63,64512,6,128
2,129,67584,6,128
2,130,70656,6,128
2,131,73728,6,128
2,132,76800,6,128
2,133,79872,6,128
2,134,82944,6,128
2,135,86016,6,128
2,136,89088,6,128
2,137,92160,6,128
2,138,95232,6,128
2,139,98304,6,128
2,140,101376,6,128
2,141,104448,6,128
2,142,107520,6,128
2,143,110592,6,128
2,144,113664,6,128
2,145,116736,6,128
2,146,119808,6,128
2,147,122880,6,128
2,148,125952,6,128
2,149,129024,6,128
2,150,132096,6,128
2,151,135168,6,128
2,152,138240,6,128
0,234,141312,6,128
0,235,144384,6,128
0,236,147456,6,128
0,237,150528,6,128
0,238,153600,6,128
0,239,156672,6,128
0,240,159744,6,128
0,241,162816,6,128
0,242,165888,6,128
0,243,168960,6,128
0,244,172032,6,128
0,245,175104,6,128
0,246,178176,6,128
0,247,181248,6,128
0,248,184320,6,128
0,249,187392,6,128
0,250,190464,6,128
0,251,193536,6,128
0,252,196608,6,128
0,253,199680,6,128
0,254,202752,6,128
0,255,205824,6,128
0,256,208896,6,128
0,257,211968,6,128
1,283,215040,6,128
1,284,218112,6,128
1,285,221184,6,128
1,286,224256,6,128
1,287,227328,6,128
1,288,230400,6,128
1,289,233472,6,128
1,290,236544,6,128
1,291,239616,6,128
1,292,242688,6,128
1,293,245760,6,128
1,294,248832,6,128
1,295,251904,6,128
1,296,254976,6,128
1,297,258048,6,128
1,298,261120,6,128
1,299,264192,6,128
1,300,267264,6,128
1,301,270336,6,128
1,302,273408,6,128
1,303,276480,6,128
1,304,279552,6,128
1,305,282624,6,128
1,306,285696,6,128
2,1088,288768,6,128
2,1089,291840,6,128
2,1090,294912,6,128
2,1091,297984,6,128
2,1092,301056,6,128
2,1093,304128,6,128
2,1094,307200,6,128
2,1095,310272,6,128
2,1096,313344,6,128
2,1097,316416,6,128
2,1098,319488,6,128
2,1099,322560,6,128
2,1100,325632,6,128
2,1101,328704,6,128
2,1102,331776,6,128
2,1103,334848,6,128
2,1104,337920,6,128
2,1105,340992,6,128
2,1106,344064,6,128
2,1107,347136,6,128
2,1108,350208,6,128
2,1109,353280,6,128
0,1193,356352,6,128
0,1194,359424,6,128
0,1195,362496,6,128
0,1196,365568,6,128
0,1197,368640,6,128
0,1198,371712,6,128
0,1199,374784,6,128
1,1193,377856,6,128
1,1194,380928,6,128
1,1195,384000,6,128
1,1196,387072,6,128
1,1197,390144,6,128
1,1198,393216,6,128
1,1199,396288,6,128
2,1193,399360,6,128
2,1194,402432,6,128
2,1195,405504,6,128
2,1196,408576,6,128
2,1197,411648,6,128
2,1198,414720,6,128
2,1199,417792,6,128
