feeder,report,offset_bytes,n_ch,n_samples
0,234,0,6,128
0,235,3072,6,128
0,236,6144,6,128
0,237,9216,6,128
0,238,12288,6,128
0,239,15360,6,128
0,240,18432,6,128
0,241,21504,6,128
0,242,24576,6,128
0,243,27648,6,128
0,244,30720,6,128
0,245,33792,6,128
0,246,36864,6,128
0,247,39936,6,128
0,248,43008,6,128
0,249,46080,6,128
0,250,49152,6,128
0,251,52224,6,128
0,252,55296,6,128
0,253,58368,6,128
0,254,61440,6,128
0,255,64512,6,128
0,1193,67584,6,128
0,1194,70656,6,128
0,1195,73728,6,128
0,1196,76800,6,128
0,1197,79872,6,128
0,1198,82944,6,128
0,1199,86016,6,128
