feeder,report,offset_bytes,n_ch,n_samples
7,2,0,6,128
7,3,3072,6,128
7,4,6144,6,128
7,5,9216,6,128
7,6,12288,6,128
7,7,15360,6,128
7,8,18432,6,128
7,9,21504,6,128
7,10,24576,6,128
7,11,27648,6,128
7,12,30720,6,128
7,13,33792,6,128
7,14,36864,6,128
7,15,39936,6,128
7,16,43008,6,128
7,17,46080,6,128
7,18,49152,6,128
7,19,52224,6,128
7,20,55296,6,128
7,21,58368,6,128
7,22,61440,6,128
7,23,64512,6,128
11,48,67584,6,128
11,49,70656,6,128
11,50,73728,6,128
11,51,76800,6,128
11,52,79872,6,128
11,53,82944,6,128
11,54,86016,6,128
11,55,89088,6,128
11,56,92160,6,128
11,57,95232,6,128
11,58,98304,6,128
11,59,101376,6,128
11,60,104448,6,128
11,61,107520,6,128
11,62,110592,6,128
11,63,113664,6,128
11,64,116736,6,128
11,65,119808,6,128
11,66,122880,6,128
11,67,125952,6,128
11,68,129024,6,128
11,69,132096,6,128
11,70,135168,6,128
11,71,138240,6,128
5,100,141312,6,128
5,101,144384,6,128
5,102,147456,6,128
5,103,150528,6,128
5,104,153600,6,128
5,105,156672,6,128
5,106,159744,6,128
5,107,162816,6,128
5,108,165888,6,128
5,109,168960,6,128
5,110,172032,6,128
5,111,175104,6,128
5,112,178176,6,128
5,113,181248,6,128
5,114,184320,6,128
5,115,187392,6,128
5,116,190464,6,128
5,117,193536,6,128
5,118,196608,6,128
5,119,199680,6,128
5,120,202752,6,128
5,121,205824,6,128
2,198,208896,6,128
2,199,211968,6,128
2,200,215040,6,128
2,201,218112,6,128
2,202,221184,6,128
2,203,224256,6,128
2,204,227328,6,128
2,205,230400,6,128
2,206,233472,6,128
2,207,236544,6,128
2,208,239616,6,128
1,203,242688,6,128
1,204,245760,6,128
1,205,248832,6,128
1,206,251904,6,128
1,207,254976,6,128
1,208,258048,6,128
1,209,261120,6,128
2,209,264192,6,128
1,210,267264,6,128
2,210,270336,6,128
1,211,273408,6,128
2,211,276480,6,128
1,212,279552,6,128
2,212,282624,6,128
1,213,285696,6,128
2,213,288768,6,128
1,214,291840,6,128
2,214,294912,6,128
1,215,297984,6,128
2,215,301056,6,128
1,216,304128,6,128
2,216,307200,6,128
1,217,310272,6,128
2,217,313344,6,128
1,218,316416,6,128
2,218,319488,6,128
1,219,322560,6,128
2,219,325632,6,128
1,220,328704,6,128
2,220,331776,6,128
1,221,334848,6,128
2,221,337920,6,128
1,222,340992,6,128
1,223,344064,6,128
1,224,347136,6,128
7,243,350208,6,128
7,244,353280,6,128
7,245,356352,6,128
7,246,359424,6,128
7,247,362496,6,128
7,248,365568,6,128
7,249,368640,6,128
7,250,371712,6,128
7,251,374784,6,128
7,252,377856,6,128
7,253,380928,6,128
7,254,384000,6,128
7,255,387072,6,128
7,256,390144,6,128
7,257,393216,6,128
7,258,396288,6,128
7,259,399360,6,128
7,260,402432,6,128
7,261,405504,6,128
7,262,408576,6,128
7,263,411648,6,128
7,264,414720,6,128
7,265,417792,6,128
7,266,420864,6,128
15,309,423936,6,128
15,310,427008,6,128
15,311,430080,6,128
15,312,433152,6,128
15,313,436224,6,128
15,314,439296,6,128
15,315,442368,6,128
15,316,445440,6,128
15,317,448512,6,128
15,318,451584,6,128
15,319,454656,6,128
15,320,457728,6,128
15,321,460800,6,128
15,322,463872,6,128
15,323,466944,6,128
15,324,470016,6,128
15,325,473088,6,128
15,326,476160,6,128
15,327,479232,6,128
15,328,482304,6,128
15,329,485376,6,128
15,330,488448,6,128
3,325,491520,6,128
3,326,494592,6,128
3,327,497664,6,128
3,328,500736,6,128
3,329,503808,6,128
3,330,506880,6,128
3,331,509952,6,128
3,332,513024,6,128
3,333,516096,6,128
3,334,519168,6,128
3,335,522240,6,128
3,336,525312,6,128
3,337,528384,6,128
3,338,531456,6,128
3,339,534528,6,128
3,340,537600,6,128
3,341,540672,6,128
3,342,543744,6,128
3,343,546816,6,128
3,344,549888,6,128
3,345,552960,6,128
3,346,556032,6,128
5,341,559104,6,128
5,342,562176,6,128
5,343,565248,6,128
5,344,568320,6,128
5,345,571392,6,128
5,346,574464,6,128
5,347,577536,6,128
5,348,580608,6,128
5,349,583680,6,128
5,350,586752,6,128
5,351,589824,6,128
5,352,592896,6,128
5,353,595968,6,128
5,354,599040,6,128
5,355,602112,6,128
5,356,605184,6,128
5,357,608256,6,128
5,358,611328,6,128
5,359,614400,6,128
5,360,617472,6,128
5,361,620544,6,128
5,362,623616,6,128
5,363,626688,6,128
5,364,629760,6,128
1,444,632832,6,128
1,445,635904,6,128
1,446,638976,6,128
1,447,642048,6,128
1,448,645120,6,128
1,449,648192,6,128
1,450,651264,6,128
1,451,654336,6,128
1,452,657408,6,128
1,453,660480,6,128
1,454,663552,6,128
9,448,666624,6,128
9,449,669696,6,128
9,450,672768,6,128
9,451,675840,6,128
9,452,678912,6,128
9,453,681984,6,128
9,454,685056,6,128
1,455,688128,6,128
9,455,691200,6,128
1,456,694272,6,128
9,456,697344,6,128
1,457,700416,6,128
9,457,703488,6,128
1,458,706560,6,128
9,458,709632,6,128
1,459,712704,6,128
9,459,715776,6,128
1,460,718848,6,128
9,460,721920,6,128
1,461,724992,6,128
9,461,728064,6,128
1,462,731136,6,128
9,462,734208,6,128
1,463,737280,6,128
9,463,740352,6,128
1,464,743424,6,128
9,464,746496,6,128
1,465,749568,6,128
9,465,752640,6,128
1,466,755712,6,128
9,466,758784,6,128
1,467,761856,6,128
9,467,764928,6,128
9,468,768000,6,128
9,469,771072,6,128
15,550,774144,6,128
15,551,777216,6,128
15,552,780288,6,128
15,553,783360,6,128
15,554,786432,6,128
15,555,789504,6,128
15,556,792576,6,128
15,557,795648,6,128
15,558,798720,6,128
15,559,801792,6,128
15,560,804864,6,128
15,561,807936,6,128
15,562,811008,6,128
15,563,814080,6,128
15,564,817152,6,128
15,565,820224,6,128
15,566,823296,6,128
15,567,826368,6,128
15,568,829440,6,128
15,569,832512,6,128
15,570,835584,6,128
15,571,838656,6,128
3,566,841728,6,128
3,567,844800,6,128
3,568,847872,6,128
3,569,850944,6,128
3,570,854016,6,128
3,571,857088,6,128
3,572,860160,6,128
15,572,863232,6,128
3,573,866304,6,128
15,573,869376,6,128
3,574,872448,6,128
3,575,875520,6,128
3,576,878592,6,128
6,570,881664,6,128
6,571,884736,6,128
6,572,887808,6,128
6,573,890880,6,128
6,574,893952,6,128
6,575,897024,6,128
6,576,900096,6,128
3,577,903168,6,128
6,577,906240,6,128
3,578,909312,6,128
6,578,912384,6,128
3,579,915456,6,128
6,579,918528,6,128
3,580,921600,6,128
6,580,924672,6,128
3,581,927744,6,128
6,581,930816,6,128
3,582,933888,6,128
6,582,936960,6,128
3,583,940032,6,128
6,583,943104,6,128
3,584,946176,6,128
6,584,949248,6,128
3,585,952320,6,128
6,585,955392,6,128
3,586,958464,6,128
6,586,961536,6,128
3,587,964608,6,128
6,587,967680,6,128
3,588,970752,6,128
6,588,973824,6,128
3,589,976896,6,128
6,589,979968,6,128
6,590,983040,6,128
6,591,986112,6,128
14,598,989184,6,128
14,599,992256,6,128
14,600,995328,6,128
14,601,998400,6,128
14,602,1001472,6,128
14,603,1004544,6,128
14,604,1007616,6,128
14,605,1010688,6,128
14,606,1013760,6,128
14,607,1016832,6,128
14,608,1019904,6,128
14,609,1022976,6,128
14,610,1026048,6,128
14,611,1029120,6,128
0,606,1032192,6,128
0,607,1035264,6,128
0,608,1038336,6,128
0,609,1041408,6,128
0,610,1044480,6,128
0,611,1047552,6,128
0,612,1050624,6,128
14,612,1053696,6,128
0,613,1056768,6,128
14,613,1059840,6,128
0,614,1062912,6,128
14,614,1065984,6,128
0,615,1069056,6,128
14,615,1072128,6,128
0,616,1075200,6,128
14,616,1078272,6,128
0,617,1081344,6,128
14,617,1084416,6,128
0,618,1087488,6,128
14,618,1090560,6,128
0,619,1093632,6,128
14,619,1096704,6,128
0,620,1099776,6,128
0,621,1102848,6,128
0,622,1105920,6,128
0,623,1108992,6,128
0,624,1112064,6,128
0,625,1115136,6,128
0,626,1118208,6,128
0,627,1121280,6,128
4,658,1124352,6,128
4,659,1127424,6,128
4,660,1130496,6,128
4,661,1133568,6,128
4,662,1136640,6,128
4,663,1139712,6,128
4,664,1142784,6,128
4,665,1145856,6,128
4,666,1148928,6,128
4,667,1152000,6,128
4,668,1155072,6,128
4,669,1158144,6,128
4,670,1161216,6,128
4,671,1164288,6,128
4,672,1167360,6,128
4,673,1170432,6,128
4,674,1173504,6,128
4,675,1176576,6,128
4,676,1179648,6,128
4,677,1182720,6,128
4,678,1185792,6,128
4,679,1188864,6,128
9,689,1191936,6,128
9,690,1195008,6,128
9,691,1198080,6,128
9,692,1201152,6,128
9,693,1204224,6,128
9,694,1207296,6,128
9,695,1210368,6,128
9,696,1213440,6,128
9,697,1216512,6,128
9,698,1219584,6,128
9,699,1222656,6,128
9,700,1225728,6,128
9,701,1228800,6,128
9,702,1231872,6,128
9,703,1234944,6,128
9,704,1238016,6,128
9,705,1241088,6,128
9,706,1244160,6,128
9,707,1247232,6,128
9,708,1250304,6,128
9,709,1253376,6,128
9,710,1256448,6,128
9,711,1259520,6,128
9,712,1262592,6,128
13,800,1265664,6,128
13,801,1268736,6,128
13,802,1271808,6,128
13,803,1274880,6,128
13,804,1277952,6,128
13,805,1281024,6,128
13,806,1284096,6,128
13,807,1287168,6,128
13,808,1290240,6,128
13,809,1293312,6,128
13,810,1296384,6,128
13,811,1299456,6,128
13,812,1302528,6,128
13,813,1305600,6,128
13,814,1308672,6,128
13,815,1311744,6,128
13,816,1314816,6,128
6,811,1317888,6,128
6,812,1320960,6,128
6,813,1324032,6,128
6,814,1327104,6,128
6,815,1330176,6,128
6,816,1333248,6,128
6,817,1336320,6,128
13,817,1339392,6,128
6,818,1342464,6,128
13,818,1345536,6,128
6,819,1348608,6,128
13,819,1351680,6,128
6,820,1354752,6,128
13,820,1357824,6,128
6,821,1360896,6,128
13,821,1363968,6,128
6,822,1367040,6,128
6,823,1370112,6,128
6,824,1373184,6,128
6,825,1376256,6,128
6,826,1379328,6,128
6,827,1382400,6,128
6,828,1385472,6,128
6,829,1388544,6,128
6,830,1391616,6,128
6,831,1394688,6,128
6,832,1397760,6,128
6,833,1400832,6,128
6,834,1403904,6,128
10,837,1406976,6,128
10,838,1410048,6,128
10,839,1413120,6,128
10,840,1416192,6,128
10,841,1419264,6,128
10,842,1422336,6,128
10,843,1425408,6,128
10,844,1428480,6,128
10,845,1431552,6,128
14,839,1434624,6,128
14,840,1437696,6,128
14,841,1440768,6,128
14,842,1443840,6,128
14,843,1446912,6,128
14,844,1449984,6,128
14,845,1453056,6,128
10,846,1456128,6,128
14,846,1459200,6,128
10,847,1462272,6,128
14,847,1465344,6,128
10,848,1468416,6,128
14,848,1471488,6,128
10,849,1474560,6,128
14,849,1477632,6,128
10,850,1480704,6,128
