feeder,report,offset_bytes,n_ch,n_samples
45,8,0,6,128
45,9,3072,6,128
45,10,6144,6,128
45,11,9216,6,128
45,12,12288,6,128
10,15,15360,6,128
10,16,18432,6,128
10,17,21504,6,128
8,18,24576,6,128
10,18,27648,6,128
8,19,30720,6,128
10,19,33792,6,128
22,19,36864,6,128
8,20,39936,6,128
10,20,43008,6,128
22,20,46080,6,128
8,21,49152,6,128
10,21,52224,6,128
22,21,55296,6,128
8,22,58368,6,128
22,22,61440,6,128
22,23,64512,6,128
22,24,67584,6,128
22,25,70656,6,128
35,25,73728,6,128
35,26,76800,6,128
35,27,79872,6,128
35,28,82944,6,128
35,29,86016,6,128
42,32,89088,6,128
42,33,92160,6,128
42,34,95232,6,128
42,35,98304,6,128
42,36,101376,6,128
28,39,104448,6,128
28,40,107520,6,128
28,41,110592,6,128
28,42,113664,6,128
28,43,116736,6,128
6,48,119808,6,128
61,48,122880,6,128
6,49,125952,6,128
61,49,129024,6,128
6,50,132096,6,128
61,50,135168,6,128
6,51,138240,6,128
61,51,141312,6,128
6,52,144384,6,128
61,52,147456,6,128
61,53,150528,6,128
61,54,153600,6,128
31,55,156672,6,128
31,56,159744,6,128
31,57,162816,6,128
31,58,165888,6,128
31,59,168960,6,128
1,60,172032,6,128
31,60,175104,6,128
1,61,178176,6,128
31,61,181248,6,128
1,62,184320,6,128
1,63,187392,6,128
1,64,190464,6,128
1,65,193536,6,128
1,66,196608,6,128
26,68,199680,6,128
26,69,202752,6,128
26,70,205824,6,128
26,71,208896,6,128
26,72,211968,6,128
26,73,215040,6,128
26,74,218112,6,128
34,75,221184,6,128
34,76,224256,6,128
34,77,227328,6,128
34,78,230400,6,128
34,79,233472,6,128
34,80,236544,6,128
34,81,239616,6,128
7,89,242688,6,128
7,90,245760,6,128
7,91,248832,6,128
7,92,251904,6,128
7,93,254976,6,128
37,95,258048,6,128
37,96,261120,6,128
37,97,264192,6,128
37,98,267264,6,128
37,99,270336,6,128
33,106,273408,6,128
33,107,276480,6,128
33,108,279552,6,128
33,109,282624,6,128
33,110,285696,6,128
12,135,288768,6,128
12,136,291840,6,128
12,137,294912,6,128
12,138,297984,6,128
12,139,301056,6,128
12,140,304128,6,128
12,141,307200,6,128
44,148,310272,6,128
44,149,313344,6,128
44,150,316416,6,128
44,151,319488,6,128
44,152,322560,6,128
20,162,325632,6,128
20,163,328704,6,128
20,164,331776,6,128
20,165,334848,6,128
20,166,337920,6,128
20,167,340992,6,128
20,168,344064,6,128
59,180,347136,6,128
59,181,350208,6,128
59,182,353280,6,128
59,183,356352,6,128
59,184,359424,6,128
59,185,362496,6,128
59,186,365568,6,128
15,204,368640,6,128
15,205,371712,6,128
15,206,374784,6,128
15,207,377856,6,128
15,208,380928,6,128
9,209,384000,6,128
15,209,387072,6,128
32,209,390144,6,128
9,210,393216,6,128
15,210,396288,6,128
32,210,399360,6,128
9,211,402432,6,128
32,211,405504,6,128
9,212,408576,6,128
32,212,411648,6,128
9,213,414720,6,128
32,213,417792,6,128
56,217,420864,6,128
56,218,423936,6,128
56,219,427008,6,128
56,220,430080,6,128
56,221,433152,6,128
56,222,436224,6,128
56,223,439296,6,128
54,236,442368,6,128
54,237,445440,6,128
54,238,448512,6,128
54,239,451584,6,128
0,240,454656,6,128
54,240,457728,6,128
0,241,460800,6,128
54,241,463872,6,128
0,242,466944,6,128
54,242,470016,6,128
0,243,473088,6,128
24,243,476160,6,128
0,244,479232,6,128
24,244,482304,6,128
0,245,485376,6,128
24,245,488448,6,128
0,246,491520,6,128
24,246,494592,6,128
43,246,497664,6,128
24,247,500736,6,128
43,247,503808,6,128
24,248,506880,6,128
43,248,509952,6,128
24,249,513024,6,128
43,249,516096,6,128
45,249,519168,6,128
43,250,522240,6,128
45,250,525312,6,128
43,251,528384,6,128
45,251,531456,6,128
43,252,534528,6,128
45,252,537600,6,128
45,253,540672,6,128
45,254,543744,6,128
45,255,546816,6,128
8,259,549888,6,128
8,260,552960,6,128
8,261,556032,6,128
8,262,559104,6,128
8,263,562176,6,128
8,264,565248,6,128
8,265,568320,6,128
35,266,571392,6,128
35,267,574464,6,128
35,268,577536,6,128
35,269,580608,6,128
35,270,583680,6,128
35,271,586752,6,128
35,272,589824,6,128
42,273,592896,6,128
42,274,595968,6,128
42,275,599040,6,128
42,276,602112,6,128
42,277,605184,6,128
42,278,608256,6,128
42,279,611328,6,128
28,280,614400,6,128
28,281,617472,6,128
28,282,620544,6,128
28,283,623616,6,128
28,284,626688,6,128
28,285,629760,6,128
28,286,632832,6,128
6,289,635904,6,128
6,290,638976,6,128
6,291,642048,6,128
6,292,645120,6,128
6,293,648192,6,128
6,294,651264,6,128
6,295,654336,6,128
49,307,657408,6,128
49,308,660480,6,128
49,309,663552,6,128
49,310,666624,6,128
49,311,669696,6,128
4,322,672768,6,128
4,323,675840,6,128
4,324,678912,6,128
4,325,681984,6,128
4,326,685056,6,128
7,330,688128,6,128
7,331,691200,6,128
21,331,694272,6,128
7,332,697344,6,128
21,332,700416,6,128
7,333,703488,6,128
21,333,706560,6,128
7,334,709632,6,128
21,334,712704,6,128
7,335,715776,6,128
21,335,718848,6,128
7,336,721920,6,128
37,336,724992,6,128
37,337,728064,6,128
37,338,731136,6,128
37,339,734208,6,128
37,340,737280,6,128
37,341,740352,6,128
37,342,743424,6,128
33,347,746496,6,128
33,348,749568,6,128
33,349,752640,6,128
33,350,755712,6,128
33,351,758784,6,128
33,352,761856,6,128
33,353,764928,6,128
38,358,768000,6,128
38,359,771072,6,128
38,360,774144,6,128
38,361,777216,6,128
38,362,780288,6,128
5,368,783360,6,128
5,369,786432,6,128
5,370,789504,6,128
5,371,792576,6,128
5,372,795648,6,128
44,389,798720,6,128
44,390,801792,6,128
44,391,804864,6,128
44,392,807936,6,128
44,393,811008,6,128
44,394,814080,6,128
44,395,817152,6,128
9,450,820224,6,128
32,450,823296,6,128
9,451,826368,6,128
32,451,829440,6,128
9,452,832512,6,128
32,452,835584,6,128
9,453,838656,6,128
32,453,841728,6,128
9,454,844800,6,128
32,454,847872,6,128
57,454,850944,6,128
9,455,854016,6,128
32,455,857088,6,128
57,455,860160,6,128
9,456,863232,6,128
32,456,866304,6,128
57,456,869376,6,128
57,457,872448,6,128
57,458,875520,6,128
52,459,878592,6,128
52,460,881664,6,128
52,461,884736,6,128
52,462,887808,6,128
52,463,890880,6,128
25,471,893952,6,128
25,472,897024,6,128
25,473,900096,6,128
25,474,903168,6,128
25,475,906240,6,128
41,482,909312,6,128
41,483,912384,6,128
41,484,915456,6,128
41,485,918528,6,128
41,486,921600,6,128
40,506,924672,6,128
40,507,927744,6,128
40,508,930816,6,128
40,509,933888,6,128
40,510,936960,6,128
49,548,940032,6,128
49,549,943104,6,128
49,550,946176,6,128
49,551,949248,6,128
