scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,45,ATE-S,S,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,834.1304610003135,1666.14216973172,1677.20886837742,845.9583625026426,1674.5284323071974,1690.6635320101486,8.333333333333334,8.31979200519987,10066.486492175276,3.6473076799999973,3.695998031998897,0.9486118531926191,5933.224423684124,1348.1949467790762,47262.719999999994,7.965773182510615,1,49,4638.530612244898,5015,1341.530612244898,11.081632653061224,12.534013605442178,0.9666666666666666,0.9633699633699635,0.9354838709677419,1.0,1.0,6,6,0,0,0.02207977207977208,,0.0,46.52142857142857,6,6
multi,45,ATE-M,M,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,863.6304499996186,1661.9311682721673,1672.7412873769936,875.2351935017941,1670.316878517624,1686.1959510097222,8.333333333333334,8.31979200519987,10225.659630336251,3.6440645120000035,3.691716441000608,0.9571237916474304,5933.224423684124,1348.1949467790762,47262.719999999994,7.965773182510615,1,49,4960.469387755102,5851,1542.3877551020407,11.775510204081632,21.72108843537415,0.8727272727272727,0.7967032967032966,0.9230769230769231,0.8275862068965517,0.8333333333333334,6,5,0,0,0.01851851851851852,,0.0,166705.3880952381,6,6
multi,45,ATE-N,N,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,857.3630120008602,1650.9672596930614,1662.2256023783848,869.0055965034844,1659.3536483485332,1675.6802660111134,8.333333333333334,8.31979200519987,10109.643671270085,3.6499447679999975,3.681207859999631,0.9515726291704512,5933.224423684124,1348.1949467790762,47262.719999999994,7.965773182510615,1,49,5088.2040816326535,5772,1420.2244897959183,11.122448979591837,15.425170068027212,0.823529411764706,0.6538461538461539,0.9545454545454546,0.7241379310344828,0.6666666666666666,6,4,0,0,0.01566951566951567,,0.0,333362.3047619048,6,6
multi,45,ATE-X,X,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,1480.5681249999907,2826.663260673595,2849.2974063774454,1494.8068300027444,2835.0978721190586,2862.752070010174,8.333333333333334,8.31979200519987,17603.26210500861,4.815920095999999,4.8731306480003695,0.7369916452489167,5933.224423684124,1348.1949467790762,47262.719999999994,7.965773182510615,1,60,5585.083333333333,6637,1714.8166666666666,11.95,26.808333333333334,0.9666666666666666,0.9633699633699635,0.9354838709677419,1.0,1.0,6,6,0,0,0.02207977207977208,,0.0,46.52142857142857,6,6
multi,55,GridStream,gs,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,840.2430149999418,1679.4986978523593,1692.0991073766345,852.0268195024983,1687.8880721878159,1705.5537710093631,8.333333333333334,8.31979200519987,10196.783275647973,3.6520367359999995,3.7113214990004053,0.967687044002559,9526.690875948048,1348.1949467790762,47262.719999999994,4.961084663649974,2,49,4945.428571428572,5214,1369.857142857143,11.204081632653061,13.244897959183673,0.011922503725782414,0.018224349841100076,1.0,0.005997001499250375,0.23076923076923078,13,3,0,0,0.002849002849002849,,36.111111111111114,500097.5,6,6
multi,55,Fixed margin,fixed,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,801.3636910000059,1569.6028308925816,1582.3899053775676,813.0023075027566,1577.9903181480404,1595.8445690102963,8.333333333333334,8.31979200519987,9587.080106829486,3.570523423999994,3.602117336000447,0.9623229541404922,31757.67683604049,1348.1949467790762,47262.719999999994,1.4882297670578808,2,48,4955.479166666667,5334,1369.6875,11.104166666666666,13.190972222222223,0.8139109212934716,0.7766125101762699,0.6862139917695473,1.0,1.0,13,13,0,0,0.7071813109992245,,0.0,1.503955648880347,6,6
multi,55,ATE-Q,Q,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,804.0441819994157,1580.4074880123517,1591.272393377949,815.6759025023348,1588.7928235278196,1604.7270570106775,8.333333333333334,8.31979200519987,9647.059777069026,3.577219167999999,3.6098833119995106,0.9597274410630949,31596.556257934313,1348.1949467790762,47262.719999999994,1.4958187092978434,2,48,4935.708333333333,5175,1366.8125,12.166666666666666,12.802083333333334,0.8623613829093281,0.8401618501487977,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,1.8518518518518514,1.9280897730967563,6,6
multi,55,ATE-S,S,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,832.5350239992986,1639.7995890520178,1651.3278583770443,844.202713001323,1648.1880324874874,1664.782522009773,8.333333333333334,8.31979200519987,9981.930311953365,3.638035551999998,3.6706484940004884,0.9489857176881715,31596.556257934313,1348.1949467790762,47262.719999999994,1.4958187092978434,2,48,4944.0625,5254,1364.875,11.395833333333334,12.881944444444445,0.8619572261827609,0.840541377366321,0.7591324200913242,0.9970014992503748,1.0,13,13,0,0,0.6388052426231562,,0.0,1.8352326302396136,6,6
multi,55,ATE-M,M,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,808.1874660001631,1581.134971572028,1592.0547193782113,819.7998895029741,1589.5188609674915,1605.50938301094,8.333333333333334,8.31979200519987,9665.717797976402,3.5819194559999943,3.610709799000688,0.9578891010907722,31596.556257934313,1348.1949467790762,47262.719999999994,1.4958187092978434,2,48,4921.854166666667,5214,1365.625,11.0625,12.569444444444445,0.8589993502274204,0.8332548420625443,0.7580275229357798,0.9910044977511244,1.0,13,13,0,0,0.6359562397741533,,1.8518518518518514,1.8689988640058475,6,6
multi,55,ATE-N,N,gpu,6,12,16,96,1,15385.0,1.9968150796230095,1.0,239,238,860.8400369994342,1691.0119714128086,1702.7867643773789,872.6555225021002,1699.4015371282694,1716.2414280101075,8.333333333333334,8.31979200519987,10318.033875026389,3.652182207999992,3.7216998050007533,0.9545847948810285,31596.556257934313,1348.1949467790762,47262.719999999994,1.4958187092978434,2,49,4922.938775510204,5214,1362.7142857142858,12.16326530612245,12.578231292517007,0.8441734417344173,0.751230915543688,0.7700865265760197,0.9340329835082459,0.8461538461538461,13,11,0,0,0.5910844449023585,,4.166666666666667,6.865339162441118,6,6
