feeder,report,offset_bytes,n_ch,n_samples
45,8,0,6,128
45,9,3072,6,128
45,10,6144,6,128
45,11,9216,6,128
45,12,12288,6,128
10,15,15360,6,128
10,16,18432,6,128
10,17,21504,6,128
8,18,24576,6,128
10,18,27648,6,128
8,19,30720,6,128
10,19,33792,6,128
22,19,36864,6,128
8,20,39936,6,128
10,20,43008,6,128
22,20,46080,6,128
8,21,49152,6,128
10,21,52224,6,128
22,21,55296,6,128
8,22,58368,6,128
22,22,61440,6,128
22,23,64512,6,128
22,24,67584,6,128
22,25,70656,6,128
35,25,73728,6,128
35,26,76800,6,128
35,27,79872,6,128
35,28,82944,6,128
35,29,86016,6,128
42,32,89088,6,128
42,33,92160,6,128
42,34,95232,6,128
42,35,98304,6,128
42,36,101376,6,128
28,39,104448,6,128
28,40,107520,6,128
28,41,110592,6,128
28,42,113664,6,128
28,43,116736,6,128
6,48,119808,6,128
61,48,122880,6,128
6,49,125952,6,128
61,49,129024,6,128
6,50,132096,6,128
61,50,135168,6,128
6,51,138240,6,128
61,51,141312,6,128
6,52,144384,6,128
61,52,147456,6,128
61,53,150528,6,128
61,54,153600,6,128
69,54,156672,6,128
31,55,159744,6,128
69,55,162816,6,128
31,56,165888,6,128
69,56,168960,6,128
31,57,172032,6,128
69,57,175104,6,128
31,58,178176,6,128
69,58,181248,6,128
31,59,184320,6,128
69,59,187392,6,128
1,60,190464,6,128
31,60,193536,6,128
69,60,196608,6,128
1,61,199680,6,128
31,61,202752,6,128
1,62,205824,6,128
1,63,208896,6,128
1,64,211968,6,128
1,65,215040,6,128
1,66,218112,6,128
26,68,221184,6,128
26,69,224256,6,128
26,70,227328,6,128
26,71,230400,6,128
26,72,233472,6,128
26,73,236544,6,128
26,74,239616,6,128
34,75,242688,6,128
34,76,245760,6,128
34,77,248832,6,128
34,78,251904,6,128
34,79,254976,6,128
34,80,258048,6,128
34,81,261120,6,128
77,86,264192,6,128
77,87,267264,6,128
77,88,270336,6,128
7,89,273408,6,128
77,89,276480,6,128
7,90,279552,6,128
65,90,282624,6,128
77,90,285696,6,128
7,91,288768,6,128
65,91,291840,6,128
7,92,294912,6,128
65,92,297984,6,128
7,93,301056,6,128
65,93,304128,6,128
65,94,307200,6,128
37,95,310272,6,128
65,95,313344,6,128
37,96,316416,6,128
65,96,319488,6,128
37,97,322560,6,128
37,98,325632,6,128
37,99,328704,6,128
33,106,331776,6,128
33,107,334848,6,128
76,107,337920,6,128
33,108,340992,6,128
76,108,344064,6,128
92,108,347136,6,128
33,109,350208,6,128
76,109,353280,6,128
92,109,356352,6,128
33,110,359424,6,128
76,110,362496,6,128
92,110,365568,6,128
76,111,368640,6,128
92,111,371712,6,128
76,112,374784,6,128
92,112,377856,6,128
76,113,380928,6,128
92,113,384000,6,128
92,114,387072,6,128
12,135,390144,6,128
12,136,393216,6,128
12,137,396288,6,128
12,138,399360,6,128
12,139,402432,6,128
12,140,405504,6,128
12,141,408576,6,128
44,148,411648,6,128
44,149,414720,6,128
44,150,417792,6,128
44,151,420864,6,128
44,152,423936,6,128
78,160,427008,6,128
66,161,430080,6,128
78,161,433152,6,128
20,162,436224,6,128
66,162,439296,6,128
78,162,442368,6,128
20,163,445440,6,128
66,163,448512,6,128
78,163,451584,6,128
20,164,454656,6,128
66,164,457728,6,128
78,164,460800,6,128
20,165,463872,6,128
66,165,466944,6,128
78,165,470016,6,128
20,166,473088,6,128
78,166,476160,6,128
20,167,479232,6,128
20,168,482304,6,128
59,180,485376,6,128
59,181,488448,6,128
59,182,491520,6,128
59,183,494592,6,128
59,184,497664,6,128
59,185,500736,6,128
59,186,503808,6,128
15,204,506880,6,128
15,205,509952,6,128
15,206,513024,6,128
15,207,516096,6,128
15,208,519168,6,128
9,209,522240,6,128
15,209,525312,6,128
32,209,528384,6,128
9,210,531456,6,128
15,210,534528,6,128
32,210,537600,6,128
9,211,540672,6,128
32,211,543744,6,128
9,212,546816,6,128
32,212,549888,6,128
9,213,552960,6,128
32,213,556032,6,128
56,217,559104,6,128
56,218,562176,6,128
56,219,565248,6,128
56,220,568320,6,128
56,221,571392,6,128
56,222,574464,6,128
56,223,577536,6,128
54,236,580608,6,128
54,237,583680,6,128
54,238,586752,6,128
54,239,589824,6,128
0,240,592896,6,128
54,240,595968,6,128
0,241,599040,6,128
54,241,602112,6,128
0,242,605184,6,128
54,242,608256,6,128
0,243,611328,6,128
24,243,614400,6,128
0,244,617472,6,128
24,244,620544,6,128
0,245,623616,6,128
24,245,626688,6,128
0,246,629760,6,128
24,246,632832,6,128
43,246,635904,6,128
24,247,638976,6,128
43,247,642048,6,128
24,248,645120,6,128
43,248,648192,6,128
24,249,651264,6,128
43,249,654336,6,128
45,249,657408,6,128
43,250,660480,6,128
45,250,663552,6,128
43,251,666624,6,128
45,251,669696,6,128
43,252,672768,6,128
45,252,675840,6,128
45,253,678912,6,128
45,254,681984,6,128
45,255,685056,6,128
8,259,688128,6,128
8,260,691200,6,128
8,261,694272,6,128
8,262,697344,6,128
8,263,700416,6,128
8,264,703488,6,128
8,265,706560,6,128
35,266,709632,6,128
35,267,712704,6,128
35,268,715776,6,128
35,269,718848,6,128
35,270,721920,6,128
35,271,724992,6,128
94,271,728064,6,128
35,272,731136,6,128
94,272,734208,6,128
42,273,737280,6,128
94,273,740352,6,128
42,274,743424,6,128
94,274,746496,6,128
42,275,749568,6,128
94,275,752640,6,128
42,276,755712,6,128
42,277,758784,6,128
42,278,761856,6,128
42,279,764928,6,128
28,280,768000,6,128
28,281,771072,6,128
28,282,774144,6,128
28,283,777216,6,128
28,284,780288,6,128
28,285,783360,6,128
28,286,786432,6,128
6,289,789504,6,128
6,290,792576,6,128
6,291,795648,6,128
6,292,798720,6,128
6,293,801792,6,128
6,294,804864,6,128
6,295,807936,6,128
83,304,811008,6,128
83,305,814080,6,128
83,306,817152,6,128
49,307,820224,6,128
83,307,823296,6,128
49,308,826368,6,128
83,308,829440,6,128
49,309,832512,6,128
49,310,835584,6,128
49,311,838656,6,128
93,315,841728,6,128
93,316,844800,6,128
93,317,847872,6,128
93,318,850944,6,128
93,319,854016,6,128
4,322,857088,6,128
4,323,860160,6,128
4,324,863232,6,128
4,325,866304,6,128
4,326,869376,6,128
77,327,872448,6,128
77,328,875520,6,128
77,329,878592,6,128
7,330,881664,6,128
77,330,884736,6,128
7,331,887808,6,128
21,331,890880,6,128
77,331,893952,6,128
7,332,897024,6,128
21,332,900096,6,128
77,332,903168,6,128
7,333,906240,6,128
21,333,909312,6,128
77,333,912384,6,128
7,334,915456,6,128
21,334,918528,6,128
7,335,921600,6,128
21,335,924672,6,128
7,336,927744,6,128
37,336,930816,6,128
37,337,933888,6,128
37,338,936960,6,128
37,339,940032,6,128
37,340,943104,6,128
37,341,946176,6,128
37,342,949248,6,128
