feeder,report,offset_bytes,n_ch,n_samples
10,9,0,6,128
10,10,3072,6,128
10,11,6144,6,128
10,12,9216,6,128
10,13,12288,6,128
10,14,15360,6,128
10,15,18432,6,128
10,16,21504,6,128
10,17,24576,6,128
8,12,27648,6,128
8,13,30720,6,128
8,14,33792,6,128
8,15,36864,6,128
8,16,39936,6,128
8,17,43008,6,128
8,18,46080,6,128
10,18,49152,6,128
8,19,52224,6,128
10,19,55296,6,128
22,13,58368,6,128
22,14,61440,6,128
22,15,64512,6,128
22,16,67584,6,128
22,17,70656,6,128
22,18,73728,6,128
22,19,76800,6,128
8,20,79872,6,128
10,20,82944,6,128
22,20,86016,6,128
8,21,89088,6,128
10,21,92160,6,128
22,21,95232,6,128
8,22,98304,6,128
10,22,101376,6,128
22,22,104448,6,128
8,23,107520,6,128
10,23,110592,6,128
22,23,113664,6,128
8,24,116736,6,128
10,24,119808,6,128
22,24,122880,6,128
8,25,125952,6,128
10,25,129024,6,128
22,25,132096,6,128
8,26,135168,6,128
10,26,138240,6,128
22,26,141312,6,128
8,27,144384,6,128
10,27,147456,6,128
22,27,150528,6,128
8,28,153600,6,128
10,28,156672,6,128
22,28,159744,6,128
8,29,162816,6,128
10,29,165888,6,128
22,29,168960,6,128
8,30,172032,6,128
10,30,175104,6,128
22,30,178176,6,128
8,31,181248,6,128
10,31,184320,6,128
22,31,187392,6,128
8,32,190464,6,128
10,32,193536,6,128
22,32,196608,6,128
8,33,199680,6,128
22,33,202752,6,128
22,34,205824,6,128
22,35,208896,6,128
22,36,211968,6,128
28,33,215040,6,128
28,34,218112,6,128
28,35,221184,6,128
28,36,224256,6,128
28,37,227328,6,128
28,38,230400,6,128
28,39,233472,6,128
28,40,236544,6,128
28,41,239616,6,128
28,42,242688,6,128
28,43,245760,6,128
28,44,248832,6,128
28,45,251904,6,128
28,46,254976,6,128
28,47,258048,6,128
6,42,261120,6,128
6,43,264192,6,128
6,44,267264,6,128
6,45,270336,6,128
6,46,273408,6,128
6,47,276480,6,128
6,48,279552,6,128
28,48,282624,6,128
6,49,285696,6,128
28,49,288768,6,128
6,50,291840,6,128
28,50,294912,6,128
6,51,297984,6,128
28,51,301056,6,128
6,52,304128,6,128
28,52,307200,6,128
6,53,310272,6,128
28,53,313344,6,128
6,54,316416,6,128
28,54,319488,6,128
6,55,322560,6,128
31,49,325632,6,128
31,50,328704,6,128
31,51,331776,6,128
31,52,334848,6,128
31,53,337920,6,128
31,54,340992,6,128
31,55,344064,6,128
6,56,347136,6,128
31,56,350208,6,128
6,57,353280,6,128
31,57,356352,6,128
6,58,359424,6,128
31,58,362496,6,128
6,59,365568,6,128
31,59,368640,6,128
1,54,371712,6,128
1,55,374784,6,128
1,56,377856,6,128
1,57,380928,6,128
1,58,384000,6,128
1,59,387072,6,128
1,60,390144,6,128
6,60,393216,6,128
31,60,396288,6,128
1,61,399360,6,128
6,61,402432,6,128
31,61,405504,6,128
1,62,408576,6,128
6,62,411648,6,128
31,62,414720,6,128
1,63,417792,6,128
6,63,420864,6,128
31,63,423936,6,128
1,64,427008,6,128
31,64,430080,6,128
1,65,433152,6,128
31,65,436224,6,128
1,66,439296,6,128
31,66,442368,6,128
1,67,445440,6,128
31,67,448512,6,128
1,68,451584,6,128
26,62,454656,6,128
26,63,457728,6,128
26,64,460800,6,128
26,65,463872,6,128
26,66,466944,6,128
26,67,470016,6,128
26,68,473088,6,128
31,68,476160,6,128
1,69,479232,6,128
26,69,482304,6,128
31,69,485376,6,128
1,70,488448,6,128
26,70,491520,6,128
31,70,494592,6,128
1,71,497664,6,128
26,71,500736,6,128
31,71,503808,6,128
1,72,506880,6,128
26,72,509952,6,128
31,72,513024,6,128
1,73,516096,6,128
26,73,519168,6,128
1,74,522240,6,128
26,74,525312,6,128
1,75,528384,6,128
26,75,531456,6,128
1,76,534528,6,128
26,76,537600,6,128
1,77,540672,6,128
26,77,543744,6,128
26,78,546816,6,128
26,79,549888,6,128
26,80,552960,6,128
26,81,556032,6,128
26,82,559104,6,128
26,83,562176,6,128
26,84,565248,6,128
26,85,568320,6,128
7,83,571392,6,128
7,84,574464,6,128
7,85,577536,6,128
7,86,580608,6,128
7,87,583680,6,128
7,88,586752,6,128
7,89,589824,6,128
7,90,592896,6,128
7,91,595968,6,128
7,92,599040,6,128
7,93,602112,6,128
7,94,605184,6,128
7,95,608256,6,128
7,96,611328,6,128
7,97,614400,6,128
7,98,617472,6,128
7,99,620544,6,128
7,100,623616,6,128
7,101,626688,6,128
7,102,629760,6,128
7,103,632832,6,128
7,104,635904,6,128
12,129,638976,6,128
12,130,642048,6,128
12,131,645120,6,128
12,132,648192,6,128
12,133,651264,6,128
12,134,654336,6,128
12,135,657408,6,128
12,136,660480,6,128
12,137,663552,6,128
12,138,666624,6,128
12,139,669696,6,128
12,140,672768,6,128
12,141,675840,6,128
12,142,678912,6,128
12,143,681984,6,128
12,144,685056,6,128
12,145,688128,6,128
12,146,691200,6,128
12,147,694272,6,128
12,148,697344,6,128
12,149,700416,6,128
12,150,703488,6,128
12,151,706560,6,128
12,152,709632,6,128
20,156,712704,6,128
20,157,715776,6,128
20,158,718848,6,128
20,159,721920,6,128
20,160,724992,6,128
20,161,728064,6,128
20,162,731136,6,128
20,163,734208,6,128
20,164,737280,6,128
20,165,740352,6,128
20,166,743424,6,128
20,167,746496,6,128
20,168,749568,6,128
20,169,752640,6,128
20,170,755712,6,128
20,171,758784,6,128
20,172,761856,6,128
20,173,764928,6,128
20,174,768000,6,128
20,175,771072,6,128
20,176,774144,6,128
20,177,777216,6,128
20,178,780288,6,128
20,179,783360,6,128
15,198,786432,6,128
15,199,789504,6,128
15,200,792576,6,128
15,201,795648,6,128
15,202,798720,6,128
15,203,801792,6,128
15,204,804864,6,128
15,205,807936,6,128
15,206,811008,6,128
15,207,814080,6,128
15,208,817152,6,128
9,203,820224,6,128
9,204,823296,6,128
9,205,826368,6,128
9,206,829440,6,128
9,207,832512,6,128
9,208,835584,6,128
9,209,838656,6,128
15,209,841728,6,128
9,210,844800,6,128
15,210,847872,6,128
9,211,850944,6,128
15,211,854016,6,128
9,212,857088,6,128
15,212,860160,6,128
9,213,863232,6,128
15,213,866304,6,128
9,214,869376,6,128
15,214,872448,6,128
9,215,875520,6,128
15,215,878592,6,128
9,216,881664,6,128
15,216,884736,6,128
9,217,887808,6,128
15,217,890880,6,128
9,218,893952,6,128
15,218,897024,6,128
9,219,900096,6,128
15,219,903168,6,128
9,220,906240,6,128
15,220,909312,6,128
9,221,912384,6,128
15,221,915456,6,128
9,222,918528,6,128
9,223,921600,6,128
9,224,924672,6,128
0,234,927744,6,128
0,235,930816,6,128
0,236,933888,6,128
0,237,936960,6,128
0,238,940032,6,128
0,239,943104,6,128
0,240,946176,6,128
0,241,949248,6,128
0,242,952320,6,128
0,243,955392,6,128
24,237,958464,6,128
24,238,961536,6,128
24,239,964608,6,128
24,240,967680,6,128
24,241,970752,6,128
24,242,973824,6,128
24,243,976896,6,128
0,244,979968,6,128
24,244,983040,6,128
0,245,986112,6,128
24,245,989184,6,128
0,246,992256,6,128
24,246,995328,6,128
0,247,998400,6,128
24,247,1001472,6,128
0,248,1004544,6,128
24,248,1007616,6,128
0,249,1010688,6,128
24,249,1013760,6,128
0,250,1016832,6,128
24,250,1019904,6,128
0,251,1022976,6,128
24,251,1026048,6,128
0,252,1029120,6,128
24,252,1032192,6,128
0,253,1035264,6,128
24,253,1038336,6,128
0,254,1041408,6,128
24,254,1044480,6,128
0,255,1047552,6,128
24,255,1050624,6,128
0,256,1053696,6,128
24,256,1056768,6,128
0,257,1059840,6,128
24,257,1062912,6,128
24,258,1065984,6,128
8,253,1069056,6,128
8,254,1072128,6,128
8,255,1075200,6,128
8,256,1078272,6,128
8,257,1081344,6,128
8,258,1084416,6,128
8,259,1087488,6,128
24,259,1090560,6,128
8,260,1093632,6,128
24,260,1096704,6,128
8,261,1099776,6,128
8,262,1102848,6,128
8,263,1105920,6,128
8,264,1108992,6,128
8,265,1112064,6,128
8,266,1115136,6,128
8,267,1118208,6,128
8,268,1121280,6,128
8,269,1124352,6,128
8,270,1127424,6,128
8,271,1130496,6,128
8,272,1133568,6,128
8,273,1136640,6,128
8,274,1139712,6,128
8,275,1142784,6,128
8,276,1145856,6,128
28,274,1148928,6,128
28,275,1152000,6,128
28,276,1155072,6,128
28,277,1158144,6,128
28,278,1161216,6,128
28,279,1164288,6,128
28,280,1167360,6,128
28,281,1170432,6,128
28,282,1173504,6,128
28,283,1176576,6,128
28,284,1179648,6,128
28,285,1182720,6,128
28,286,1185792,6,128
28,287,1188864,6,128
28,288,1191936,6,128
6,283,1195008,6,128
6,284,1198080,6,128
6,285,1201152,6,128
6,286,1204224,6,128
6,287,1207296,6,128
6,288,1210368,6,128
6,289,1213440,6,128
28,289,1216512,6,128
6,290,1219584,6,128
28,290,1222656,6,128
6,291,1225728,6,128
28,291,1228800,6,128
6,292,1231872,6,128
28,292,1234944,6,128
6,293,1238016,6,128
28,293,1241088,6,128
6,294,1244160,6,128
28,294,1247232,6,128
6,295,1250304,6,128
28,295,1253376,6,128
6,296,1256448,6,128
28,296,1259520,6,128
6,297,1262592,6,128
28,297,1265664,6,128
6,298,1268736,6,128
6,299,1271808,6,128
6,300,1274880,6,128
6,301,1277952,6,128
6,302,1281024,6,128
6,303,1284096,6,128
6,304,1287168,6,128
6,305,1290240,6,128
6,306,1293312,6,128
4,316,1296384,6,128
4,317,1299456,6,128
4,318,1302528,6,128
4,319,1305600,6,128
4,320,1308672,6,128
4,321,1311744,6,128
4,322,1314816,6,128
4,323,1317888,6,128
4,324,1320960,6,128
4,325,1324032,6,128
4,326,1327104,6,128
4,327,1330176,6,128
4,328,1333248,6,128
4,329,1336320,6,128
4,330,1339392,6,128
7,324,1342464,6,128
