feeder,report,offset_bytes,n_ch,n_samples
1,9,0,6,128
1,10,3072,6,128
1,11,6144,6,128
1,12,9216,6,128
1,13,12288,6,128
1,14,15360,6,128
1,15,18432,6,128
1,16,21504,6,128
1,17,24576,6,128
1,18,27648,6,128
1,19,30720,6,128
3,13,33792,6,128
3,14,36864,6,128
3,15,39936,6,128
3,16,43008,6,128
3,17,46080,6,128
3,18,49152,6,128
3,19,52224,6,128
1,20,55296,6,128
3,20,58368,6,128
1,21,61440,6,128
3,21,64512,6,128
1,22,67584,6,128
3,22,70656,6,128
1,23,73728,6,128
3,23,76800,6,128
1,24,79872,6,128
3,24,82944,6,128
1,25,86016,6,128
3,25,89088,6,128
1,26,92160,6,128
3,26,95232,6,128
1,27,98304,6,128
3,27,101376,6,128
1,28,104448,6,128
3,28,107520,6,128
1,29,110592,6,128
3,29,113664,6,128
1,30,116736,6,128
3,30,119808,6,128
1,31,122880,6,128
3,31,125952,6,128
1,32,129024,6,128
3,32,132096,6,128
3,33,135168,6,128
3,34,138240,6,128
3,35,141312,6,128
3,36,144384,6,128
4,33,147456,6,128
4,34,150528,6,128
4,35,153600,6,128
4,36,156672,6,128
4,37,159744,6,128
4,38,162816,6,128
4,39,165888,6,128
4,40,168960,6,128
4,41,172032,6,128
4,42,175104,6,128
4,43,178176,6,128
4,44,181248,6,128
4,45,184320,6,128
4,46,187392,6,128
4,47,190464,6,128
4,48,193536,6,128
4,49,196608,6,128
4,50,199680,6,128
4,51,202752,6,128
4,52,205824,6,128
4,53,208896,6,128
4,54,211968,6,128
5,69,215040,6,128
5,70,218112,6,128
5,71,221184,6,128
5,72,224256,6,128
5,73,227328,6,128
5,74,230400,6,128
5,75,233472,6,128
5,76,236544,6,128
5,77,239616,6,128
5,78,242688,6,128
5,79,245760,6,128
5,80,248832,6,128
5,81,251904,6,128
5,82,254976,6,128
5,83,258048,6,128
5,84,261120,6,128
5,85,264192,6,128
5,86,267264,6,128
5,87,270336,6,128
5,88,273408,6,128
5,89,276480,6,128
5,90,279552,6,128
5,91,282624,6,128
5,92,285696,6,128
4,274,288768,6,128
4,275,291840,6,128
4,276,294912,6,128
4,277,297984,6,128
4,278,301056,6,128
4,279,304128,6,128
4,280,307200,6,128
4,281,310272,6,128
4,282,313344,6,128
4,283,316416,6,128
4,284,319488,6,128
4,285,322560,6,128
4,286,325632,6,128
4,287,328704,6,128
4,288,331776,6,128
4,289,334848,6,128
4,290,337920,6,128
4,291,340992,6,128
4,292,344064,6,128
4,293,347136,6,128
4,294,350208,6,128
4,295,353280,6,128
4,296,356352,6,128
4,297,359424,6,128
0,316,362496,6,128
0,317,365568,6,128
0,318,368640,6,128
0,319,371712,6,128
0,320,374784,6,128
0,321,377856,6,128
0,322,380928,6,128
0,323,384000,6,128
0,324,387072,6,128
0,325,390144,6,128
0,326,393216,6,128
0,327,396288,6,128
0,328,399360,6,128
0,329,402432,6,128
0,330,405504,6,128
0,331,408576,6,128
0,332,411648,6,128
0,333,414720,6,128
0,334,417792,6,128
0,335,420864,6,128
0,336,423936,6,128
0,337,427008,6,128
8,453,430080,6,128
8,454,433152,6,128
8,455,436224,6,128
8,456,439296,6,128
8,457,442368,6,128
8,458,445440,6,128
8,459,448512,6,128
8,460,451584,6,128
8,461,454656,6,128
8,462,457728,6,128
8,463,460800,6,128
8,464,463872,6,128
8,465,466944,6,128
8,466,470016,6,128
8,467,473088,6,128
8,468,476160,6,128
8,469,479232,6,128
8,470,482304,6,128
8,471,485376,6,128
8,472,488448,6,128
8,473,491520,6,128
8,474,494592,6,128
6,500,497664,6,128
6,501,500736,6,128
6,502,503808,6,128
6,503,506880,6,128
6,504,509952,6,128
6,505,513024,6,128
6,506,516096,6,128
6,507,519168,6,128
6,508,522240,6,128
6,509,525312,6,128
6,510,528384,6,128
6,511,531456,6,128
6,512,534528,6,128
6,513,537600,6,128
6,514,540672,6,128
6,515,543744,6,128
6,516,546816,6,128
6,517,549888,6,128
6,518,552960,6,128
6,519,556032,6,128
6,520,559104,6,128
6,521,562176,6,128
0,557,565248,6,128
0,558,568320,6,128
0,559,571392,6,128
0,560,574464,6,128
0,561,577536,6,128
0,562,580608,6,128
0,563,583680,6,128
0,564,586752,6,128
0,565,589824,6,128
0,566,592896,6,128
0,567,595968,6,128
0,568,599040,6,128
0,569,602112,6,128
0,570,605184,6,128
0,571,608256,6,128
0,572,611328,6,128
0,573,614400,6,128
0,574,617472,6,128
0,575,620544,6,128
0,576,623616,6,128
0,577,626688,6,128
0,578,629760,6,128
0,579,632832,6,128
0,580,635904,6,128
8,694,638976,6,128
8,695,642048,6,128
8,696,645120,6,128
8,697,648192,6,128
8,698,651264,6,128
8,699,654336,6,128
8,700,657408,6,128
8,701,660480,6,128
8,702,663552,6,128
8,703,666624,6,128
8,704,669696,6,128
8,705,672768,6,128
8,706,675840,6,128
8,707,678912,6,128
8,708,681984,6,128
8,709,685056,6,128
8,710,688128,6,128
8,711,691200,6,128
8,712,694272,6,128
8,713,697344,6,128
8,714,700416,6,128
8,715,703488,6,128
8,716,706560,6,128
8,717,709632,6,128
6,741,712704,6,128
