report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
378,3.158333,14815.1,-1.432476,60.13405,0,14929.2,2.751667,59.99767,0,14852.9,0.649927,59.92540,0,42.4824,-1.377565,60.08276,0,54.358,2.767579,59.99767,0,65.7881,0.569442,59.99534,0,PMU
379,3.166667,14844.5,-1.437359,59.90675,0,14840.3,2.753803,60.04080,0,14913.1,0.655786,60.11191,0,42.5887,-1.380067,59.95221,0,54.3461,2.769472,60.03614,0,65.7963,0.571334,60.03614,0,PMU
380,3.175000,14814.6,-1.430663,60.12789,0,14928,2.753620,59.99650,0,14853.3,0.651819,59.92423,0,42.4286,-1.377565,60.04779,0,54.1568,2.768800,59.98718,0,65.6504,0.570907,59.99184,0,PMU
381,3.183333,14844.4,-1.435528,59.90708,0,14839.3,2.755634,60.03847,0,14912.9,0.657679,60.11191,0,42.3456,-1.379457,59.96386,0,54.1738,2.770814,60.03847,0,65.6971,0.573715,60.05362,0,PMU
382,3.191667,14809.8,-1.429137,60.12206,0,14923.2,2.755146,59.99067,0,14848.2,0.653467,59.91957,0,42.2375,-1.376283,60.06061,0,54.1104,2.771242,60.00816,0,65.5977,0.574203,60.00932,0,PMU
383,3.200000,14842.5,-1.434368,59.90008,0,14837.4,2.756855,60.03264,0,14909.8,0.658899,60.10375,0,42.2593,-1.378847,59.95104,0,54.1882,2.774415,60.06062,0,65.8438,0.576706,60.04779,0,PMU
384,3.208333,14812.1,-1.427611,60.12906,0,14924.8,2.756794,59.99883,0,14850.6,0.655054,59.92656,0,42.218,-1.374147,60.08976,0,54.3924,2.775453,60.01982,0,66.006,0.576828,60.00233,0,PMU
385,3.216667,14843,-1.432537,59.90591,0,14837.4,2.758625,60.03497,0,14908.7,0.660667,60.10720,0,42.3819,-1.375368,59.97669,0,54.3073,2.776918,60.02798,0,66.1079,0.579696,60.05479,0,PMU
386,3.225000,14811,-1.425719,60.13022,0,14927.6,2.758747,60.00233,0,14850.5,0.656702,59.92427,0,42.3125,-1.372011,60.06411,0,54.1699,2.777162,60.00466,0,66.1778,0.578964,59.98601,0,PMU
387,3.233333,14843.4,-1.430663,59.90558,0,14837.1,2.760700,60.03730,0,14910.6,0.662742,60.11536,0,42.363,-1.374147,59.95920,0,54.0409,2.778504,60.02564,0,66.1165,0.580978,60.03847,0,PMU
388,3.241667,14813.1,-1.423522,60.13638,0,14927.9,2.760761,60.00117,0,14849.8,0.658838,59.92544,0,42.2377,-1.370851,60.06295,0,53.9326,2.779664,60.02215,0,66.0793,0.580612,59.99301,0,PMU
389,3.250000,14842.7,-1.428465,59.90558,0,14838.4,2.762758,60.03813,0,14909.7,0.664634,60.11070,0,42.3394,-1.373720,59.94521,0,53.9545,2.781190,60.02914,0,66.1841,0.581466,60.01632,0,PMU
390,3.258333,14813.3,-1.421568,60.13172,0,14928.1,2.762880,60.00233,0,14852.1,0.660911,59.92889,0,42.118,-1.369813,60.07460,0,53.7928,2.781983,60.01515,0,65.9524,0.582015,60.01049,0,PMU
391,3.266667,14844,-1.426329,59.90908,0,14839.3,2.764772,60.03614,0,14909.1,0.666710,60.11074,0,42.1499,-1.371889,59.96037,0,53.6682,2.783143,60.02215,0,65.8531,0.582321,60.00583,0,PMU
392,3.275000,14812.7,-1.419554,60.12939,0,14928,2.764833,60.00117,0,14851.6,0.662864,59.92656,0,41.9081,-1.367389,60.08593,0,53.5094,2.783631,60.00933,0,65.4584,0.581710,59.98835,0,PMU
393,3.283333,14845,-1.424376,59.90791,0,14839.2,2.766664,60.03497,0,14909.3,0.668724,60.11191,0,41.9096,-1.369647,59.95687,0,53.5752,2.785523,60.03614,0,65.3458,0.582382,60.01282,0,PMU
394,3.291667,14813.4,-1.417479,60.13172,0,14928.5,2.766725,60.00117,0,14852.1,0.664879,59.92656,0,41.8121,-1.363727,60.11307,0,53.5559,2.785951,60.00816,0,65.0838,0.584335,60.03730,0,PMU
395,3.300000,14844.9,-1.422362,59.90675,0,14838.3,2.768495,60.03380,0,14908.5,0.670677,60.11074,0,41.8084,-1.367450,59.92889,0,53.6726,2.787232,60.02448,0,65.0952,0.584518,60.00350,0,PMU
396,3.308333,14812.6,-1.415526,60.13055,0,14929.2,2.768495,60.00000,0,14851.7,0.666649,59.92307,0,41.742,-1.361408,60.11540,0,53.6595,2.787599,60.00699,0,64.8985,0.585922,60.02681,0,PMU
397,3.316667,14844.3,-1.420470,59.90558,0,14837.9,2.770448,60.03730,0,14909.2,0.672630,60.11424,0,41.8876,-1.364276,59.94521,0,53.649,2.788270,60.01282,0,64.9483,0.586959,60.01982,0,PMU
398,3.325000,14812.3,-1.413756,60.12822,0,14928.3,2.770387,59.99883,0,14851.3,0.668602,59.92306,0,41.845,-1.358844,60.10375,0,53.6687,2.788819,60.01049,0,64.8673,0.588912,60.03730,0,PMU
399,3.333333,14844.7,-1.418456,59.91025,0,14838,2.772340,60.03730,0,14907.8,0.674461,60.11191,0,41.8215,-1.361774,59.94405,0,53.6859,2.789308,60.00933,0,64.9264,0.589645,60.01399,0,PMU
400,3.341667,14811.3,-1.411803,60.12705,0,14927.4,2.772340,60.00000,0,14851.3,0.670433,59.92306,0,41.8699,-1.355365,60.12240,0,53.7316,2.790467,60.02215,0,64.9448,0.591903,60.04313,0,PMU
401,3.350000,14844.9,-1.416625,59.90792,0,14837,2.774171,60.03497,0,14907.1,0.676353,60.11307,0,41.9141,-1.359027,59.93006,0,53.7818,2.791627,60.02215,0,65.0493,0.591415,59.99067,0,PMU
402,3.358333,14810.6,-1.409911,60.12822,0,14928.1,2.774232,60.00117,0,14850.8,0.672203,59.92074,0,41.8601,-1.353412,60.10724,0,53.8209,2.792542,60.01749,0,65.0726,0.593917,60.04779,0,PMU
403,3.366667,14844.2,-1.414916,59.90441,0,14836.3,2.776124,60.03614,0,14909,0.678245,60.11540,0,41.9309,-1.357807,59.91608,0,53.7543,2.793090,60.01045,0,65.1152,0.593795,59.99767,0,PMU
404,3.375000,14812.2,-1.408141,60.12939,0,14928.4,2.776002,59.99767,0,14851.1,0.674095,59.92074,0,41.9383,-1.353351,60.08509,0,53.768,2.794554,60.02798,0,65.1768,0.596053,60.04313,0,PMU
405,3.383333,14843.8,-1.413024,59.90675,0,14838.6,2.777894,60.03613,0,14907.7,0.679893,60.11073,0,41.9338,-1.356830,59.93356,0,53.6957,2.795592,60.01982,0,65.2179,0.596175,60.00233,0,PMU
406,3.391667,14813.6,-1.406249,60.12939,0,14929.8,2.777955,60.00117,0,14852.5,0.675926,59.92423,0,41.918,-1.351520,60.10141,0,53.7116,2.797057,60.02798,0,65.3165,0.599591,60.06524,0,PMU
407,3.400000,14845.7,-1.410827,59.91257,0,14839.6,2.779908,60.03730,0,14907.1,0.681968,60.11540,0,41.8818,-1.354816,59.93706,0,53.7347,2.797789,60.01399,0,65.3357,0.597821,59.96620,0,PMU
408,3.408333,14812.9,-1.404235,60.12589,0,14930.3,2.779847,59.99883,0,14851.3,0.677818,59.92073,0,41.7964,-1.349994,60.09208,0,53.5536,2.798217,60.00816,0,65.0973,0.600446,60.05012,0,PMU
409,3.416667,14845.3,-1.408934,59.91024,0,14841,2.781922,60.03963,0,14908,0.683860,60.11540,0,41.8177,-1.352497,59.95221,0,53.4495,2.799376,60.02215,0,64.9275,0.598493,59.96270,0,PMU
410,3.425000,14812.6,-1.402404,60.12473,0,14929.5,2.781861,59.99883,0,14852.4,0.679832,59.92307,0,41.7756,-1.348285,60.08043,0,53.2732,2.799865,60.00933,0,64.7587,0.601605,60.05945,0,PMU
411,3.433333,14846.9,-1.407103,59.91024,0,14840.3,2.783692,60.03497,0,14907.7,0.685813,60.11424,0,41.7208,-1.350605,59.95570,0,53.3438,2.801085,60.02331,0,64.7134,0.600324,59.97552,0,PMU
412,3.441667,14812.3,-1.400392,60.12818,0,14930.4,2.783753,60.00117,0,14850.7,0.681663,59.92073,0,41.6952,-1.346638,60.07577,0,53.4521,2.802794,60.03264,0,64.802,0.603070,60.05246,0,PMU
413,3.450000,14845.3,-1.405272,59.90679,0,14839.5,2.785523,60.03380,0,14907.5,0.687522,60.11191,0,41.6034,-1.349201,59.95104,0,53.4592,2.803466,60.01282,0,64.7377,0.602704,59.99301,0,PMU
414,3.458333,14811.9,-1.398622,60.12702,0,14929.4,2.785462,59.99883,0,14850.7,0.683433,59.92190,0,41.6268,-1.345905,60.06295,0,53.5737,2.804137,60.01282,0,64.746,0.605390,60.05129,0,PMU
415,3.466667,14846.4,-1.403441,59.90795,0,14840.1,2.787171,60.03264,0,14906.5,0.689353,60.11307,0,41.5196,-1.347065,59.97785,0,53.6351,2.805175,60.01982,0,64.5967,0.604291,59.97902,0,PMU
416,3.475000,14811.5,-1.396730,60.12818,0,14930.5,2.787416,60.00466,0,14851.4,0.685203,59.92073,0,41.4335,-1.343830,60.06178,0,53.56,2.806151,60.01865,0,64.6175,0.607099,60.05362,0,PMU
417,3.483333,14846.5,-1.401549,59.90795,0,14838.6,2.789186,60.03380,0,14907.2,0.691411,60.11857,0,41.3963,-1.345661,59.96503,0,53.597,2.806639,60.00933,0,64.4381,0.607037,59.99883,0,PMU
418,3.491667,14688,-1.396852,60.08972,0,14923.9,2.789552,60.00699,0,14845.3,0.686485,59.90591,0,77.9223,-1.487039,57.29988,0,54.2415,2.788941,59.66199,0,65.0884,0.624432,60.33221,0,PMU
419,3.500000,14506.3,-1.411437,59.72144,0,14817.4,2.791505,60.03730,0,14895.2,0.691001,60.08626,0,161.398,4.164181,47.93034,0,55.6604,2.746418,59.18786,0,67.9184,0.616009,59.83914,0,PMU
420,3.508333,14372.6,-1.415526,59.92190,0,14895.4,2.791383,59.99767,0,14840.6,0.686363,59.91141,0,198.337,4.296526,62.52760,0,56.6183,2.738117,59.84147,0,67.2217,0.601605,59.72490,0,PMU
421,3.516667,14285.1,-1.429198,59.73889,0,14794.8,2.792604,60.02331,0,14891,0.691594,60.09992,0,270.496,4.201410,58.18342,1,58.6858,2.714804,59.55475,0,65.2094,0.588363,59.74709,0,PMU
422,3.525000,14225.8,-1.427367,60.03497,0,14885.2,2.792968,60.00695,0,14835.2,0.687278,59.91756,0,284.77,4.179071,59.57337,1,57.3756,2.717184,60.04546,0,65.4882,0.571823,59.68411,0,POW
423,3.533333,14245.3,-1.430418,59.94172,0,14794.3,2.794493,60.02914,0,14887,0.693303,60.11508,0,287.078,4.169125,59.81003,1,57.0974,2.724753,60.14454,0,64.6499,0.569626,59.95804,0,POW
424,3.541667,14204.6,-1.424376,60.11540,0,14889,2.794982,60.00933,0,14830.9,0.688804,59.91407,0,286.831,4.148434,59.60484,0,56.5434,2.735798,60.21095,0,65.824,0.580185,60.20166,0,POW
425,3.550000,14235.8,-1.427123,59.94754,0,14797.5,2.796508,60.02914,0,14887.7,0.694768,60.11391,0,282.435,4.154415,60.11424,0,56.6134,2.740559,60.09092,0,66.1966,0.586227,60.11540,0,PMU
426,3.558333,14209.1,-1.421691,60.10375,0,14888.6,2.796813,60.00583,0,14831.7,0.690696,59.92223,0,281.143,4.155331,60.01749,0,56.3695,2.747028,60.12356,0,66.0498,0.588790,60.04896,0,PMU
427,3.566667,14238.3,-1.425292,59.93123,0,14796.5,2.798339,60.02914,0,14886.6,0.696782,60.11624,0,280.509,4.164181,60.16902,0,56.1562,2.743488,59.93240,0,65.4958,0.586715,59.96037,0,PMU
428,3.575000,14205.4,-1.419982,60.10141,0,14887.3,2.798583,60.00466,0,14828,0.692510,59.91840,0,282.707,4.157467,59.87178,0,55.8334,2.746235,60.05245,0,65.4717,0.586532,59.99650,0,PMU
429,3.583333,14231.5,-1.423338,59.93589,0,14796.2,2.800353,60.03380,0,14885.4,0.698552,60.11540,0,282.202,4.159542,60.03963,0,55.7251,2.744343,59.96387,0,65.6606,0.588912,60.04546,0,PMU
430,3.591667,14196.4,-1.417662,60.10841,0,14884.5,2.800597,60.00466,0,14826.9,0.694341,59.91957,0,283.742,4.149227,59.80300,0,55.7393,2.748493,60.07926,0,66.0469,0.590560,60.03147,0,PMU
431,3.600000,14226.2,-1.421385,59.92889,0,14794.5,2.802001,60.02681,0,14881.9,0.700200,60.11191,0,281.658,4.158627,60.17951,0,55.7631,2.748371,59.99767,0,65.8895,0.592208,60.03147,0,PMU
432,3.608333,14197.1,-1.415526,60.11190,0,14885.2,2.802367,60.00699,0,14826.9,0.696172,59.92307,0,282.63,4.149777,59.83098,0,55.8714,2.751484,60.05945,0,65.8009,0.589217,59.94288,0,PMU
433,3.616667,14226.5,-1.419432,59.92540,0,14793,2.804015,60.03147,0,14882.1,0.702337,60.11773,0,280.453,4.160275,60.20050,0,55.7354,2.751240,59.99534,0,65.379,0.590682,60.02798,0,PMU
434,3.625000,14197.3,-1.413695,60.10957,0,14882,2.804076,60.00117,0,14822.7,0.698064,59.91840,0,281.801,4.152035,59.84263,0,55.6808,2.751728,60.00933,0,65.2709,0.589706,59.98135,0,PMU
435,3.633333,14228.6,-1.417540,59.92657,0,14793.1,2.805724,60.03147,0,14880.7,0.704046,60.11424,0,279.353,4.161129,60.17368,0,55.7126,2.753742,60.03847,0,65.3719,0.592941,60.06178,0,PMU
436,3.641667,14200.1,-1.411498,60.11540,0,14882.2,2.805907,60.00350,0,14823.4,0.699895,59.92073,0,280.359,4.153317,59.85080,0,55.7979,2.754169,60.00816,0,65.4438,0.592880,59.99883,0,PMU
437,3.650000,14230.5,-1.415160,59.93006,0,14793.6,2.807433,60.02914,0,14879.2,0.705816,60.11307,0,277.675,4.161190,60.15037,0,55.8694,2.756122,60.03730,0,65.6,0.595809,60.05595,0,PMU
438,3.658333,14204.6,-1.409301,60.11191,0,14882.9,2.807677,60.00466,0,14824.3,0.701726,59.92190,0,278.072,4.157467,59.92890,0,55.8687,2.757221,60.02098,0,65.5086,0.594405,59.97319,0,PMU
439,3.666667,14234.5,-1.413512,59.91957,0,14792.3,2.809386,60.03263,0,14880.4,0.707830,60.11656,0,276.646,4.176083,60.35553,0,55.8004,2.757709,60.00933,0,65.4352,0.598920,60.08622,0,PMU
440,3.675000,14193.6,-1.407592,60.11307,0,14881.3,2.809630,60.00466,0,14823.1,0.703618,59.91957,0,282.414,4.153927,59.57686,0,55.6509,2.754718,59.94288,0,65.5445,0.595992,59.94409,0,PMU
441,3.683333,14226.3,-1.411620,59.92307,0,14792.1,2.811217,60.03031,0,14879.6,0.709661,60.11540,0,278.891,4.159664,60.10957,0,55.6259,2.758869,60.07927,0,65.5856,0.595565,59.99184,0,PMU
442,3.691667,14200.6,-1.405455,60.11773,0,14881.3,2.811400,60.00350,0,14823.7,0.705633,59.92307,0,278.317,4.160885,60.02331,0,55.7514,2.761615,60.05246,0,65.2797,0.595626,60.00117,0,PMU
443,3.700000,14237.1,-1.409667,59.91957,0,14791.8,2.812865,60.02798,0,14879.4,0.711614,60.11423,0,276.44,4.168270,60.14105,0,55.7592,2.763063,60.02764,0,65.4273,0.600263,60.08855,0,PMU
444,3.708333,14209.3,-1.402953,60.12822,0,14883.6,2.813231,60.00699,0,14823.9,0.707524,59.92190,0,275.31,4.163082,59.90092,0,55.7237,2.764100,60.01982,0,65.4326,0.599469,59.98485,0,PMU
445,3.716667,14241.8,-1.407164,59.91957,0,14792.7,2.814879,60.03147,0,14880.8,0.713628,60.11657,0,273.383,4.173214,60.19350,0,55.5976,2.765748,60.03147,0,65.4123,0.603497,60.07694,0,PMU
446,3.725000,14204.8,-1.401000,60.11773,0,14883.1,2.815184,60.00583,0,14824.9,0.709538,59.92190,0,276.781,4.167355,59.88809,0,55.7733,2.765016,59.98601,0,65.3299,0.601666,59.96503,0,PMU
447,3.733333,14232.7,-1.405639,59.91141,0,14792,2.816771,60.03031,0,14879,0.715520,60.11424,0,277.324,4.170650,60.06295,0,55.9177,2.765932,60.01749,0,65.4177,0.603864,60.04196,0,PMU
448,3.741667,14198.4,-1.399598,60.11536,0,14882.2,2.816954,60.00350,0,14823.9,0.711247,59.91840,0,278.387,4.166866,59.92773,0,56.1692,2.767030,60.02098,0,65.4255,0.602338,59.97086,0,PMU
449,3.750000,14228.6,-1.404235,59.91145,0,14791.1,2.818541,60.03031,0,14880.6,0.717229,60.11424,0,278.843,4.173702,60.13056,0,56.2404,2.767702,60.01282,0,65.6446,0.607099,60.09092,0,PMU
450,3.758333,14196,-1.398011,60.11886,0,14880.9,2.818663,60.00233,0,14823.6,0.713140,59.92190,0,280.831,4.165035,59.83447,0,56.4026,2.766481,59.97669,0,65.6503,0.605573,59.97086,0,PMU
451,3.766667,14223.3,-1.402099,59.92194,0,14791.1,2.820289,60.03105,0,14877.7,0.718938,60.11074,0,279.43,4.167965,60.05595,0,56.2404,2.767824,60.02565,0,65.8125,0.608258,60.05129,0,PMU
452,3.775000,14189.7,-1.396119,60.11420,0,14880.9,2.820472,60.00350,0,14824.6,0.714910,59.92306,0,281.454,4.161617,59.87877,0,56.5605,2.766908,59.98251,0,65.7458,0.606671,59.96969,0,PMU
453,3.783333,14224.6,-1.400209,59.92190,0,14791.4,2.821998,60.02914,0,14876.7,0.720830,60.11307,0,279.114,4.170040,60.16086,0,56.5919,2.770509,60.06877,0,65.8185,0.608807,60.04080,0,PMU
454,3.791667,14191.3,-1.394288,60.11307,0,14881.3,2.822120,60.00233,0,14823.1,0.716557,59.91840,0,280.448,4.166622,59.93472,0,56.6313,2.769105,59.97319,0,65.6964,0.608869,60.00117,0,PMU
455,3.800000,14250.4,-1.399476,59.90092,0,14791.4,2.823707,60.03031,0,14880,0.722781,60.11886,0,273.26,4.181818,60.29021,0,56.5448,2.776491,60.14105,0,65.754,0.610639,60.03380,0,PMU
456,3.808333,14487.2,-1.389039,60.19933,0,14888.1,2.822852,59.98368,0,14837.4,0.719853,59.94409,0,205.221,4.225928,60.84244,1,56.4407,2.808775,60.61659,0,64.0132,0.601605,59.82748,0,PMU
457,3.816667,14596.2,-1.373109,60.30424,0,14825.2,2.825416,60.04896,0,14883.2,0.727236,60.14101,0,112.103,4.058006,56.79293,1,53.0398,2.852025,60.82600,0,63.4328,0.601666,60.00117,0,POW
458,3.825000,14695.8,-1.359394,60.26195,0,14921.5,2.825538,60.00233,0,14837.9,0.723391,59.92656,0,63.5835,4.466260,67.79707,1,53.1709,2.869846,60.34037,0,63.8268,0.639368,60.72005,0,POW
459,3.833333,14657.4,-1.364398,59.90441,0,14829.5,2.827796,60.04313,0,14888.4,0.729006,60.10724,0,77.7954,4.136050,53.69345,1,53.291,2.850743,59.63515,0,67.2513,0.658289,60.36136,0,POW
460,3.841667,14689.5,-1.356708,60.14688,0,14920.1,2.827918,60.00233,0,14843.8,0.725161,59.92656,0,62.5013,4.450025,65.99648,1,52.0793,2.841590,59.82519,0,66.7507,0.655909,59.95454,0,POW
461,3.850000,14699.8,-1.363910,59.86245,0,14827.3,2.829871,60.03730,0,14894.4,0.731570,60.12240,0,71.1436,4.325637,57.62437,1,52.3597,2.835913,59.89159,0,65.0463,0.645105,59.79367,0,POW
462,3.858333,14704.3,-1.356708,60.13755,0,14916.8,2.829871,60.00000,0,14844.3,0.727725,59.92656,0,65.4232,4.491892,63.17524,1,51.8171,2.834143,59.96620,0,63.5723,0.643458,59.96853,0,POW
463,3.866667,14733.6,-1.362140,59.89625,0,14828.2,2.831519,60.03147,0,14894.2,0.733767,60.11540,0,67.4056,4.443267,59.07133,1,52.262,2.838355,60.08043,0,63.7527,0.648035,60.08742,0,POW
464,3.875000,14709.8,-1.353962,60.15620,0,14920.2,2.831824,60.00583,0,14843.5,0.729434,59.91724,0,64.0799,4.459973,60.31906,1,51.7923,2.837928,59.99184,0,64.5896,0.653528,60.10491,0,POW
465,3.883333,14742.5,-1.359455,59.89509,0,14829.7,2.833594,60.03380,0,14896.9,0.735598,60.11773,0,63.3591,4.487193,60.51985,1,51.9244,2.840552,60.05012,0,64.8785,0.655786,60.04313,0,POW
466,3.891667,14714,-1.352375,60.13521,0,14919.9,2.833716,60.00233,0,14845.1,0.731326,59.91840,0,63.2155,4.488902,60.03264,1,51.8226,2.838843,59.96736,0,64.5216,0.655664,59.99767,0,POW
467,3.900000,14757.4,-1.357990,59.89276,0,14832.6,2.835303,60.03031,0,14898.7,0.737551,60.11890,0,62.4837,4.547048,61.11052,1,52.0853,2.841956,60.05945,0,64.1587,0.653345,59.95570,0,POW
468,3.908333,14720.2,-1.350910,60.13521,0,14918.8,2.835669,60.00699,0,14847.4,0.733401,59.92073,0,62.6978,4.509348,59.27998,1,52.0403,2.841162,59.98485,0,64.0891,0.655909,60.04896,0,POW
469,3.916667,14768.6,-1.356159,59.89976,0,14831.2,2.836829,60.02215,0,14898.7,0.739565,60.11773,0,60.9486,4.579989,61.34915,1,52.2621,2.844641,60.06644,0,64.313,0.657923,60.03847,0,POW
470,3.925000,14725.7,-1.348713,60.14221,0,14923.1,2.837378,60.01049,0,14848.3,0.735171,59.91608,0,61.4769,4.527885,59.00489,1,52.2718,2.843848,59.98485,0,64.8174,0.662132,60.08039,0,POW
471,3.933333,14775,-1.354084,59.89742,0,14832.9,2.838904,60.02914,0,14901.7,0.741518,60.12123,0,59.8407,4.609772,61.56392,1,52.2424,2.846473,60.05012,0,64.8313,0.662193,60.00117,0,POW
472,3.941667,14730.3,-1.346943,60.13639,0,14923.1,2.839392,60.00932,0,14849.7,0.737124,59.91608,0,60.619,4.553335,58.92213,1,52.1424,2.844947,59.97086,0,64.7116,0.663658,60.02798,0,POW
473,3.950000,14783,-1.352192,59.89975,0,14834.2,2.840735,60.02565,0,14902.5,0.743533,60.12239,0,58.9441,4.639368,61.64311,1,52.2738,2.847813,60.05475,0,64.4038,0.662254,59.97319,0,POW
474,3.958333,14735.9,-1.344990,60.13755,0,14925.1,2.841346,60.01166,0,14850.3,0.739138,59.91607,0,59.5762,4.575045,58.77153,1,52.2236,2.847874,60.00117,0,64.4965,0.665001,60.05246,0,POW
475,3.966667,14786.9,-1.350178,59.90092,0,14834.5,2.842688,60.02565,0,14903,0.745425,60.12007,0,57.885,4.660364,61.62946,1,52.3216,2.850560,60.05129,0,64.4841,0.665550,60.01049,0,POW
476,3.975000,14740,-1.343220,60.13289,0,14924.2,2.843238,60.01049,0,14851.9,0.741091,59.91724,0,58.7382,4.598300,58.81466,1,52.22,2.850193,59.99301,0,64.7168,0.669578,60.07693,0,POW
477,3.983333,14792,-1.348224,59.90441,0,14835.4,2.844519,60.02448,0,14902.9,0.747378,60.12006,0,57.4807,4.685691,61.66905,1,52.2869,2.852635,60.04663,0,64.6399,0.669883,60.00583,0,POW
478,3.991667,14744.3,-1.341389,60.13056,0,14926,2.845191,60.01282,0,14853.4,0.743044,59.91724,0,58.2928,4.625580,58.85197,1,52.1902,2.852574,59.99883,0,64.7116,0.672142,60.04313,0,POW
479,4.000000,14797,-1.346332,59.90558,0,14834.2,2.846473,60.02448,0,14902.8,0.749453,60.12240,0,56.9287,4.703984,61.49741,1,52.2274,2.854832,60.04313,0,64.5508,0.671653,59.99067,0,POW
480,4.008333,14747.6,-1.339374,60.13289,0,14926.3,2.846959,60.00928,0,14850.7,0.744875,59.91257,0,57.5157,4.644678,58.86734,1,52.2256,2.854222,59.98834,0,64.6965,0.673179,60.02914,0,POW
481,4.016667,14799.7,-1.344379,59.90441,0,14835.6,2.848423,60.02798,0,14904.5,0.751284,60.12240,0,56.2997,-1.564039,61.42224,1,52.316,2.856968,60.05246,0,64.6217,0.674095,60.01749,0,POW
482,4.025000,14751.2,-1.337607,60.12935,0,14926.9,2.848851,60.00816,0,14853.2,0.746706,59.91257,0,56.9664,4.667014,59.00435,1,52.211,2.856846,59.99767,0,64.7137,0.675499,60.02681,0,POW
483,4.033333,14804.5,-1.342426,59.90795,0,14837.8,2.850132,60.02448,0,14905.3,0.753115,60.12240,0,55.8834,-1.547211,61.31704,0,52.2778,2.858494,60.03147,0,64.5556,0.676414,60.01748,0,POW
484,4.041667,14754.7,-1.335653,60.12935,0,14928.6,2.850804,60.01282,0,14854.3,0.748659,59.91491,0,56.4388,4.686484,59.05480,0,52.1928,2.859044,60.01049,0,64.7088,0.677024,60.01166,0,PMU
485,4.050000,14807.3,-1.340595,59.90562,0,14836.8,2.852086,60.02448,0,14905.8,0.755051,60.12206,0,55.4563,-1.533051,61.21563,0,52.1795,2.860142,60.02098,0,64.44,0.678794,60.03380,0,PMU
486,4.058333,14759.5,-1.333822,60.12935,0,14929.8,2.852513,60.00816,0,14854.1,0.750490,59.91291,0,55.8369,4.705388,59.14540,0,52.146,2.860753,60.01166,0,64.5439,0.679099,60.00583,0,PMU
487,4.066667,14811.1,-1.338581,59.90912,0,14839.6,2.853978,60.02798,0,14907,0.756943,60.12323,0,54.7657,-1.518588,61.13083,0,52.1031,2.863072,60.04429,0,64.534,0.681663,60.04896,0,PMU
488,4.075000,14762.8,-1.331930,60.12702,0,14930.1,2.854405,60.00816,0,14855.4,0.752383,59.91291,0,54.9547,-1.560072,59.20772,0,52.1046,2.862888,59.99650,0,64.6969,0.681602,59.99883,0,PMU
489,4.083333,14815.8,-1.336630,59.91024,0,14840,2.855687,60.02448,0,14906.6,0.758835,60.12323,0,53.8394,-1.504245,61.06621,0,52.2089,2.865086,60.04196,0,64.6185,0.683189,60.03031,0,PMU
490,4.091667,14767.6,-1.329794,60.13056,0,14932.5,2.856358,60.01282,0,14855.9,0.754379,59.91491,0,53.876,-1.542206,59.27500,0,52.1759,2.865757,60.01282,0,64.6755,0.683189,60.00000,0,PMU
491,4.100000,14818.6,-1.334555,59.90908,0,14839.6,2.857701,60.02565,0,14907,0.760849,60.12356,0,52.8352,-1.491189,60.97435,0,52.2627,2.867344,60.03031,0,64.5877,0.685630,60.04663,0,PMU
492,4.108333,14770.4,-1.327963,60.12589,0,14931.8,2.858250,60.01049,0,14856.4,0.756271,59.91257,0,53.1306,-1.524750,59.35903,0,52.269,2.867771,60.00816,0,64.6622,0.685630,60.00000,0,PMU
493,4.116667,14822.6,-1.332480,59.91374,0,14841.8,2.859654,60.02681,0,14907.4,0.762863,60.12589,0,52.4849,-1.473733,60.97435,0,52.4154,2.869114,60.02565,0,64.6049,0.687522,60.03614,0,PMU
494,4.125000,14773,-1.325827,60.12706,0,14933.2,2.860203,60.01049,0,14855.9,0.758225,59.91141,0,52.7282,-1.505893,59.38580,0,52.3142,2.869175,60.00117,0,64.6106,0.687339,59.99650,0,PMU
495,4.133333,14825.7,-1.330465,59.91141,0,14841.5,2.861668,60.02798,0,14909.7,0.764877,60.12706,0,51.8268,-1.462932,60.82048,0,52.2894,2.870030,60.01632,0,64.5287,0.689842,60.04779,0,PMU
496,4.141667,14776.6,-1.323691,60.12939,0,14930.4,2.862095,60.00816,0,14854.9,0.760483,59.91607,0,51.761,-1.495944,59.36952,0,52.23,2.870152,60.00233,0,64.5181,0.690330,60.00933,0,PMU
497,4.150000,14825.7,-1.328390,59.91024,0,14840.2,2.863316,60.02331,0,14905.9,0.766708,60.11890,0,51.0143,-1.453655,60.80766,0,52.2811,2.872166,60.03847,0,64.4873,0.692083,60.03348,0,PMU
498,4.158333,14777.5,-1.321860,60.12472,0,14931.2,2.863926,60.01166,0,14854.9,0.762192,59.91374,0,51.5699,-1.479409,59.50813,0,52.2553,2.872715,60.01049,0,64.7133,0.693609,60.02914,0,PMU
