scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,45,ATE-S,S,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,5,3.788899197388673,7.216326523703175,11.379086594388355,12.117608705011662,16.21004348853603,19.69887859740993,8.333333333333334,8.31979200519987,46.396774330133056,7.3199726080000005,2.029330621000554,0.8027738466645713,2822.6389401386673,1348.1949467790762,47262.719999999994,16.744160695833855,1,64,5500.921875,6438,1895.453125,2.640625,39.619791666666664,0.9666666666666666,0.9633699633699635,0.9354838709677419,1.0,1.0,6,6,0,0,0.02207977207977208,,0.0,46.52142857142857,6,6
multi,45,ATE-M,M,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,4,3.6737566006195266,7.121948595158756,11.896119380253367,12.003298001218354,15.673151532537304,25.350783012981992,8.333333333333334,8.31979200519987,44.886489435309485,7.160048352,2.037301019001461,0.8311603149533384,2822.6389401386673,1348.1949467790762,47262.719999999994,16.744160695833855,1,64,5518.671875,6329,1890.5625,2.078125,38.979166666666664,0.8727272727272727,0.7967032967032966,0.9230769230769231,0.8275862068965517,0.8333333333333334,6,5,0,0,0.01851851851851852,,0.0,166705.3880952381,6,6
multi,45,ATE-N,N,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,4,3.7166710062592756,7.172922904574079,13.225807197159156,12.049475495587103,16.21777733118506,21.54559920018073,8.333333333333334,8.31979200519987,45.76737591057916,7.240811136,2.030156724002154,0.8211689453110104,2822.6389401386673,1348.1949467790762,47262.719999999994,16.744160695833855,1,64,5534.171875,6518,1909.953125,3.25,39.3984375,0.823529411764706,0.6538461538461539,0.9545454545454546,0.7241379310344828,0.6666666666666666,6,4,0,0,0.01566951566951567,,0.0,333362.3047619048,6,6
multi,45,ATE-X,X,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,37,4.987659805919975,11.319505412830054,15.353348600910977,13.31339720854885,20.087853221339174,26.04693001921987,8.333333333333334,8.31979200519987,61.404148734463995,8.816300704,2.0409410889988067,0.6230164019116353,2822.6389401386673,1348.1949467790762,47262.719999999994,16.744160695833855,1,64,5759.625,7034,2097.65625,4.296875,47.5390625,0.9666666666666666,0.9633699633699635,0.9354838709677419,1.0,1.0,6,6,0,0,0.02207977207977208,,0.0,46.52142857142857,6,6
multi,55,GridStream,gs,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,0,3.297646293503931,6.401020303601402,7.815408207534347,11.62270000713761,15.086275359499268,18.130325013771653,8.333333333333334,8.31979200519987,40.288344337534305,6.654797856,2.0292642829954275,0.9317660267840707,2761.165045408678,1348.1949467790762,47262.719999999994,17.11694854264124,3,64,5489.859375,6329,1871.21875,2.796875,36.752604166666664,0.011922503725782414,0.018224349841100076,1.0,0.005997001499250375,0.23076923076923078,13,3,0,0,0.002849002849002849,,36.111111111111114,500097.5,6,6
multi,55,Fixed margin,fixed,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,4,3.6311520016170107,6.90593498111412,13.031944799877238,11.959481998928823,15.888990211533388,21.351736802898813,8.333333333333334,8.31979200519987,43.80787315264063,7.1082244160000005,2.027936022001086,0.8449220106852307,27210.147075941535,1348.1949467790762,47262.719999999994,1.7369520226440964,2,64,5487.34375,6398,1875.625,2.1875,38.7109375,0.8139109212934716,0.7766125101762699,0.6862139917695473,1.0,1.0,13,13,0,0,0.7071813109992245,,0.0,1.503955648880347,6,6
multi,55,ATE-Q,Q,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,10,3.7173199925746303,7.615287930457274,12.514003414253239,12.04790120391408,16.887005524040436,20.898793794913217,8.333333333333334,8.31979200519987,46.39316158745219,7.173471999999999,2.029136279998056,0.8323914819371622,27049.026497835355,1348.1949467790762,47262.719999999994,1.7472983733363667,2,64,5568.125,6518,1927.640625,3.015625,40.0390625,0.8623613829093281,0.8401618501487977,0.7632794457274826,0.9910044977511244,1.0,13,13,0,0,0.631682735500649,,1.8518518518518514,1.9280897730967563,6,6
multi,55,ATE-S,S,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,8,3.8317878897942137,7.406536888447611,13.37062061065808,12.163452702225186,16.266011247134884,21.755410991318058,8.333333333333334,8.31979200519987,47.073045796271465,7.3569416,2.028689963000943,0.8050162766981308,27049.026497835355,1348.1949467790762,47262.719999999994,1.7472983733363667,2,64,5569.171875,6637,1924.4375,4.09375,40.674479166666664,0.8619572261827609,0.840541377366321,0.7591324200913242,0.9970014992503748,1.0,13,13,0,0,0.6388052426231562,,0.0,1.8352326302396136,6,6
multi,55,ATE-M,M,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,8,3.7898683112871367,7.353639872526402,12.799407813872676,12.117752907215618,16.280132637621143,21.184198194532655,8.333333333333334,8.31979200519987,47.31709959863921,7.203506816,2.034272807002708,0.8314235990836246,27049.026497835355,1348.1949467790762,47262.719999999994,1.7472983733363667,2,64,5540.34375,6359,1917.390625,1.9375,40.0859375,0.8589993502274204,0.8332548420625443,0.7580275229357798,0.9910044977511244,1.0,13,13,0,0,0.6359562397741533,,1.8518518518518514,1.8689988640058475,6,6
multi,55,ATE-N,N,cpu,0,0,16,96,6,15385.0,1.9968150796230095,1.0,1434,6,3.7780978927912656,7.773906947768428,10.93493420194136,12.113668097299524,16.402772371220635,22.10874001320917,8.333333333333334,8.31979200519987,46.854709957484694,7.294367584,2.0336925990050077,0.8225327437527481,27049.026497835355,1348.1949467790762,47262.719999999994,1.7472983733363667,2,64,5529.0625,6478,1909.859375,3.046875,40.322916666666664,0.8441734417344173,0.751230915543688,0.7700865265760197,0.9340329835082459,0.8461538461538461,13,11,0,0,0.5910844449023585,,4.166666666666667,6.865339162441118,6,6
