scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
multi,907,ATE-Q,Q,cpu,0,0,96,576,6,15360.0,10.0,1.0,7200,7200,4319.776973334228,9117.11102950394,9320.195760999923,4329.672804171423,9125.597739835357,9328.529094331316,8.333333333333334,8.333333333333334,52144.92241272317,104.069245472,19.42627705400082,0.9444011759190822,11136.32,8110.08,283115.52,25.422717737996035,2,375,7528.072,7962,3454.1466666666665,0.47733333333333333,92.344,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-S,S,cpu,0,0,96,576,6,15360.0,10.0,1.0,7200,7194,4341.4128173280915,9343.699658449914,9518.968596996274,4355.111159500666,9352.25967446131,9527.301930327667,8.333333333333334,8.333333333333334,52707.0562015721,105.145277728,19.60079462199792,0.9324577388515455,11136.32,8110.08,283115.52,25.422717737996035,2,381,7507.167979002625,7975,3443.417322834646,1.0603674540682415,91.74365704286964,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-M,M,cpu,0,0,96,576,6,15360.0,10.0,1.0,7200,7194,4501.254368831724,9508.930978830322,9777.239442999416,4512.020914829918,9517.408815121671,9785.57277633081,8.333333333333334,8.333333333333334,55071.003758044324,104.712742624,19.88376958000299,0.9420093869345307,11136.32,8110.08,283115.52,25.422717737996035,2,378,7562.320105820106,8081,3467.8518518518517,1.6137566137566137,92.90961199294533,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-N,N,cpu,0,0,96,576,6,15360.0,10.0,1.0,7200,7197,6203.689192672755,12655.935363199533,12976.960302003135,6219.978899003763,12664.487963731079,12985.293635334529,8.333333333333334,8.333333333333334,74534.28602704537,105.056709504,23.090220770995074,0.9330547383919601,11136.32,8110.08,283115.52,25.422717737996035,2,409,7543.061124694376,8002,3440.2640586797065,3.3618581907090466,91.8561532192339,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
multi,907,ATE-X,X,cpu,0,0,96,576,6,15360.0,10.0,1.0,7200,7195,7685.808171336248,15162.104609967357,15611.634532004246,7703.290522502357,15170.803437098946,15619.967865335639,8.333333333333334,8.333333333333334,91929.52526201216,139.164664416,25.698665149997396,0.6919242203916631,11136.32,8110.08,283115.52,25.422717737996035,2,484,7601.287190082645,7975,3581.9173553719006,1.8037190082644627,94.60537190082644,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859855,0.0,0.0,333479.26666666666,6,4
