report,t_s,F0.Va.rms,F0.Va.ang_rad,F0.Va.freq_hz,F0.Va.event,F0.Vb.rms,F0.Vb.ang_rad,F0.Vb.freq_hz,F0.Vb.event,F0.Vc.rms,F0.Vc.ang_rad,F0.Vc.freq_hz,F0.Vc.event,F0.Ia.rms,F0.Ia.ang_rad,F0.Ia.freq_hz,F0.Ia.event,F0.Ib.rms,F0.Ib.ang_rad,F0.Ib.freq_hz,F0.Ib.event,F0.Ic.rms,F0.Ic.ang_rad,F0.Ic.freq_hz,F0.Ic.event,F0.mode
500,4.175000,15141.7,1.940781,59.91257,0,15014,4.042078,60.12123,0,15263,-0.150632,59.99650,0,0.833458,0.036647,0.07927,0,0.2199,3.184343,0.03963,0,0.00536244,-0.032557,-0.66926,0,PMU
501,4.183333,15095.4,1.946580,60.11074,0,14980.8,4.037012,59.90325,0,15356.8,-0.149167,60.02798,0,0.814849,3.174394,-0.07344,0,0.214495,0.026393,-0.31240,0,0.00835329,3.210891,1.94529,0,PMU
502,4.191667,15145,1.942368,59.91957,0,15017.5,4.043665,60.12706,0,15267,-0.148984,60.00350,0,0.813539,0.023097,-0.18534,0,0.213536,3.192092,0.46040,0,0.00397527,-0.149167,-4.17237,0,PMU
503,4.200000,15096.5,1.948411,60.11540,0,14982.1,4.038782,59.90675,0,15358.2,-0.147397,60.03031,0,0.802386,3.174882,0.19466,0,0.204594,0.026271,-0.46273,0,0.00898013,3.286609,5.61849,0,PMU
504,4.208333,15146,1.944077,59.91724,0,15017,4.045374,60.12589,0,15267,-0.147458,59.99883,0,0.798784,0.035304,0.03847,0,0.203854,3.183244,0.29375,0,0.0058806,0.050988,-1.79582,0,PMU
505,4.216667,15095.2,1.950303,60.11890,0,14981.1,4.040614,59.90908,0,15357.2,-0.145505,60.03730,0,0.771765,3.175188,-0.03264,0,0.197345,0.034266,-0.14105,0,0.0072067,3.103359,-1.70400,0,PMU
506,4.225000,15145.3,1.945603,59.91024,0,15015.3,4.046900,60.12006,0,15264.7,-0.145932,59.99184,0,0.771957,0.031703,-0.03614,0,0.197546,3.193496,0.33684,0,0.00541306,-0.077105,-0.74238,0,PMU
507,4.233333,15098.9,1.952360,60.12906,0,14984.5,4.042628,59.91840,0,15361.2,-0.143552,60.04546,0,0.750551,3.177141,0.07344,0,0.186911,0.028224,-0.45224,0,0.00887232,3.201308,2.61308,0,PMU
508,4.241667,15143.1,1.947434,59.90591,0,15013.7,4.048670,60.11540,0,15262.2,-0.144101,59.98951,0,0.747238,0.028346,-0.13755,0,0.187684,3.186418,0.31706,0,0.00543793,0.017909,-0.79845,0,PMU
509,4.250000,15100.1,1.953947,60.12440,0,14986.2,4.044276,59.91607,0,15362.2,-0.141843,60.04313,0,0.733238,3.170366,0.00816,0,0.181004,0.028651,-0.30890,0,0.00920652,3.173906,0.27510,0,PMU
510,4.258333,15146.2,1.949387,59.91291,0,15017.5,4.050562,60.12006,0,15266.7,-0.142148,59.99417,0,0.73039,0.022060,-0.12822,0,0.182895,3.193496,0.44408,0,0.00711873,-0.002973,-0.67392,0,PMU
511,4.266667,15101.1,1.955900,60.12440,0,14987.1,4.046107,59.91491,0,15364.5,-0.139951,60.04196,0,0.731307,3.176591,0.24712,0,0.171711,0.034938,-0.32402,0,0.006664,3.147556,0.17068,0,PMU
512,4.275000,15143.9,1.951140,59.90908,0,15014,4.052332,60.11890,0,15264.1,-0.140439,59.99067,0,0.724987,0.030116,-0.09325,0,0.171777,3.181779,0.10025,0,0.00601592,0.057580,0.98579,0,PMU
513,4.283333,15100.6,1.957426,60.12007,0,14984.9,4.047755,59.91257,0,15362.3,-0.138442,60.03813,0,0.706811,3.163103,-0.16436,0,0.169531,0.018947,-0.40565,0,0.00808975,2.954099,-4.68056,0,PMU
514,4.291667,15145.6,1.952910,59.91374,0,15014.8,4.054222,60.12352,0,15264.4,-0.138625,59.99650,0,0.71252,0.024440,0.05595,0,0.168046,3.208510,0.91617,0,0.00769021,0.234777,8.06478,0,PMU
515,4.300000,15102,1.959318,60.12240,0,14986.8,4.049708,59.91378,0,15363.3,-0.136489,60.04080,0,0.711923,3.172258,0.11889,0,0.156742,0.020900,-0.87887,0,0.00825417,2.986262,-7.45051,0,PMU
516,4.308333,15145.4,1.954802,59.91374,0,15014.4,4.056053,60.12119,0,15263.8,-0.136794,59.99417,0,0.697603,0.040919,0.19583,0,0.159125,3.194473,0.61077,0,0.00931763,0.112625,5.11758,0,PMU
517,4.316667,15098.7,1.960844,60.11540,0,14984.2,4.051234,59.90795,0,15360.1,-0.134902,60.03614,0,0.67684,3.175981,-0.12473,0,0.153594,0.023891,-0.55365,0,0.00680951,3.212050,-0.80533,0,PMU
518,4.325000,15146.1,1.956572,59.91840,0,15015.2,4.057701,60.12352,0,15265.8,-0.135085,59.99650,0,0.674994,0.035243,0.01632,0,0.151825,3.191299,0.49304,0,0.00712839,0.143979,1.40415,0,PMU
519,4.333333,15095.6,1.962370,60.11074,0,14980.9,4.052696,59.90441,0,15357,-0.133437,60.03147,0,0.665548,3.163652,-0.25178,0,0.150059,0.009199,-0.77363,0,0.00996851,3.012001,-5.22482,0,PMU
520,4.341667,15147.3,1.958281,59.92190,0,15015.9,4.059410,60.12823,0,15267.4,-0.133437,60.00000,0,0.667526,0.034511,0.23779,0,0.147387,3.221139,1.34354,0,0.00714786,-0.156857,-0.52072,0,PMU
521,4.350000,15095.7,1.964262,60.11424,0,14979.8,4.054649,59.90908,0,15356.7,-0.131667,60.03380,0,0.647486,3.169512,-0.12589,0,0.140371,0.007917,-1.36802,0,0.00702609,3.148716,3.13180,0,PMU
522,4.358333,15147,1.960112,59.92073,0,15013.7,4.061363,60.12822,0,15265.2,-0.131606,60.00117,0,0.660115,0.004377,-0.44962,0,0.142681,3.194473,0.85873,0,0.00615572,0.019130,0.22931,0,PMU
523,4.366667,15096.5,1.966032,60.11307,0,14981.2,4.056358,59.90441,0,15357.6,-0.129897,60.03264,0,0.651251,3.179826,0.64662,0,0.135246,0.039149,-0.26224,0,0.0101364,3.116603,-0.84262,0,PMU
524,4.375000,15149.8,1.962065,59.92423,0,15017.3,4.063255,60.13172,0,15267.9,-0.129714,60.00350,0,0.652534,0.017604,-0.39400,0,0.136848,3.201919,0.40445,0,0.0065783,-0.026759,-0.03380,0,PMU
525,4.383333,15095.4,1.967924,60.11190,0,14981.5,4.058250,59.90441,0,15357,-0.128005,60.03264,0,0.65912,3.187698,0.54433,0,0.126356,0.026271,-0.65040,0,0.00862073,3.336228,4.22832,0,PMU
526,4.391667,15148,1.963469,59.91491,0,15015.3,4.064781,60.12473,0,15265.4,-0.128310,59.99417,0,0.631192,0.035853,-0.19579,0,0.128072,3.202285,0.65740,0,0.00581619,-0.345329,-10.31256,0,PMU
527,4.400000,15098.3,1.969755,60.12006,0,14984.7,4.059898,59.90675,0,15361.3,-0.126235,60.03963,0,0.617202,3.158281,-0.36602,0,0.123691,0.026027,-0.66206,0,0.00820372,3.057896,4.99682,0,PMU
528,4.408333,15147,1.965178,59.91258,0,15013.7,4.066368,60.12356,0,15264.8,-0.126662,59.99184,0,0.63313,0.051110,0.65740,0,0.124382,3.191421,0.45457,0,0.00646705,-0.094316,-0.20282,0,PMU
529,4.416667,15099.8,1.971464,60.12006,0,14985,4.061668,59.91024,0,15362.6,-0.124526,60.04080,0,0.599642,3.177324,-0.29371,0,0.116383,0.020778,-0.55482,0,0.00727119,3.097561,0.96036,0,PMU
530,4.425000,15146,1.966887,59.91257,0,15011.8,4.068077,60.12240,0,15262.7,-0.125014,59.99067,0,0.606574,0.023402,-0.23546,0,0.11815,3.209182,0.89403,0,0.00831258,0.129897,3.32180,0,PMU
531,4.433333,15099.8,1.973173,60.12007,0,14985.2,4.063438,59.91141,0,15362,-0.122756,60.04313,0,0.585148,3.183000,0.34387,0,0.109343,0.018031,-0.94648,0,0.0089854,3.237130,-0.65623,0,PMU
532,4.441667,15144.1,1.968718,59.91491,0,15010.8,4.069847,60.12239,0,15262.2,-0.123122,59.99301,0,0.583835,0.031215,-0.19467,0,0.112844,3.196853,0.71102,0,0.00691643,-0.001386,-1.85110,0,PMU
533,4.450000,15096.4,1.974577,60.11191,0,14982.2,4.064964,59.90675,0,15358.7,-0.121231,60.03613,0,0.562373,3.179765,0.13289,0,0.107206,0.028957,-0.50236,0,0.00583351,3.016334,-2.36579,0,PMU
534,4.458333,15147.1,1.970304,59.91840,0,15013,4.071556,60.12589,0,15264.8,-0.121475,59.99534,0,0.564614,0.031825,-0.12123,0,0.109983,3.180681,0.19350,0,0.00610813,0.145810,5.17703,0,PMU
535,4.466667,15098.6,1.976591,60.12006,0,14984.1,4.066917,59.91141,0,15361.7,-0.119216,60.04313,0,0.545153,3.175737,0.04430,0,0.101712,0.023463,-0.29841,0,0.00947174,3.004310,-5.40667,0,PMU
536,4.475000,15147,1.972380,59.91957,0,15013.5,4.073509,60.12589,0,15266.4,-0.119399,59.99650,0,0.549108,0.029689,-0.08509,0,0.107301,3.197341,0.61660,0,0.00721705,-0.158627,-0.40765,0,PMU
537,4.483333,15100.2,1.978666,60.12006,0,14985.4,4.068931,59.91257,0,15362.9,-0.117202,60.04196,0,0.534299,3.172929,0.03147,0,0.0965889,0.020900,-0.66556,0,0.00883549,3.335801,6.73865,0,PMU
538,4.491667,15147.7,1.974455,59.91957,0,15011.4,4.075584,60.12706,0,15264.8,-0.117446,59.99534,0,0.533669,0.027126,-0.08043,0,0.100161,3.226266,1.21798,0,0.00545522,0.077349,-2.23184,0,PMU
539,4.500000,15097.9,1.980497,60.11540,0,14983.5,4.070762,59.90791,0,15360.4,-0.115310,60.04080,0,0.522883,3.171526,0.05362,0,0.0935279,0.004865,-1.52422,0,0.00942211,3.161455,-1.09791,0,PMU
540,4.508333,15147.8,1.976347,59.92073,0,15012.3,4.077476,60.12822,0,15265.3,-0.115554,59.99534,0,0.522301,0.031825,0.03613,0,0.0976803,3.215407,1.31684,0,0.00743211,-0.196588,-4.13390,0,PMU
541,4.516667,15093,1.982021,60.10837,0,14979.1,4.072410,59.90325,0,15354.6,-0.113723,60.03497,0,0.512297,3.169634,-0.07227,0,0.0875918,0.032008,-0.79845,0,0.00964071,3.188369,4.64792,0,PMU
542,4.525000,15141.7,1.978239,59.92777,0,15008.2,4.079063,60.12706,0,15264.8,-0.113662,60.00117,0,0.508839,0.040797,0.24362,0,0.0923388,3.201064,0.52452,0,0.0081351,-0.066124,-2.15624,0,PMU
543,4.533333,15074.8,1.983791,60.10604,0,14960,4.074058,59.90441,0,15338.6,-0.112197,60.02798,0,0.490259,3.175920,-0.12356,0,0.084428,0.000715,-1.12217,0,0.00883589,3.200576,2.38938,0,PMU
544,4.541667,15134.2,1.979826,59.92427,0,14994.5,4.080894,60.13056,0,15252,-0.112503,59.99417,0,0.496021,0.025844,-0.16202,0,0.0854476,3.218453,1.45428,0,0.00650109,-0.022182,-1.55014,0,PMU
545,4.550000,15088.4,1.985378,60.10604,0,14974.4,4.075584,59.89859,0,15353.6,-0.110610,60.03614,0,0.478631,3.173051,0.10724,0,0.0802287,0.007673,-1.32139,0,0.00810415,3.024635,-1.81010,0,PMU
546,4.558333,15141.8,1.981413,59.92427,0,15002.8,4.082603,60.13405,0,15259.3,-0.110671,59.99883,0,0.481971,0.023524,-0.15153,0,0.0846602,3.217238,1.29819,0,0.00628971,0.137343,4.85680,0,PMU
547,4.566667,15089.5,1.987270,60.11186,0,14975.5,4.077598,59.90441,0,15353.5,-0.108657,60.03847,0,0.473046,3.185136,0.38234,0,0.0774722,0.009992,-1.25389,0,0.0105703,3.119655,-3.04204,0,PMU
548,4.575000,15143.4,1.983242,59.92306,0,15005.3,4.084478,60.13139,0,15260.2,-0.108779,59.99767,0,0.467409,0.028102,-0.29491,0,0.0798496,3.192825,0.78762,0,0.00695904,0.087847,2.09673,0,PMU
549,4.583333,15092.8,1.989528,60.12007,0,14979.3,4.079796,59.91058,0,15357.3,-0.106401,60.04542,0,0.459887,3.184526,0.28326,0,0.0767969,0.021571,-0.56647,0,0.010129,3.259955,0.58279,0,PMU
550,4.591667,15140.2,1.984951,59.91257,0,15003,4.086187,60.12206,0,15257.3,-0.107012,59.98834,0,0.453823,0.034877,-0.15387,0,0.0774789,3.198806,0.68071,0,0.00704145,-0.263934,-7.30131,0,PMU
551,4.600000,15094.9,1.991237,60.12006,0,14982,4.081505,59.91058,0,15359.9,-0.104631,60.04546,0,0.436056,3.173784,-0.05129,0,0.0708654,0.017726,-0.75415,0,0.0107931,3.249945,7.11014,0,PMU
552,4.608333,15141.4,1.986965,59.91840,0,15004.1,4.088140,60.12673,0,15258.8,-0.105058,59.99184,0,0.446776,0.020900,-0.21565,0,0.0746669,3.214675,1.05722,0,0.00701305,0.198847,1.72832,0,PMU
553,4.616667,15092.8,1.992946,60.11424,0,14979.4,4.083275,59.90708,0,15357.1,-0.102861,60.04196,0,0.431897,3.179887,0.33221,0,0.0654852,-0.006330,-1.51666,0,0.00993724,3.175981,-3.14092,0,PMU
554,4.625000,15144.8,1.988918,59.92307,0,15005.4,4.090093,60.13022,0,15261.6,-0.103227,59.99301,0,0.431739,0.033168,-0.09792,0,0.0719887,3.217604,1.57261,0,0.00602851,0.092119,1.10257,0,PMU
555,4.633333,15091.1,1.995021,60.11657,0,14977,4.085332,59.90908,0,15355.1,-0.100847,60.04546,0,0.415855,3.172563,-0.04196,0,0.0652228,-0.009687,-1.63673,0,0.00874555,3.188674,-0.86015,0,PMU
556,4.641667,15143.2,1.990688,59.91724,0,15004.6,4.091863,60.12473,0,15259.5,-0.101457,59.98834,0,0.419304,0.025966,-0.09558,0,0.06868,3.221932,1.71938,0,0.0111249,-0.233068,-5.35046,0,PMU
557,4.650000,15093.6,1.996791,60.11657,0,14979.3,4.087163,59.91024,0,15356.2,-0.099077,60.04546,0,0.40587,3.172502,0.09442,0,0.0617814,0.021571,-1.12239,0,0.0112421,3.282032,7.13345,0,PMU
558,4.658333,15146.1,1.992946,59.92656,0,15007.7,4.094121,60.13289,0,15261.8,-0.099077,60.00000,0,0.421603,0.026149,-0.09092,0,0.066759,3.204421,0.78795,0,0.00711616,-0.125137,-5.07212,0,PMU
559,4.666667,15093,1.998866,60.11307,0,14979.6,4.089239,59.90675,0,15354.9,-0.096941,60.04080,0,0.396522,3.179521,0.22497,0,0.0615883,0.020168,-0.81476,0,0.009485,3.126613,2.10384,0,PMU
560,4.675000,15145.4,1.994960,59.92540,0,15006.8,4.096074,60.13056,0,15261.4,-0.097124,59.99650,0,0.401286,0.029872,-0.15387,0,0.0624147,3.204604,0.81826,0,0.00777334,-0.026027,-0.21099,0,PMU
561,4.683333,15092.5,2.000881,60.11307,0,14978.5,4.091070,59.90441,0,15355.5,-0.095049,60.03963,0,0.389213,3.179094,0.14571,0,0.0598306,-0.000043,-1.20426,0,0.00958008,3.172746,1.09207,0,PMU
562,4.691667,15146.6,1.996914,59.92424,0,15006.3,4.097967,60.13172,0,15262.4,-0.095293,59.99534,0,0.38938,0.034449,-0.05828,0,0.0599512,3.223763,1.57017,0,0.00773407,-0.026332,-1.09790,0,PMU
563,4.700000,15092.1,2.002773,60.11190,0,14977.1,4.093023,59.90558,0,15354.1,-0.093157,60.04080,0,0.373282,3.171770,-0.08159,0,0.0557344,0.004377,-1.48575,0,0.00934335,3.199722,1.61308,0,PMU
564,4.708333,15148.1,1.998988,59.92773,0,15006.7,4.100041,60.13405,0,15263.7,-0.093279,59.99767,0,0.379636,0.029445,-0.01399,0,0.0573198,3.208876,1.20143,0,0.0105574,-0.066979,-2.38938,0,PMU
565,4.716667,15091.8,2.004726,60.10957,0,14976.2,4.095037,59.90442,0,15353.3,-0.091265,60.03846,0,0.366017,3.172136,0.02098,0,0.0543497,0.015651,-0.98612,0,0.00930593,3.148899,1.41874,0,PMU
566,4.725000,15146.8,2.000820,59.92540,0,15005.2,4.101995,60.13288,0,15261.2,-0.091387,59.99767,0,0.376205,0.020412,-0.19350,0,0.054166,3.254706,1.86139,0,0.00604023,0.139645,2.52749,0,PMU
567,4.733333,15093.5,2.006740,60.11307,0,14979,4.097051,59.90558,0,15355.4,-0.089190,60.04196,0,0.360569,3.178667,0.31823,0,0.0470796,0.017787,-1.82059,0,0.00920968,3.286975,0.10957,0,PMU
568,4.741667,15150.2,2.003261,59.93356,0,15008.7,4.104375,60.13988,0,15265.5,-0.089007,60.00350,0,0.371555,0.033534,-0.06761,0,0.0489727,3.220406,1.16552,0,0.00867509,-0.132888,-5.31458,0,PMU
569,4.750000,15089.8,2.008876,60.10724,0,14975.7,4.099126,59.89976,0,15352.7,-0.087053,60.03730,0,0.34692,3.180376,0.10025,0,0.0454449,0.011640,-1.28292,0,0.00937825,3.105373,1.84623,0,PMU
570,4.758333,15148.8,2.004909,59.92423,0,15006.7,4.105901,60.12939,0,15264,-0.087481,59.99184,0,0.355321,0.031642,-0.13638,0,0.0484351,3.204482,0.97879,0,0.00711358,-0.142453,-2.02891,0,PMU
571,4.766667,15092.4,2.011012,60.11657,0,14977.7,4.101140,59.90908,0,15355.8,-0.085100,60.04546,0,0.336942,3.171099,-0.04079,0,0.046144,0.016017,-0.89519,0,0.00974096,3.263922,5.05697,0,PMU
572,4.775000,15146.2,2.006496,59.91374,0,15002,4.107549,60.12240,0,15258.8,-0.085894,59.98485,0,0.342293,0.035609,0.11656,0,0.046749,3.214064,1.07820,0,0.00897925,0.087114,-0.67255,0,PMU
573,4.783333,15094.8,2.012599,60.11657,0,14980.2,4.102788,59.90908,0,15357,-0.083391,60.04779,0,0.324549,3.175066,-0.04080,0,0.0405334,0.028285,-0.84390,0,0.00899365,2.990961,-4.54062,0,PMU
574,4.791667,15147.6,2.008449,59.92073,0,15005.4,4.109502,60.12822,0,15261.2,-0.083941,59.98951,0,0.332257,0.035060,0.03031,0,0.0441478,3.198745,0.55132,0,0.0103397,0.178217,6.28055,0,PMU
575,4.800000,15092.8,2.014352,60.11275,0,14979.2,4.104619,59.90675,0,15355.6,-0.081560,60.04546,0,0.317679,3.179948,0.06295,0,0.037836,0.041163,-0.30537,0,0.00947141,3.261419,-1.11517,0,PMU
576,4.808333,15147.1,2.010036,59.91756,0,15004.3,4.111089,60.12356,0,15260.3,-0.082293,59.98601,0,0.325284,0.034755,-0.06877,0,0.0424939,3.208510,0.49187,0,0.00953049,-0.089800,-4.00358,0,PMU
577,4.816667,15096,2.016183,60.11741,0,14981.7,4.106389,59.91024,0,15359,-0.079790,60.04779,0,0.30866,3.172990,-0.06411,0,0.0348416,-0.017299,-1.60842,0,0.0092877,3.006263,-0.86955,0,PMU
578,4.825000,15147.9,2.012050,59.92106,0,15005.5,4.113042,60.12706,0,15262.1,-0.080279,59.99067,0,0.312209,0.036525,0.09792,0,0.0400675,3.266363,2.71332,0,0.00936062,0.079912,4.11081,0,PMU
579,4.833333,15096.7,2.018136,60.11624,0,14982.6,4.108342,59.91024,0,15360,-0.077776,60.04779,0,0.296962,3.165544,-0.24013,0,0.0347921,-0.021327,-2.79026,0,0.00961072,3.164751,-1.08392,0,PMU
580,4.841667,15147.7,2.014108,59.92306,0,15004.1,4.115115,60.12935,0,15261.2,-0.078264,59.99067,0,0.311865,0.029140,0.09908,0,0.0372984,3.296252,3.36110,0,0.00880872,-0.000532,-0.45245,0,PMU
581,4.850000,15095.4,2.019845,60.10957,0,14979.7,4.110112,59.90446,0,15356.5,-0.076073,60.04185,0,0.289306,3.176103,0.10258,0,0.0329923,0.005476,-2.84921,0,0.00955523,3.078886,-1.18745,0,PMU
582,4.858333,15150.8,2.016244,59.93122,0,15005.9,4.117312,60.13751,0,15264.4,-0.076256,59.99650,0,0.30912,0.010969,-0.44962,0,0.0366148,3.234810,1.67575,0,0.00974941,-0.002973,1.14082,0,PMU
583,4.866667,15091.3,2.021737,60.10491,0,14976.7,4.112065,59.89979,0,15352.8,-0.074181,60.03963,0,0.301596,3.186601,0.65011,0,0.0308523,-0.013105,-2.03061,0,0.0105974,3.310168,3.27634,0,PMU
584,4.875000,15149.2,2.017831,59.92540,0,15004.9,4.118899,60.13052,0,15262.6,-0.074608,59.99184,0,0.295843,0.043849,-0.02215,0,0.0329677,3.233529,2.00613,0,0.00866873,-0.188715,-6.82375,0,PMU
585,4.883333,15093.4,2.023691,60.11191,0,14979.4,4.113896,59.90446,0,15356.1,-0.072289,60.04430,0,0.276774,3.173845,-0.22148,0,0.0307626,0.039759,-0.99650,0,0.00783414,2.946774,-0.11657,0,PMU
586,4.891667,15147.8,2.019601,59.92190,0,15003.4,4.120486,60.12585,0,15261.5,-0.073021,59.98601,0,0.282732,0.034144,0.03614,0,0.0311729,3.185686,0.08276,0,0.00951708,0.204689,7.63003,0,PMU
587,4.900000,15091.1,2.025033,60.10375,0,14977.2,4.115115,59.89742,0,15353.8,-0.071068,60.03730,0,0.26421,3.175554,-0.00350,0,0.0303331,0.004926,-0.74803,0,0.0110039,3.123134,-4.26180,0,PMU
588,4.908333,15152.8,2.021371,59.93006,0,15007.1,4.122195,60.13522,0,15265.4,-0.071373,59.99417,0,0.276707,0.023402,-0.20166,0,0.030435,3.180925,0.65711,0,0.00995287,0.028651,0.89973,0,PMU
589,4.916667,15089.6,2.027047,60.10841,0,14975.6,4.117129,59.90325,0,15351.3,-0.069115,60.04313,0,0.2637,3.174577,0.18301,0,0.0283132,-0.016200,-1.06059,0,0.00948116,3.143711,-0.50674,0,PMU
590,4.925000,15150.4,2.022958,59.92190,0,15005.2,4.123843,60.12822,0,15262.4,-0.069725,59.98834,0,0.263285,0.015834,-0.32755,0,0.0308646,3.198806,1.40210,0,0.00879003,0.048180,0.87971,0,PMU
591,4.933333,15091.5,2.029122,60.11773,0,14977.3,4.119204,59.91141,0,15353.9,-0.067040,60.05129,0,0.294292,3.123012,-0.65727,0,0.027035,0.027858,-0.56065,0,0.00788801,3.291553,1.94386,0,PMU
592,4.941667,15146.5,2.024728,59.91608,0,15000.7,4.125613,60.12240,0,15257.8,-0.067955,59.98251,0,0.279907,0.080767,1.89740,0,0.0289819,3.207534,0.72733,0,0.00935061,-0.152280,-5.77236,0,PMU
593,4.950000,15091.3,2.030770,60.11540,0,14977.3,4.120913,59.91024,0,15353.8,-0.065270,60.05129,0,0.260961,3.147129,-1.43679,0,0.0262503,0.014265,-0.98695,0,0.0082421,3.302234,5.97635,0,PMU
594,4.958333,15148.5,2.026681,59.92190,0,15002.8,4.127505,60.12589,0,15260.2,-0.066002,59.98601,0,0.297731,-0.000837,-0.12172,0,0.0306222,3.205825,0.95431,0,0.0089126,-0.268694,-8.19971,0,PMU
595,4.966667,15093.2,2.032846,60.11773,0,14978.8,4.122927,59.91257,0,15356.3,-0.063256,60.05246,0,0.261771,3.213515,1.38960,0,0.0264789,-0.084185,-2.83455,0,0.0102741,3.124599,4.80713,0,PMU
596,4.975000,15148.4,2.028695,59.92074,0,15002.3,4.129458,60.12473,0,15260.7,-0.064049,59.98485,0,0.260767,0.044825,-0.51752,0,0.0305175,3.249823,3.67485,0,0.0101046,-0.117019,-1.91034,0,PMU
597,4.983333,15096.4,2.034738,60.11540,0,14980.9,4.124819,59.91141,0,15359,-0.061364,60.05128,0,0.245917,3.169756,-0.31823,0,0.0212062,0.057763,-0.96386,0,0.0115523,3.209975,3.54091,0,PMU
598,4.991667,15148.8,2.030831,59.92540,0,15002.1,4.131655,60.13055,0,15260.7,-0.061852,59.99068,0,0.25664,-0.016322,-0.84961,0,0.0234857,3.294910,1.82496,0,0.00906462,0.021449,-0.89636,0,PMU
599,5.000000,15095.9,2.036569,60.10957,0,14980.5,4.126773,59.90675,0,15357.5,-0.059411,60.04662,0,0.256111,3.194778,1.32749,0,0.0170772,0.014020,-2.66037,0,0.0108426,3.036290,-2.42078,0,PMU
600,5.008333,15151.1,2.032846,59.92889,0,15004.2,4.133791,60.13405,0,15262.9,-0.059838,59.99184,0,0.249165,0.049340,-0.07344,0,0.0198203,3.257635,1.94848,0,0.00893278,0.039454,2.76465,0,PMU
601,5.016667,15095.6,2.038766,60.11307,0,14980.8,4.128970,59.90792,0,15357.9,-0.057213,60.05012,0,0.238657,3.153355,-0.71768,0,0.0161369,-0.060265,-3.36723,0,0.010248,3.187395,0.12123,0,PMU
602,5.025000,15149.8,2.034860,59.92540,0,15002.7,4.135806,60.13055,0,15260.5,-0.057824,59.98834,0,0.250633,0.034999,0.44379,0,0.0208388,3.246712,3.15861,0,0.011136,-0.039149,-1.62245,0,PMU
603,5.033333,15093.3,2.040597,60.10957,0,14977,4.130801,59.90441,0,15354.4,-0.055565,60.04313,0,0.229512,3.180986,0.08393,0,0.0160196,-0.039393,-2.75999,0,0.0105996,3.138009,0.67925,0,PMU
604,5.041667,15150.9,2.036813,59.92773,0,15001.9,4.137637,60.13056,0,15262.6,-0.056115,59.98951,0,0.233127,0.032130,-0.13872,0,0.0181299,3.345061,4.63831,0,0.00869045,-0.033778,-0.57667,0,PMU
605,5.050000,15090.4,2.042245,60.10375,0,14973.1,4.132510,59.90208,0,15350,-0.053978,60.04080,0,0.2321,3.141697,-0.61165,0,0.0151862,-0.021510,-4.29677,0,0.0110532,3.265325,3.00823,0,PMU
606,5.058333,15153,2.038583,59.93006,0,15003.1,4.139407,60.13172,0,15263.6,-0.054406,59.99184,0,0.240875,0.032130,0.61165,0,0.0186952,3.151280,0.59582,0,0.009052,0.094560,-0.55715,0,PMU
607,5.066667,15093.7,2.044501,60.11303,0,14976.9,4.134707,59.91024,0,15354.1,-0.051781,60.05012,0,0.262055,3.007179,-3.18076,0,0.0154899,0.066490,1.08487,0,0.0121698,3.098537,-2.62827,0,PMU
608,5.075000,15149.1,2.040536,59.92427,0,14999.5,4.141421,60.12822,0,15259.6,-0.052392,59.98834,0,0.328852,0.015529,2.86369,0,0.0164691,3.212294,0.08043,0,0.0103164,0.040675,1.59913,0,PMU
609,5.083333,15088,2.045844,60.10137,0,14972.9,4.136111,59.89859,0,15348.2,-0.050316,60.03963,0,0.280699,3.273382,2.22041,0,0.0151265,0.009687,-1.16530,0,0.0100906,3.123683,-1.11888,0,PMU
610,5.091667,15154.4,2.042245,59.93127,0,15004.4,4.143191,60.13522,0,15263.7,-0.050683,59.99301,0,0.234386,0.090166,-0.79494,0,0.0148934,3.204116,1.00910,0,0.00988874,0.152951,3.26319,0,PMU
611,5.100000,15092.1,2.048468,60.11886,0,14976.7,4.138491,59.91024,0,15354.2,-0.047814,60.05479,0,0.222229,3.186784,-0.85895,0,0.0136585,0.002058,-1.15481,0,0.0102621,3.068144,-4.32391,0,PMU
612,5.108333,15149.8,2.043893,59.91262,0,14998.3,4.144717,60.11890,0,15260.6,-0.048974,59.97785,0,0.222753,0.033351,-0.22614,0,0.0157658,3.177385,0.64428,0,0.0110567,-0.032985,0.77280,0,PMU
613,5.116667,15094.5,2.049994,60.11653,0,14977.5,4.139956,59.90908,0,15354.9,-0.046046,60.05591,0,0.208921,3.124416,-0.96501,0,0.014625,-0.011457,-0.90239,0,0.0103963,3.118495,0.18884,0,PMU
614,5.125000,15151.8,2.045966,59.92306,0,14999.7,4.146725,60.12928,0,15262.3,-0.047082,59.98022,0,0.236936,-0.029323,-0.23197,0,0.0163856,3.224801,1.80797,0,0.0107232,0.009748,0.62730,0,PMU
615,5.133333,15094.5,2.051886,60.11307,0,14977,4.141970,59.90919,0,15355.6,-0.044337,60.05241,0,0.26451,3.202468,1.72266,0,0.0137234,0.053795,-0.56174,0,0.00916449,3.189895,0.73633,0,PMU
616,5.141667,15150.3,2.047736,59.92073,0,14999.7,4.148556,60.12578,0,15259.6,-0.045192,59.98368,0,0.222013,0.104021,0.82402,0,0.0145584,3.188430,-0.13289,0,0.0101927,-0.047936,-1.83802,0,PMU
