tp,fp,fn,precision,recall,f1,n_event_windows,n_caught,event_recall,false_alarm_runs,latency_reports,latency_ms,duty_cycle,bandwidth_reduction,n_reports,has_events,rid,ch,method,kappa_h,gap
21,12,5,0.6363636363636364,0.8076923076923077,0.7118644067796609,3,2,0.6666666666666666,1,0.5,4.166666666666667,0.02301255230125523,43.45454545454545,1434,True,901,Current.Ia,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,fixed margin (tuned on synthetic),,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,fixed margin (tuned on synthetic),,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,fixed margin (tuned on synthetic),,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,fixed margin (tuned on synthetic),,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,fixed margin (tuned on synthetic),,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,fixed margin (tuned on synthetic),,
4,1,0,0.8,1.0,0.888888888888889,1,1,1.0,0,0.0,0.0,0.21739130434782608,4.6000000000000005,23,True,971,Current.Ia,fixed margin (tuned on synthetic),,
2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1,1.0,0,1.0,8.333333333333334,0.13636363636363635,7.333333333333334,22,True,971,Current.Ib,fixed margin (tuned on synthetic),,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,fixed margin (tuned on synthetic),,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,"fixed margin (best constant, offline oracle)",,
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,"fixed margin (best constant, offline oracle)",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,"fixed margin (best constant, offline oracle)",,
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,"fixed margin (best constant, offline oracle)",,
155,16,1,0.9064327485380117,0.9935897435897436,0.9480122324159022,2,2,1.0,0,0.0,0.0,0.7307692307692307,1.368421052631579,234,True,55,Voltage.Va,"fixed margin (best constant, offline oracle)",,
72,11,0,0.8674698795180723,1.0,0.9290322580645161,2,2,1.0,0,0.0,0.0,0.3547008547008547,2.819277108433735,234,True,55,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
42,19,4,0.6885245901639344,0.9130434782608695,0.7850467289719626,3,3,1.0,0,0.0,0.0,0.2606837606837607,3.8360655737704916,234,True,55,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,"fixed margin (best constant, offline oracle)",,
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,"fixed margin (best constant, offline oracle)",,
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,"fixed margin (best constant, offline oracle)",,
3,19,0,0.13636363636363635,1.0,0.24000000000000002,1,1,1.0,3,0.0,0.0,0.011494252873563218,87.0,1914,True,677,Voltage.Va,"fixed margin (best constant, offline oracle)",,
0,9,0,0.0,0.0,0.0,0,0,,1,,,0.004702194357366771,212.66666666666666,1914,False,677,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1914,False,677,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
29,1276,26,0.022222222222222223,0.5272727272727272,0.04264705882352941,5,5,1.0,0,3.8,31.66666666666666,0.7740213523131673,1.2919540229885058,1686,True,677,Current.Ia,"fixed margin (best constant, offline oracle)",,
55,1242,1,0.04240555127216654,0.9821428571428571,0.08130081300813008,4,4,1.0,0,0.25,2.0833333333333335,0.781796262808921,1.279105628373169,1659,True,677,Current.Ib,"fixed margin (best constant, offline oracle)",,
21,0,15,1.0,0.5833333333333334,0.7368421052631579,1,1,1.0,0,0.0,0.0,0.012734990903577926,78.52380952380952,1649,True,677,Current.Ic,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
14,0,12,1.0,0.5384615384615384,0.7000000000000001,3,1,0.3333333333333333,0,0.0,0.0,0.009762900976290097,102.42857142857143,1434,True,901,Current.Ia,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,"fixed margin (best constant, offline oracle)",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,"fixed margin (best constant, offline oracle)",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,"fixed margin (best constant, offline oracle)",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,"fixed margin (best constant, offline oracle)",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,"fixed margin (best constant, offline oracle)",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ia,"fixed margin (best constant, offline oracle)",,
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,"fixed margin (best constant, offline oracle)",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,"fixed margin (best constant, offline oracle)",,
0,0,5,0.0,0.0,0.0,1,0,0.0,0,,,0.0,inf,234,True,45,Voltage.Va,"ATE-Q int8, floor=hard",,
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,"ATE-Q int8, floor=hard",,
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,"ATE-Q int8, floor=hard",,
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,"ATE-Q int8, floor=hard",,
72,19,0,0.7912087912087912,1.0,0.8834355828220859,2,2,1.0,0,0.0,0.0,0.3888888888888889,2.571428571428571,234,True,55,Voltage.Vb,"ATE-Q int8, floor=hard",,
41,19,5,0.6833333333333333,0.8913043478260869,0.7735849056603774,3,3,1.0,0,1.3333333333333333,11.111111111111109,0.2564102564102564,3.9000000000000004,234,True,55,Voltage.Vc,"ATE-Q int8, floor=hard",,
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,"ATE-Q int8, floor=hard",,
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,"ATE-Q int8, floor=hard",,
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,"ATE-Q int8, floor=hard",,
0,3,3,0.0,0.0,0.0,1,0,0.0,1,,,0.001567398119122257,638.0,1914,True,677,Voltage.Va,"ATE-Q int8, floor=hard",,
0,7,0,0.0,0.0,0.0,0,0,,1,,,0.0036572622779519333,273.42857142857144,1914,False,677,Voltage.Vb,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1914,False,677,Voltage.Vc,"ATE-Q int8, floor=hard",,
24,1277,31,0.018447348193697154,0.43636363636363634,0.035398230088495575,5,5,1.0,0,3.6,30.000000000000004,0.7716488730723606,1.2959262106072251,1686,True,677,Current.Ia,"ATE-Q int8, floor=hard",,
55,1242,1,0.04240555127216654,0.9821428571428571,0.08130081300813008,4,4,1.0,0,0.25,2.0833333333333335,0.781796262808921,1.279105628373169,1659,True,677,Current.Ib,"ATE-Q int8, floor=hard",,
22,0,14,1.0,0.6111111111111112,0.7586206896551725,1,1,1.0,0,0.0,0.0,0.013341419041843541,74.95454545454545,1649,True,677,Current.Ic,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,"ATE-Q int8, floor=hard",,
10,0,16,1.0,0.38461538461538464,0.5555555555555556,3,2,0.6666666666666666,0,1.0,8.333333333333334,0.00697350069735007,143.4,1434,True,901,Current.Ia,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,"ATE-Q int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,"ATE-Q int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,"ATE-Q int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,"ATE-Q int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ia,"ATE-Q int8, floor=hard",,
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,"ATE-Q int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,"ATE-Q int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Va,"ATE-S int8, floor=hard",,
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,"ATE-S int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,"ATE-S int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,"ATE-S int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,"ATE-S int8, floor=hard",,
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,"ATE-S int8, floor=hard",,
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,"ATE-S int8, floor=hard",,
72,19,0,0.7912087912087912,1.0,0.8834355828220859,2,2,1.0,0,0.0,0.0,0.3888888888888889,2.571428571428571,234,True,55,Voltage.Vb,"ATE-S int8, floor=hard",,
45,25,1,0.6428571428571429,0.9782608695652174,0.7758620689655172,3,3,1.0,0,0.0,0.0,0.29914529914529914,3.342857142857143,234,True,55,Voltage.Vc,"ATE-S int8, floor=hard",,
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,"ATE-S int8, floor=hard",,
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,"ATE-S int8, floor=hard",,
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,"ATE-S int8, floor=hard",,
3,19,0,0.13636363636363635,1.0,0.24000000000000002,1,1,1.0,3,0.0,0.0,0.011494252873563218,87.0,1914,True,677,Voltage.Va,"ATE-S int8, floor=hard",,
0,13,0,0.0,0.0,0.0,0,0,,1,,,0.006792058516196447,147.23076923076923,1914,False,677,Voltage.Vb,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1914,False,677,Voltage.Vc,"ATE-S int8, floor=hard",,
30,1277,25,0.022953328232593728,0.5454545454545454,0.04405286343612334,5,5,1.0,0,3.6,30.000000000000004,0.7752075919335706,1.2899770466717675,1686,True,677,Current.Ia,"ATE-S int8, floor=hard",,
55,1242,1,0.04240555127216654,0.9821428571428571,0.08130081300813008,4,4,1.0,0,0.25,2.0833333333333335,0.781796262808921,1.279105628373169,1659,True,677,Current.Ib,"ATE-S int8, floor=hard",,
22,0,14,1.0,0.6111111111111112,0.7586206896551725,1,1,1.0,0,0.0,0.0,0.013341419041843541,74.95454545454545,1649,True,677,Current.Ic,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,"ATE-S int8, floor=hard",,
17,0,9,1.0,0.6538461538461539,0.7906976744186047,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.011854951185495118,84.3529411764706,1434,True,901,Current.Ia,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,"ATE-S int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,"ATE-S int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,"ATE-S int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,"ATE-S int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,"ATE-S int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,"ATE-S int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ia,"ATE-S int8, floor=hard",,
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,"ATE-S int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,"ATE-S int8, floor=hard",,
0,0,5,0.0,0.0,0.0,1,0,0.0,0,,,0.0,inf,234,True,45,Voltage.Va,"ATE-M int8, floor=hard",,
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,"ATE-M int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,"ATE-M int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,"ATE-M int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,"ATE-M int8, floor=hard",,
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,"ATE-M int8, floor=hard",,
155,25,1,0.8611111111111112,0.9935897435897436,0.9226190476190477,2,2,1.0,0,0.0,0.0,0.7692307692307693,1.2999999999999998,234,True,55,Voltage.Va,"ATE-M int8, floor=hard",,
72,19,0,0.7912087912087912,1.0,0.8834355828220859,2,2,1.0,0,0.0,0.0,0.3888888888888889,2.571428571428571,234,True,55,Voltage.Vb,"ATE-M int8, floor=hard",,
41,25,5,0.6212121212121212,0.8913043478260869,0.7321428571428572,3,3,1.0,0,1.3333333333333333,11.111111111111109,0.28205128205128205,3.5454545454545454,234,True,55,Voltage.Vc,"ATE-M int8, floor=hard",,
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,"ATE-M int8, floor=hard",,
176,0,0,1.0,1.0,1.0,2,2,1.0,0,0.0,0.0,0.7553648068669528,1.3238636363636362,233,True,55,Current.Ib,"ATE-M int8, floor=hard",,
70,109,0,0.39106145251396646,1.0,0.5622489959839357,2,2,1.0,0,0.0,0.0,0.8443396226415094,1.1843575418994414,212,True,55,Current.Ic,"ATE-M int8, floor=hard",,
0,3,3,0.0,0.0,0.0,1,0,0.0,1,,,0.001567398119122257,638.0,1914,True,677,Voltage.Va,"ATE-M int8, floor=hard",,
0,13,0,0.0,0.0,0.0,0,0,,1,,,0.006792058516196447,147.23076923076923,1914,False,677,Voltage.Vb,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1914,False,677,Voltage.Vc,"ATE-M int8, floor=hard",,
42,1277,13,0.03184230477634572,0.7636363636363637,0.061135371179039305,5,5,1.0,0,2.4,20.0,0.7823250296559905,1.2782410917361637,1686,True,677,Current.Ia,"ATE-M int8, floor=hard",,
55,1242,1,0.04240555127216654,0.9821428571428571,0.08130081300813008,4,4,1.0,0,0.25,2.0833333333333335,0.781796262808921,1.279105628373169,1659,True,677,Current.Ib,"ATE-M int8, floor=hard",,
22,0,14,1.0,0.6111111111111112,0.7586206896551725,1,1,1.0,0,0.0,0.0,0.013341419041843541,74.95454545454545,1649,True,677,Current.Ic,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Va,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vb,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Voltage.Vc,"ATE-M int8, floor=hard",,
17,0,9,1.0,0.6538461538461539,0.7906976744186047,3,2,0.6666666666666666,0,0.5,4.166666666666667,0.011854951185495118,84.3529411764706,1434,True,901,Current.Ia,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ib,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1434,False,901,Current.Ic,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Voltage.Va,"ATE-M int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vb,"ATE-M int8, floor=hard",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.0041876046901172526,238.8,1194,True,907,Voltage.Vc,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,1194,False,907,Current.Ia,"ATE-M int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ib,"ATE-M int8, floor=hard",,
6,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.005025125628140704,199.0,1194,True,907,Current.Ic,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Va,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vb,"ATE-M int8, floor=hard",,
0,0,0,0.0,0.0,0.0,0,0,,0,,,0.0,inf,23,False,971,Voltage.Vc,"ATE-M int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ia,"ATE-M int8, floor=hard",,
2,0,1,1.0,0.6666666666666666,0.8,1,1,1.0,0,1.0,8.333333333333334,0.09090909090909091,11.0,22,True,971,Current.Ib,"ATE-M int8, floor=hard",,
4,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.17391304347826086,5.75,23,True,971,Current.Ic,"ATE-M int8, floor=hard",,
0,0,5,0.0,0.0,0.0,1,0,0.0,0,,,0.0,inf,234,True,45,Voltage.Va,"ATE-Q int8, floor=learned",,
3,1,0,0.75,1.0,0.8571428571428571,1,1,1.0,0,0.0,0.0,0.017094017094017096,58.49999999999999,234,True,45,Voltage.Vb,"ATE-Q int8, floor=learned",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Voltage.Vc,"ATE-Q int8, floor=learned",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ia,"ATE-Q int8, floor=learned",,
5,0,0,1.0,1.0,1.0,1,1,1.0,0,0.0,0.0,0.021367521367521368,46.8,234,True,45,Current.Ib,"ATE-Q int8, floor=learned",,
6,1,0,0.8571428571428571,1.0,0.923076923076923,1,1,1.0,0,0.0,0.0,0.029914529914529916,33.42857142857143,234,True,45,Current.Ic,"ATE-Q int8, floor=learned",,
156,25,0,0.861878453038674,1.0,0.9258160237388724,2,2,1.0,0,0.0,0.0,0.7735042735042735,1.292817679558011,234,True,55,Voltage.Va,"ATE-Q int8, floor=learned",,
72,20,0,0.782608695652174,1.0,0.878048780487805,2,2,1.0,0,0.0,0.0,0.39316239316239315,2.5434782608695654,234,True,55,Voltage.Vb,"ATE-Q int8, floor=learned",,
41,19,5,0.6833333333333333,0.8913043478260869,0.7735849056603774,3,3,1.0,0,1.3333333333333333,11.111111111111109,0.2564102564102564,3.9000000000000004,234,True,55,Voltage.Vc,"ATE-Q int8, floor=learned",,
147,33,0,0.8166666666666667,1.0,0.8990825688073394,2,2,1.0,0,0.0,0.0,0.7758620689655172,1.288888888888889,232,True,55,Current.Ia,"ATE-Q int8, floor=learned",,
