horizon_s,ATE-Q int8,ATE-S int8,ATE-M int8,empirical-Q,fixed constant
0.1,1.2317227690856245,1.206395011385074,1.2097031986009574,1.6322149165897346,1.2354013585838906
0.2,1.2259678866888786,1.099010867713897,1.187015374988879,1.4414018951940288,1.2354013585838906
0.5,1.088928691805697,0.9638122482793438,0.995920180165279,1.1581930672482204,1.2354013585838906
1.0,0.9984474921026185,0.975080571804901,0.9968778084514975,0.9889668955650858,1.2354013585838906
2.0,1.036696683951129,0.8551677810156676,0.8456703914828474,0.8908563616414006,1.2354013585838906
