feeder,report,offset_bytes,n_ch,n_samples
1,12,0,6,128
1,13,3072,6,128
1,14,6144,6,128
1,15,9216,6,128
1,16,12288,6,128
1,17,15360,6,128
1,18,18432,6,128
1,19,21504,6,128
1,20,24576,6,128
1,21,27648,6,128
1,22,30720,6,128
1,23,33792,6,128
1,24,36864,6,128
1,25,39936,6,128
1,26,43008,6,128
1,27,46080,6,128
1,28,49152,6,128
1,29,52224,6,128
1,30,55296,6,128
1,31,58368,6,128
1,32,61440,6,128
1,33,64512,6,128
4,62,67584,6,128
4,63,70656,6,128
4,64,73728,6,128
4,65,76800,6,128
4,66,79872,6,128
4,67,82944,6,128
4,68,86016,6,128
4,69,89088,6,128
4,70,92160,6,128
4,71,95232,6,128
4,72,98304,6,128
4,73,101376,6,128
4,74,104448,6,128
4,75,107520,6,128
4,76,110592,6,128
4,77,113664,6,128
4,78,116736,6,128
4,79,119808,6,128
4,80,122880,6,128
4,81,125952,6,128
4,82,129024,6,128
4,83,132096,6,128
4,84,135168,6,128
4,85,138240,6,128
15,102,141312,6,128
15,103,144384,6,128
15,104,147456,6,128
15,105,150528,6,128
15,106,153600,6,128
15,107,156672,6,128
15,108,159744,6,128
15,109,162816,6,128
15,110,165888,6,128
15,111,168960,6,128
15,112,172032,6,128
15,113,175104,6,128
15,114,178176,6,128
15,115,181248,6,128
15,116,184320,6,128
15,117,187392,6,128
15,118,190464,6,128
15,119,193536,6,128
15,120,196608,6,128
15,121,199680,6,128
15,122,202752,6,128
15,123,205824,6,128
15,124,208896,6,128
15,125,211968,6,128
7,142,215040,6,128
7,143,218112,6,128
7,144,221184,6,128
7,145,224256,6,128
7,146,227328,6,128
7,147,230400,6,128
7,148,233472,6,128
7,149,236544,6,128
7,150,239616,6,128
7,151,242688,6,128
7,152,245760,6,128
7,153,248832,6,128
7,154,251904,6,128
7,155,254976,6,128
7,156,258048,6,128
7,157,261120,6,128
7,158,264192,6,128
7,159,267264,6,128
7,160,270336,6,128
7,161,273408,6,128
3,156,276480,6,128
3,157,279552,6,128
3,158,282624,6,128
3,159,285696,6,128
3,160,288768,6,128
3,161,291840,6,128
3,162,294912,6,128
7,162,297984,6,128
3,163,301056,6,128
7,163,304128,6,128
3,164,307200,6,128
3,165,310272,6,128
3,166,313344,6,128
3,167,316416,6,128
3,168,319488,6,128
3,169,322560,6,128
3,170,325632,6,128
3,171,328704,6,128
3,172,331776,6,128
3,173,334848,6,128
3,174,337920,6,128
3,175,340992,6,128
3,176,344064,6,128
3,177,347136,6,128
3,178,350208,6,128
3,179,353280,6,128
5,203,356352,6,128
5,204,359424,6,128
5,205,362496,6,128
5,206,365568,6,128
5,207,368640,6,128
5,208,371712,6,128
5,209,374784,6,128
5,210,377856,6,128
5,211,380928,6,128
5,212,384000,6,128
5,213,387072,6,128
5,214,390144,6,128
5,215,393216,6,128
5,216,396288,6,128
5,217,399360,6,128
9,211,402432,6,128
9,212,405504,6,128
9,213,408576,6,128
9,214,411648,6,128
9,215,414720,6,128
9,216,417792,6,128
9,217,420864,6,128
5,218,423936,6,128
9,218,427008,6,128
5,219,430080,6,128
9,219,433152,6,128
5,220,436224,6,128
9,220,439296,6,128
5,221,442368,6,128
9,221,445440,6,128
5,222,448512,6,128
9,222,451584,6,128
5,223,454656,6,128
9,223,457728,6,128
5,224,460800,6,128
9,224,463872,6,128
9,225,466944,6,128
9,226,470016,6,128
9,227,473088,6,128
9,228,476160,6,128
9,229,479232,6,128
9,230,482304,6,128
9,231,485376,6,128
9,232,488448,6,128
9,233,491520,6,128
9,234,494592,6,128
1,253,497664,6,128
1,254,500736,6,128
1,255,503808,6,128
1,256,506880,6,128
1,257,509952,6,128
1,258,513024,6,128
1,259,516096,6,128
1,260,519168,6,128
1,261,522240,6,128
1,262,525312,6,128
1,263,528384,6,128
1,264,531456,6,128
1,265,534528,6,128
1,266,537600,6,128
1,267,540672,6,128
1,268,543744,6,128
1,269,546816,6,128
1,270,549888,6,128
1,271,552960,6,128
1,272,556032,6,128
1,273,559104,6,128
1,274,562176,6,128
1,275,565248,6,128
1,276,568320,6,128
6,352,571392,6,128
6,353,574464,6,128
6,354,577536,6,128
6,355,580608,6,128
6,356,583680,6,128
6,357,586752,6,128
6,358,589824,6,128
6,359,592896,6,128
6,360,595968,6,128
6,361,599040,6,128
