scenario,record,engine,engine_key,backend,pow_pre_reports,pow_post_reports,feeders,channels,workers,fs,duration_s,speed,chunks,deadline_misses,comp_ms_p50,comp_ms_p99,comp_ms_max,e2e_ms_p50,e2e_ms_p99,e2e_ms_max,report_period_ms,group_delay_ms,load_pct,cpu_s,wall_s,stage_a_share,kbps_total,kbps_pmu_only,kbps_continuous,reduction_x,n_events_feeder0,samples,p_in_mw_mean,p_in_mw_max,p_cpu_gpu_cv_mw_mean,gpu_util_pct_mean,cpu_util_pct_mean,acc_micro_f1,acc_macro_f1,acc_precision,acc_recall,acc_event_recall,acc_n_event_windows,acc_n_caught,acc_false_alarm_runs,acc_false_alarm_runs_quiet,acc_duty_cycle,acc_duty_cycle_quiet,acc_latency_ms,acc_bandwidth_reduction,acc_n_channels,acc_n_channels_with_events
single,901,ATE-M,M,cpu,0,0,1,6,1,15360.0,12.0,1.0,1440,0,2.3676793280174024,2.5706257699494017,2.726970335061196,10.701021667046009,10.903961474687094,11.060303666454274,8.333333333333334,8.333333333333334,28.48087921296004,5.622741184000001,12.03663673200208,0.7694379356207323,125.65333333333332,84.48,2949.1200000000003,23.470288624787777,3,256,4487.84765625,4864,1066.0390625,0.43359375,7.817057291666667,0.7906976744186047,0.7906976744186047,1.0,0.6538461538461539,0.6666666666666666,3,2,0,0,0.0019758251975825,0.0,4.166666666666667,833347.3921568627,6,1
single,907,ATE-M,M,cpu,0,0,1,6,1,15360.0,10.0,1.0,1200,0,2.360226171731483,2.594799509824952,2.7430320042185485,10.693559670471586,10.928237681218889,11.076365335611628,8.333333333333334,8.333333333333334,28.394549532677043,4.682937952000001,10.03689286900044,0.7678261555498951,104.2432,84.48,2949.12,28.290766208251476,2,218,4480.862385321101,4792,1066.6697247706422,0.463302752293578,7.763761467889908,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859,0.0,0.0,333479.26666666666,6,4
single,971,ATE-M,M,cpu,0,0,1,6,1,20000.0,0.23405,1.0,28,0,2.5453555026615504,2.743172745031188,2.7771220047725365,10.884043003898114,11.536360823665744,11.697715002810584,8.333333333333334,6.4,30.322081760719552,0.1172280000000007,0.254758025999763,0.7860583870420128,770.2969450972015,84.22132023071993,3840.0,4.985090521831736,1,32,4403.3125,4784,960.0625,0.0,3.21875,0.9523809523809524,0.9333333333333332,1.0,0.9090909090909092,1.0,3,3,0,0,0.0731225296442687,0.0,2.777777777777778,500003.75,6,3
single,7,ATE-N,N,cpu,0,0,1,6,1,7692.0,0.2329693187727509,1.0,27,0,2.1411858542705886,2.77259751514066,2.7809772291220725,18.803540333465207,25.539752769982424,27.48196526954416,8.333333333333334,16.640665626625065,25.09466007015564,0.1027192000000001,0.2525883979978971,0.7334605392059598,507.9467142857143,81.59014285714285,1476.8640000000005,2.9075175770686856,2,32,4399.5625,4784,969.90625,0.53125,1.8385416666666667,0.6666666666666666,0.6826923076923076,0.7777777777777778,0.5833333333333334,0.6666666666666666,3,2,0,0,0.0789473684210526,0.0,0.0,666668.0916666667,6,2
single,45,ATE-N,N,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.4054128080024384,2.703021452471148,2.7960570150753483,10.735180305346148,11.102444390999151,16.165278015250806,8.333333333333334,8.31979200519987,28.89575661005643,0.944362848,2.021517347995541,0.7609374086819299,183.42810194980632,84.26218417369226,2953.92,16.103966451161977,1,66,4406.257575757576,4632,988.3939393939394,0.5151515151515151,5.52020202020202,0.823529411764706,0.6538461538461539,0.9545454545454546,0.7241379310344828,0.6666666666666666,6,4,0,0,0.0156695156695156,,0.0,333362.3047619048,6,6
single,55,ATE-N,N,cpu,0,0,1,6,1,15385.0,1.9968150796230093,1.0,239,0,2.429211388516705,2.5833859546401072,2.784345379041042,10.756869702163383,10.924362320583896,16.239009011769667,8.333333333333334,8.31979200519987,29.06144876775885,0.9560491519999998,2.0286989550004364,0.7633687010607164,2352.033519742196,84.26218417369226,2953.92,1.2559004687670337,2,66,4420.439393939394,4672,1001.3333333333334,0.1969696969696969,5.643939393939394,0.8441734417344173,0.751230915543688,0.7700865265760197,0.934032983508246,0.8461538461538461,13,11,0,0,0.5910844449023585,,4.166666666666667,6.865339162441118,6,6
single,901,ATE-N,N,cpu,0,0,1,6,1,15360.0,12.0,1.0,1440,0,2.390687499428168,2.609452658871305,4.422482998052146,10.724022671638522,10.942803913640091,12.755816329445224,8.333333333333334,8.333333333333334,28.773704957833008,5.6543700800000005,12.042891049997706,0.7618381626641577,113.30133333333332,84.48,2949.1200000000003,26.0289964225193,2,256,4475.359375,4792,1066.4609375,0.30078125,7.828125,0.631578947368421,0.631578947368421,1.0,0.4615384615384615,0.3333333333333333,3,1,0,0,0.00139470013947,0.0,8.333333333333334,833353.25,6,1
single,907,ATE-N,N,cpu,0,0,1,6,1,15360.0,10.0,1.0,1200,0,2.390688496234361,2.6645773783820914,2.730656327912584,10.724109328293707,10.997927767020885,11.06398966658162,8.333333333333334,8.333333333333334,28.773804832380844,4.71778544,10.03360509799677,0.7605993473819181,104.2432,84.48,2949.12,28.290766208251476,2,218,4497.142201834862,4944,1067.2614678899083,0.4449541284403669,7.819571865443425,1.0,1.0,1.0,1.0,1.0,4,4,0,0,0.0030709101060859,0.0,0.0,333479.26666666666,6,4
single,971,ATE-N,N,cpu,0,0,1,6,1,20000.0,0.23405,1.0,28,0,2.584368001407711,2.7667409027344547,2.774633001536131,10.908028998528607,11.519185045326592,11.675379006192088,8.333333333333334,6.4,30.7076837416389,0.1184013759999977,0.251851961002103,0.7792287388733931,770.2969450972015,84.22132023071993,3840.0,4.985090521831736,1,32,4401.09375,4752,951.25,0.0,2.5416666666666665,0.9,0.8857142857142857,1.0,0.8181818181818182,1.0,3,3,0,0,0.0658761528326745,0.0,5.555555555555556,500004.0694444445,6,3
single,7,ATE-Q,Q,cpu,0,0,1,6,1,7692.0,0.2329693187727509,1.0,27,0,2.0889192237518728,2.6709817150549493,2.715435563004576,18.76233147777384,25.35200420737964,27.245447265158877,8.333333333333334,16.640665626625065,24.62430004703088,0.1012130240000002,0.2522891889966558,0.7475202393053987,507.9467142857143,81.59014285714285,1476.8640000000005,2.9075175770686856,2,32,4403.21875,4784,964.90625,0.5,1.6822916666666667,0.75,0.7333333333333334,0.75,0.75,0.6666666666666666,3,2,0,0,0.1052631578947368,0.0,0.0,666667.7222222221,6,2
